conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
mwc,Midwest Conference (MWC),2025-26,msoc,Lake Forest,"Cirbo, Peter",0,,8.0,21,21,0,0,31,62,32,10,11,4,4,2.95,1.48,1.52,0.524,0.476,20,0,0,0,5,8,6,0.286,31,0,3,0,1.48,0.14,0.0,0.0,0,,1597:00,0,0.0,0.0,,,,,,,,,,,,,,,,,16.35418243644242,1,99,33
mwc,Midwest Conference (MWC),2025-26,msoc,Lake Forest,"Kostovetsky, Nathan",0,,11.0,21,21,0,0,25,41,21,5,8,0,0,1.95,1.19,1.0,0.381,0.238,17,0,0,0,3,1,2,0.095,28,0,4,0,1.33,0.19,0.0,0.0,0,,1401:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.824322661697465,2,96,156
mwc,Midwest Conference (MWC),2025-26,msoc,Ripon,"Schroeder, Seth",0,,23.0,19,15,0,0,19,38,21,3,9,1,1,2.0,1.0,1.11,0.474,0.158,10,2,1,0,2,2,3,0.158,19,0,1,0,1.0,0.05,0.0,0.0,0,,1022:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.390150240860939,3,94,169
mwc,Midwest Conference (MWC),2025-26,msoc,Beloit,Eziah Hernandez,0,,18.0,19,8,0,0,20,44,21,5,8,2,1,2.32,1.05,1.11,0.421,0.263,12,0,1,0,1,1,2,0.105,29,0,6,0,1.53,0.32,0.0,0.0,0,,1263:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.38209710728166,4,93,173
mwc,Midwest Conference (MWC),2025-26,msoc,Ripon,"Robertson, Andre",0,,10.0,19,13,0,0,16,41,19,5,7,1,1,2.16,0.84,1.0,0.368,0.263,9,1,1,0,3,1,2,0.105,14,0,2,0,0.74,0.11,0.0,0.0,0,,845:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.868772242560233,5,92,190
mwc,Midwest Conference (MWC),2025-26,msoc,Cornell College,"Toledo, Justice",0,,7.0,16,16,0,0,19,31,20,2,9,5,4,1.94,1.19,1.25,0.563,0.125,10,0,0,0,2,5,4,0.25,18,0,1,0,1.13,0.06,0.0,0.0,0,,1293:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.671070690438306,6,91,199
mwc,Midwest Conference (MWC),2025-26,msoc,Monmouth (IL),"Murray, Owen",0,,9.0,15,15,0,0,19,41,17,3,7,0,0,2.73,1.27,1.13,0.467,0.2,12,0,0,0,4,1,3,0.2,6,0,1,0,0.4,0.07,0.0,0.0,0,,940:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.670946421198654,7,91,259
mwc,Midwest Conference (MWC),2025-26,msoc,Illinois Col.,"Liogon Arenas, Oscar",0,,14.0,15,15,0,0,13,38,16,4,6,0,0,2.53,0.87,1.07,0.4,0.267,7,0,0,0,2,3,2,0.133,22,0,0,0,1.47,0.0,0.0,0.0,0,,904:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.4247883003097535,8,90,287
mwc,Midwest Conference (MWC),2025-26,msoc,Illinois Col.,"Lunning, Tyler",0,,22.0,16,15,0,0,24,47,17,1,8,0,0,2.94,1.5,1.06,0.5,0.063,16,1,0,0,1,4,1,0.063,9,0,0,0,0.56,0.0,0.0,0.0,0,,925:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.409604518771346,9,89,284
mwc,Midwest Conference (MWC),2025-26,msoc,Knox,"Dera, Kestervens",0,,7.0,16,16,0,0,22,44,14,4,5,0,0,2.75,1.38,0.88,0.313,0.25,17,2,0,0,2,1,3,0.188,14,0,0,0,0.88,0.0,0.0,0.0,0,,1125:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.911155431442688,10,89,340
