conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Hanover,"Campos, Patricio",0,,47.0,21,21,0,0,35,59,38,6,16,2,2,2.81,1.67,1.81,0.762,0.286,19,1,0,0,5,8,7,0.333,16,0,3,0,0.76,0.14,0.0,0.0,0,,1369:00,0,0.0,0.0,,,,,,,,,,,,,,,,,16.31279102839794,1,99,19
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Hanover,"Pavlisko, Andrew",0,,24.0,19,12,0,0,14,22,26,8,9,0,0,1.16,0.74,1.37,0.474,0.421,5,0,0,0,4,3,3,0.158,11,0,2,0,0.58,0.11,0.0,0.0,0,,936:00,0,0.0,0.0,,,,,,,,,,,,,,,,,11.36591002371958,2,96,72
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Barnes, Dylan",0,,10.0,20,19,0,0,25,46,25,5,10,1,0,2.3,1.25,1.25,0.5,0.25,15,0,0,0,4,2,4,0.2,6,0,2,0,0.3,0.1,0.0,0.0,0,,1502:00,0,0.0,0.0,,,,,,,,,,,,,,,,,10.668674339727852,3,94,91
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Varela, Cole",0,,7.0,19,8,0,0,14,18,23,7,8,0,0,0.95,0.74,1.21,0.421,0.368,6,0,0,0,2,3,2,0.105,7,0,0,0,0.37,0.0,0.0,0.0,0,,654:00,0,0.0,0.0,,,,,,,,,,,,,,,,,10.197361694254306,4,93,103
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Dickman, Gus",0,,17.0,20,18,0,0,27,40,21,5,8,0,0,2.0,1.35,1.05,0.4,0.25,19,1,0,0,3,1,1,0.05,10,0,2,0,0.5,0.1,0.0,0.0,0,,994:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.145125410722118,5,93,139
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Bluffton,"Brown, Alex",0,,9.0,19,18,0,0,26,44,20,4,8,0,0,2.32,1.37,1.05,0.421,0.211,18,0,0,0,2,3,2,0.105,23,0,2,0,1.21,0.11,0.0,0.0,0,,1579:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.479670234246038,6,92,171
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Bluffton,"Campos, Leonardo",0,,29.0,19,19,0,0,16,28,17,5,6,0,0,1.47,0.84,0.89,0.316,0.263,10,0,0,0,2,1,1,0.053,13,0,0,0,0.68,0.0,0.0,0.0,0,,1609:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.414549796420901,7,91,238
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Wheatley, McKay",0,,5.0,19,19,0,0,12,19,16,8,4,0,0,1.0,0.63,0.84,0.211,0.421,8,1,0,0,1,2,1,0.053,5,0,2,0,0.26,0.11,0.0,0.0,0,,961:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.306271856769547,8,91,242
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"White, Nathan",0,,24.0,20,19,0,0,17,34,17,5,6,0,0,1.7,0.85,0.85,0.3,0.25,11,0,0,0,1,1,1,0.05,11,0,5,0,0.55,0.25,0.0,0.0,0,,1001:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.803670209698964,9,90,267
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Anderson,"Tucker, Miles",0,,46.0,20,19,0,0,18,49,16,4,6,0,0,2.45,0.9,0.8,0.3,0.2,12,0,0,0,0,0,2,0.1,16,0,1,0,0.8,0.05,0.0,0.0,0,,1630:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.727225040374715,10,89,285
