conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Lancaster Bible College,"Cox, Andrew",0,,30,18,18,0.0,0.0,25.0,41.0,33.0,7.0,13.0,5.0,4.0,2.28,1.39,1.83,0.722,0.389,12.0,2.0,3.0,0.0,4.0,8.0,3.0,0.167,11.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,,1380:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15.65299469455374,1,99,36
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Cairn University,"Miller, Alijah",0,,13,18,18,0.0,0.0,46.0,93.0,30.0,2.0,14.0,2.0,2.0,5.17,2.56,1.67,0.778,0.111,32.0,1.0,2.0,0.0,5.0,5.0,3.0,0.167,14.0,0.0,1.0,0.0,0.78,0.06,0.0,0.0,0.0,,1584:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13.391724470739524,2,96,52
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Berks,"Stuck, Callan",0,,21,20,18,0.0,0.0,27.0,40.0,24.0,2.0,11.0,4.0,4.0,2.0,1.35,1.2,0.55,0.1,16.0,1.0,0.0,0.0,4.0,6.0,3.0,0.15,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1469:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.339439949104252,3,95,117
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,St. Mary's (Md.),"Haney, Nick",0,,18,19,18,0.0,0.0,23.0,49.0,25.0,5.0,10.0,1.0,1.0,2.58,1.21,1.32,0.526,0.263,13.0,2.0,0.0,0.0,3.0,3.0,5.0,0.263,15.0,1.0,3.0,0.0,0.79,0.16,0.05,0.0,0.0,,1062:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.13658509614386,4,94,176
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,St. Mary's (Md.),"Reyes, Franco",0,,11,20,6,0.0,0.0,20.0,37.0,19.0,3.0,8.0,0.0,0.0,1.85,1.0,0.95,0.4,0.15,12.0,1.0,0.0,0.0,4.0,3.0,2.0,0.1,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,761:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.357611985686228,5,93,200
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Harrisburg,Liam Gohn,0,,9,17,2,0.0,0.0,10.0,19.0,19.0,1.0,9.0,1.0,1.0,1.12,0.59,1.12,0.529,0.059,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.059,3.0,0.0,1.0,0.0,0.18,0.06,0.0,0.0,0.0,,315:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.2047257285746165,6,92,261
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,St. Mary's (Md.),"Evans, Lucas",0,,7,14,12,0.0,0.0,13.0,23.0,13.0,7.0,3.0,1.0,1.0,1.64,0.93,0.93,0.214,0.5,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,,887:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.969680307006036,7,92,341
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Notre Dame of Maryland,Tassilo Lehmkuhl,0,,9,13,12,0.0,0.0,21.0,41.0,16.0,2.0,7.0,0.0,0.0,3.15,1.62,1.23,0.538,0.154,14.0,2.0,0.0,0.0,3.0,1.0,3.0,0.231,24.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,,945:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.8222037080176925,8,91,305
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Abington,"Rafferty, Frankie",0,,22,20,16,0.0,0.0,18.0,43.0,13.0,7.0,3.0,0.0,0.0,2.15,0.9,0.65,0.15,0.35,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.55,0.2,0.0,0.0,0.0,,1050:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.687729868973903,9,90,370
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Wilson College,"Williams, Jace",0,,19,18,16,0.0,0.0,20.0,47.0,16.0,2.0,7.0,1.0,1.0,2.61,1.11,0.89,0.389,0.111,13.0,0.0,1.0,0.0,2.0,2.0,1.0,0.056,12.0,0.0,1.0,0.0,0.67,0.06,0.0,0.0,0.0,,1510:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.669383937133141,10,90,319
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Harrisburg,Addis Tafese,0,,17,17,9,0.0,0.0,19.0,31.0,17.0,1.0,8.0,1.0,1.0,1.82,1.12,1.0,0.471,0.059,11.0,1.0,0.0,0.0,2.0,2.0,2.0,0.118,4.0,0.0,2.0,0.0,0.24,0.12,0.0,0.0,0.0,,541:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.593405722231743,11,89,318
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Berks,"Grant, Terridine",0,,10,20,20,0.0,0.0,17.0,31.0,13.0,5.0,4.0,0.0,0.0,1.55,0.85,0.65,0.2,0.25,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.85,0.05,0.0,0.0,0.0,,1512:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.329083054014985,12,89,386
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Abington,"Temirov, Temur",0,,7,19,6,0.0,0.0,11.0,18.0,13.0,5.0,4.0,0.0,0.0,0.95,0.58,0.68,0.211,0.263,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,692:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.2257583228392575,13,89,396
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Abington,"Narcisi, Laurence",0,,16,20,16,0.0,0.0,15.0,31.0,14.0,2.0,6.0,0.0,0.0,1.55,0.75,0.7,0.3,0.1,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.1,20.0,0.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,,1038:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.545774926669705,14,88,460
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Penn State Harrisburg,Malachi Abma,0,,3,21,4,0.0,0.0,15.0,21.0,14.0,0.0,7.0,2.0,2.0,1.0,0.71,0.67,0.333,0.0,8.0,1.0,0.0,0.0,2.0,2.0,1.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,752:00,1.0,0.0,0.0,,,,,,,,,,,,,,,,,5.107492484272031,15,88,490
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Lancaster Bible College,"Nolt, Ben",0,,11,14,14,0.0,0.0,21.0,38.0,12.0,2.0,5.0,1.0,0.0,2.71,1.5,0.86,0.357,0.143,16.0,0.0,0.0,0.0,2.0,2.0,2.0,0.143,2.0,0.0,1.0,0.0,0.14,0.07,0.0,0.0,0.0,,892:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.05713410348145,16,87,528
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,msoc,Lancaster Bible College,"Mecke, AJ",0,,19,18,4,0.0,0.0,10.0,18.0,13.0,3.0,5.0,0.0,0.0,1.0,0.56,0.72,0.278,0.167,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.056,11.0,0.0,4.0,0.0,0.61,0.22,0.0,0.0,0.0,,907:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.053517613748755,17,87,553
