conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Whitewater,"Re, Cooper",0,,3,20,19,0,0,33,62,37,5,16,0,0,3.1,1.65,1.85,0.8,0.25,17,3,2,0,4,1,3,0.15,12,0,2,0,0.6,0.1,0.0,0.0,0,,1374:00,0,0.0,0.0,,,,,,,,,,,,,,,,,13.932308261160149,1,99,23
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Stevens Point,"Urban, Connor",0,,3,21,21,0,0,21,44,29,11,9,2,2,2.1,1.0,1.38,0.429,0.524,12,1,0,0,3,3,3,0.143,11,0,3,0,0.52,0.14,0.0,0.0,0,,1631:00,0,0.0,0.0,,,,,,,,,,,,,,,,,11.242996633631996,2,95,46
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Eau Claire,"McDermott, Tate",0,,10,20,20,0,0,17,28,24,10,7,0,0,1.4,0.85,1.2,0.35,0.5,10,2,0,0,1,1,2,0.1,13,0,1,0,0.65,0.05,0.0,0.0,0,,1402:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.395163667290385,3,93,75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Stevens Point,"Buckley, Jaxon",0,,7,21,13,0,0,23,45,26,4,11,0,0,2.14,1.1,1.24,0.524,0.19,12,1,0,0,5,3,3,0.143,28,0,3,0,1.33,0.14,0.0,0.0,0,,1095:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.310987456964973,4,92,93
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Eau Claire,"Kowalski, Carson",0,,12,20,20,0,0,17,32,24,6,9,2,1,1.6,0.85,1.2,0.45,0.3,8,2,0,0,2,2,1,0.05,25,0,3,0,1.25,0.15,0.0,0.0,0,,1759:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.627082643548642,5,91,110
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Whitewater,"Breslin, Luka",0,,7,20,19,0,0,15,25,18,6,6,2,2,1.25,0.75,0.9,0.3,0.3,9,0,0,0,1,3,3,0.15,9,0,2,0,0.45,0.1,0.0,0.0,0,,1621:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.492696032741327,6,90,210
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Platteville,"Gutzwiller, Danny",0,,11,17,17,0,0,25,43,17,1,8,3,2,2.53,1.47,1.0,0.471,0.059,17,1,1,0,1,3,2,0.118,24,0,1,0,1.41,0.06,0.0,0.0,0,,1230:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.960484420972827,7,89,288
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Whitewater,"Saul, Hayden",0,,18,19,19,0,0,14,31,14,6,4,0,0,1.63,0.74,0.74,0.211,0.316,10,0,0,0,2,0,3,0.158,21,0,1,0,1.11,0.05,0.0,0.0,0,,1449:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.123030061123636,8,88,328
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Eau Claire,"Malcook, Noah",0,,7,20,20,0,0,25,50,13,5,4,0,0,2.5,1.25,0.65,0.2,0.25,21,0,0,0,3,1,2,0.1,24,0,1,0,1.2,0.05,0.0,0.0,0,,1305:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.0230229321482085,9,87,358
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,msoc,UW-Stevens Point,"Chavez, Marcelo",0,,10,21,21,0,0,10,31,13,9,2,0,0,1.48,0.48,0.62,0.095,0.429,8,0,0,0,1,1,1,0.048,27,0,1,0,1.29,0.05,0.0,0.0,0,,1686:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.005342859524779,10,87,308
