conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Torrell, Matt",0,,17,22,21,0.0,0.0,34.0,64.0,38.0,8.0,15.0,3.0,3.0,2.91,1.55,1.73,0.682,0.364,19.0,2.0,1.0,0.0,2.0,5.0,2.0,0.091,24.0,0.0,4.0,0.0,1.09,0.18,0.0,0.0,0.0,,1574:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,17.48493595757531,1,99,15
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Hope,"Mindling, Jackson",0,,9,19,17,0.0,0.0,42.0,88.0,29.0,3.0,13.0,0.0,0.0,4.63,2.21,1.53,0.684,0.158,29.0,1.0,2.0,0.0,5.0,5.0,4.0,0.211,25.0,0.0,2.0,0.0,1.32,0.11,0.0,0.0,0.0,,1313:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12.838637170847667,2,95,56
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Albion,"Ruigendijk, Robin",0,,14,17,17,0.0,0.0,18.0,40.0,21.0,9.0,6.0,0.0,0.0,2.35,1.06,1.24,0.353,0.529,12.0,0.0,0.0,0.0,2.0,2.0,2.0,0.118,33.0,0.0,1.0,0.0,1.94,0.06,0.0,0.0,0.0,,1183:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.738941885189702,3,94,116
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Albion,"Mercado, Esteban",0,,7,17,17,0.0,0.0,19.0,36.0,25.0,3.0,11.0,6.0,4.0,2.12,1.12,1.47,0.647,0.176,8.0,1.0,0.0,0.0,6.0,3.0,6.0,0.353,10.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,,1308:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.62873561657476,4,93,102
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Albion,"Yuille, Xavier",0,,25,17,4,0.0,0.0,21.0,30.0,22.0,4.0,9.0,0.0,0.0,1.76,1.24,1.29,0.529,0.235,12.0,0.0,0.0,0.0,2.0,1.0,1.0,0.059,17.0,0.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,,822:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.692880640350593,5,92,137
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Hope,"Walters, Seth",0,,4,19,18,0.0,0.0,31.0,76.0,19.0,1.0,9.0,1.0,1.0,4.0,1.63,1.0,0.474,0.053,22.0,0.0,0.0,0.0,2.0,5.0,1.0,0.053,18.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,,1434:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.034216257515824,6,91,209
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Brooks, Zac",0,,9,22,13,0.0,0.0,13.0,24.0,17.0,5.0,6.0,0.0,0.0,1.09,0.59,0.77,0.273,0.227,7.0,1.0,0.0,1.0,2.0,0.0,2.0,0.091,11.0,0.0,2.0,0.0,0.5,0.09,0.0,0.0,0.0,,1183:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.590817243231285,7,90,254
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Lanham, Will",0,,25,22,9,0.0,0.0,19.0,29.0,18.0,0.0,9.0,1.0,1.0,1.32,0.86,0.82,0.409,0.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,0.136,22.0,0.0,2.0,0.0,1.0,0.09,0.0,0.0,0.0,,925:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.653805443654407,8,90,304
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Hope,"Weigel, Josh",0,,13,19,18,0.0,0.0,14.0,32.0,13.0,5.0,4.0,0.0,0.0,1.68,0.74,0.68,0.211,0.263,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.053,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1536:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.253311251056225,9,89,385
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Simeoni, Toby",0,,29,20,6,0.0,0.0,12.0,30.0,15.0,3.0,6.0,0.0,0.0,1.5,0.6,0.75,0.3,0.15,6.0,0.0,0.0,0.0,3.0,4.0,4.0,0.2,19.0,0.0,1.0,0.0,0.95,0.05,0.0,0.0,0.0,,833:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.244953194467896,10,88,373
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Adrian,"Jennings, Kyle",0,,17,17,12,0.0,0.0,19.0,26.0,13.0,1.0,6.0,0.0,0.0,1.53,1.12,0.76,0.353,0.059,13.0,1.0,0.0,0.0,4.0,5.0,2.0,0.118,9.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,,1108:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.189887666403788,11,88,495
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Ziolo, Jake",0,,21,22,22,0.0,0.0,13.0,29.0,11.0,5.0,3.0,0.0,0.0,1.32,0.59,0.5,0.136,0.227,10.0,0.0,0.0,0.0,2.0,1.0,3.0,0.136,21.0,0.0,3.0,0.0,0.95,0.14,0.0,0.0,0.0,,1875:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.066904066778369,12,87,568
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Hope,"Davidson, Matt",0,,24,19,18,0.0,0.0,11.0,28.0,11.0,3.0,4.0,0.0,0.0,1.47,0.58,0.58,0.211,0.158,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.053,13.0,0.0,1.0,0.0,0.68,0.05,0.0,0.0,0.0,,1403:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.603182839338409,13,87,632
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Albion,"Murillo, Ivan",0,,23,17,15,0.0,0.0,8.0,20.0,12.0,2.0,5.0,0.0,0.0,1.18,0.47,0.71,0.294,0.118,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.059,10.0,0.0,1.0,0.0,0.59,0.06,0.0,0.0,0.0,,910:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.584195364064325,14,86,622
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Calvin,"Pruis, Hans",0,,8,18,6,0.0,0.0,8.0,15.0,10.0,4.0,3.0,0.0,0.0,0.83,0.44,0.56,0.167,0.222,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.056,4.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,,715:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.519853790477833,15,86,662
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Alma,"Riggsby, JJ",0,,16,17,10,0.0,0.0,11.0,19.0,10.0,2.0,4.0,1.0,1.0,1.12,0.65,0.59,0.235,0.118,7.0,1.0,0.0,0.0,1.0,2.0,2.0,0.118,13.0,0.0,1.0,0.0,0.76,0.06,0.0,0.0,0.0,,709:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.8905345393055173,16,85,779
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Trine,"Borak, Ben",0,,10,17,17,0.0,0.0,14.0,25.0,10.0,2.0,4.0,1.0,1.0,1.47,0.82,0.59,0.235,0.118,10.0,0.0,0.0,0.0,1.0,2.0,1.0,0.059,24.0,0.0,2.0,0.0,1.41,0.12,0.0,0.0,0.0,,1258:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.883801618177946,17,85,784
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Hope,"Corstange, Ryker",0,,3,13,8,0.0,0.0,11.0,19.0,9.0,3.0,3.0,0.0,0.0,1.46,0.85,0.69,0.231,0.231,8.0,0.0,0.0,0.0,1.0,3.0,1.0,0.077,6.0,0.0,1.0,0.0,0.46,0.08,0.0,0.0,0.0,,763:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.8004725693173693,18,84,817
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Kalamazoo,"Plumstead, Henry",0,,10,17,16,0.0,0.0,22.0,38.0,10.0,0.0,5.0,3.0,3.0,2.24,1.29,0.59,0.294,0.0,17.0,0.0,0.0,0.0,1.0,3.0,1.0,0.059,14.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,,1328:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.7835785416120884,19,84,771
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,msoc,Kalamazoo,"Ruiz, Lucas",0,,20,17,17,0.0,0.0,15.0,31.0,10.0,0.0,5.0,1.0,1.0,1.82,0.88,0.59,0.294,0.0,10.0,0.0,0.0,0.0,4.0,3.0,2.0,0.118,9.0,0.0,2.0,0.0,0.53,0.12,0.0,0.0,0.0,,1291:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.2975651032206117,20,83,911
