conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,composite_score,rank,rating,global_rank
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Corrigan, Luke",,0,24,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,22,84,503
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Stevens, Mike",,0,25,26,1,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,3.0,2.0,5.0,0.6,0.67,18.0,8.0,10.0,6.0,0.0,45.0,11.0,6.0,5.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,23,83,504
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Kennedy, Brendan",,0,26,26,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2,04:00,0,0,0,0,0,0,2,1.0,1.0,2.0,0.5,1.0,19.0,9.0,10.0,2.0,0.0,70.0,18.0,10.0,8.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,24,83,505
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Rooney, Tommy",,0,27,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,25,83,506
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Cleaves, Brett",,0,1,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20:00,3.0,13.0,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.0,0.0,0.0,9.0,,26,82,507
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Rosado, Mason",,0,30,6,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,359:23,13.0,139.0,0000,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.914,6.0,0.0,0.0,2.17,,27,82,508
lec,Little East Conference (LEC),2025-26,mhockey,Babson,"Mueller, Nate",,0,31,20,20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1184:29,36.0,462.0,071013,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.928,20.0,0.0,0.0,1.82,,28,82,509
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"McBride, Sean",,0,2,24,10,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,23:00,0,0,0,0,0,1,9,0.0,0.0,0.0,,0.0,20.0,22.0,-2.0,16.0,0.0,28.0,7.0,6.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,29,81,510
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Boschetto, Michael",,0,3,22,3,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,112.0,159.0,271.0,0.413,1.42,2.0,15.0,-13.0,10.0,0.0,27.0,2.0,0.0,2.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,30,81,511
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Koshiol, Ryan",,0,4,21,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,16:00,0,0,0,0,0,0,8,0.0,0.0,0.0,,0.0,12.0,14.0,-2.0,16.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,31,81,512
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Smith, Jason",,0,5,19,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,1.0,7.0,-6.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,32,80,513
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Mazur, Shane",,0,6,17,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,12.0,7.0,5.0,18.0,0.0,9.0,3.0,2.0,1.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,33,80,514
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Unger, Peter",,0,7,22,8,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,3.0,7.0,10.0,0.3,2.33,22.0,19.0,3.0,3.0,0.0,46.0,17.0,12.0,5.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,34,80,515
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Collett, Mike",,0,8,17,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,09:00,0,0,0,0,0,1,2,16.0,21.0,37.0,0.432,1.31,4.0,12.0,-8.0,7.0,0.0,23.0,2.0,1.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,35,79,516
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Hoffman, Sean",,0,9,25,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,1.0,0.0,1.0,1.0,0.0,14.0,26.0,-12.0,22.0,0.0,17.0,10.0,7.0,3.0,0.18,0.0,0.0,,,,,,,,,,,,,,,,,,,36,79,517
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Macaulay, Kaleb",,0,10,20,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,8.0,18.0,-10.0,16.0,0.0,21.0,3.0,2.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,37,79,518
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Carney, Chase",,0,11,25,8,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,4,19:00,0,0,1,0,0,1,2,270.0,212.0,482.0,0.56,0.79,20.0,15.0,5.0,17.0,0.0,80.0,18.0,9.0,9.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,38,79,519
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Martin, Jared",,0,12,14,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,15.0,25.0,40.0,0.375,1.67,4.0,11.0,-7.0,1.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,39,78,520
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Festa, Luke",,0,13,18,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,22.0,39.0,61.0,0.361,1.77,7.0,13.0,-6.0,2.0,0.0,24.0,6.0,3.0,3.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,40,78,521
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Muthersbaugh, Alex",,0,14,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,41,78,522
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Gonzalez, Kyle",,0,15,24,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,02:00,0,0,0,0,0,0,1,4.0,4.0,8.0,0.5,1.0,14.0,22.0,-8.0,5.0,0.0,42.0,12.0,6.0,6.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,42,77,523
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Fontaine, Joe",,0,16,15,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,8.0,9.0,17.0,0.471,1.13,4.0,9.0,-5.0,12.0,0.0,13.0,2.0,0.0,2.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,43,77,524
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Chrisafideis, Marcus",,0,17,25,9,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,10,20:00,0,0,0,0,0,0,10,7.0,9.0,16.0,0.438,1.29,22.0,24.0,-2.0,23.0,0.0,100.0,20.0,12.0,8.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,44,77,525
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Hansen, Thor",,0,18,24,8,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,10,28:00,0,1,0,0,0,0,9,225.0,226.0,451.0,0.499,1.0,21.0,27.0,-6.0,10.0,0.0,91.0,23.0,13.0,10.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,45,77,526
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"House, Declan",,0,19,24,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,1.0,1.0,2.0,0.5,1.0,17.0,21.0,-4.0,20.0,0.0,34.0,11.0,10.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,46,76,527
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Tjarnhell, Filip",,0,21,17,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,1.0,3.0,4.0,0.25,3.0,4.0,5.0,-1.0,10.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,47,76,528
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Jones, Payton",,0,23,8,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,2.0,6.0,8.0,0.25,3.0,2.0,5.0,-3.0,3.0,0.0,6.0,1.0,0.0,1.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,,48,76,529
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Lindholm, Jack",,0,24,23,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,17.0,28.0,-11.0,24.0,0.0,18.0,3.0,2.0,1.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,49,76,530
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Gray, Sean",,0,26,21,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,3.0,3.0,0.0,0.0,8.0,14.0,-6.0,7.0,0.0,24.0,7.0,5.0,2.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,50,75,531
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Belisle, John",,0,27,13,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,60.0,57.0,117.0,0.513,0.95,2.0,3.0,-1.0,2.0,0.0,8.0,2.0,0.0,2.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,51,75,532
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Chouinard, Zackary",,0,28,25,6,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,37.0,36.0,73.0,0.507,0.97,19.0,20.0,-1.0,10.0,0.0,61.0,14.0,7.0,7.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,52,75,533
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Reardon, Cameron",,0,1,5,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,256:52,24.0,152.0,"0,0,00000000000001710002312150000000001195463400012714000000000000000000000000",0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.864,4.0,0.0,0.0,5.61,,53,75,534
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Stacher, Jari",,0,30,2,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86:57,9.0,69.0,"0,0,00000000000000000000001730000000000000000022189000000000000000000000",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.885,2.0,0.0,0.0,6.21,,54,74,535
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Swanson, Ethan",,0,31,5,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,221:05,12.0,113.0,"0,0,000000000000005100000000915210000002000000000106500000012108000000000000000",0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.904,2.0,0.0,0.0,3.26,,55,74,536
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Skelton, Ben",,0,33,18,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,941:37,56.0,570.0,"9,6,13914101225205146481200014167000067000141250000129130009131091112224251110010141110221008171115131550",0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.911,16.0,0.0,0.0,3.57,,56,74,537
lec,Little East Conference (LEC),2025-26,mhockey,Keene State,"Patterson, Collin",,0,20,12,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,22.0,29.0,51.0,0.431,1.32,4.0,9.0,-5.0,3.0,0.0,29.0,5.0,4.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,57,74,538
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Anthony Beaulieu,,g,1,17,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,989:43,56.0,504.0,"9,11,50001315121081511107105171613101719889613111178232891601312511131500091471011100009911",0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.9,17.0,0.0,0.0,3.39,,58,74,539
lec,Little East Conference (LEC),2025-26,mhockey,New England College,Johannes Tammeorg,,0,2,4,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,59,73,540
