conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Berea,"James,Lynkaylah",0,F,44,26,26,184,344,0,4,160,104,472,35,35,17,839,131,203,334,80,2,48,6,0,0.53,0.0,0.65,18.15,12.85,0.65,1.35,1.35,1.8461538461538463,10.928199848878783,1,99,12
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Manchester,"Rosenkrans,Abigail",0,G,32,23,23,133,288,27,58,74,56,349,10,58,73,692,25,132,157,57,1,67,3,0,0.46,0.47,0.76,15.17,6.83,3.17,2.52,0.43,2.9130434782608696,8.154069985185073,2,95,78
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Franklin,"Coon,Jordan",0,G,3,26,26,179,385,39,126,70,53,450,3,60,66,816,34,101,135,48,0,77,0,0,0.46,0.31,0.76,17.31,5.19,2.54,2.31,0.12,2.9615384615384617,8.152322456317915,3,93,80
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Transylvania,"Flinn,Riley",0,G,4,24,23,99,241,56,156,78,61,315,12,52,54,697,35,137,172,34,1,29,1,0,0.41,0.36,0.78,13.13,7.17,2.25,2.17,0.5,1.2083333333333333,7.562890794637917,4,92,131
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Transylvania,"Kemelgor,Sierra",0,G,12,28,28,147,343,46,155,121,91,431,1,58,78,892,54,80,134,36,0,61,1,0,0.43,0.3,0.75,15.39,4.79,2.79,2.07,0.04,2.1785714285714284,7.429339910660817,5,91,126
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Earlham,Berkley Shelton,0,*,21,25,25,136,333,0,2,66,32,304,36,29,44,819,42,247,289,55,0,65,0,0,0.41,0.0,0.48,12.16,11.56,1.76,1.16,1.44,2.6,7.276770244579448,6,90,151
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Bluffton,"Brown,Madison",0,G,3,23,23,121,338,8,32,136,109,359,1,28,56,757,54,151,205,49,0,75,1,0,0.36,0.25,0.8,15.61,8.91,2.43,1.22,0.04,3.260869565217391,7.253529297171231,7,89,137
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Rose-Hulman,"Fennell,Katelyn",0,G,33,24,24,131,274,43,101,69,60,365,7,30,47,790,33,116,149,36,0,63,0,0,0.48,0.43,0.87,15.21,6.21,1.96,1.25,0.29,2.625,6.9232886199005215,8,88,177
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Hanover,"Wines,Alexis",0,G,21,26,26,139,385,52,173,99,80,410,5,73,92,905,16,87,103,72,0,112,0,0,0.36,0.3,0.81,15.77,3.96,3.54,2.81,0.19,4.3076923076923075,6.736042637709538,9,87,173
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Anderson,"Larrison,Bella",0,G,32,27,25,128,323,21,73,88,63,340,17,45,53,868,50,177,227,56,0,60,2,0,0.4,0.29,0.72,12.59,8.41,1.96,1.67,0.63,2.2222222222222223,6.676571612039009,10,86,218
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Earlham,Amari Wright,0,*,11,25,25,130,331,21,73,111,75,356,1,34,116,860,30,93,123,35,0,94,0,0,0.39,0.29,0.68,14.24,4.92,4.64,1.36,0.04,3.76,6.36173131434528,11,86,205
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Hanover,"Lorenzi,Kaitlyn",0,F,14,26,26,113,255,28,69,50,36,290,9,40,48,853,70,199,269,30,0,59,0,0,0.44,0.41,0.72,11.15,10.35,1.85,1.54,0.35,2.269230769230769,6.260730251503889,12,85,280
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Anderson,"Detraz,Victoria",0,C,34,27,25,108,180,0,0,86,47,263,45,9,14,722,137,156,293,71,0,37,2,0,0.6,0.0,0.55,9.74,10.85,0.52,0.33,1.67,1.3703703703703705,6.1955200888834865,13,85,313
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Anderson,"Davis,Izzy",0,G,21,25,14,126,309,30,91,98,67,349,6,34,96,741,28,83,111,56,0,85,1,0,0.41,0.33,0.68,13.96,4.44,3.84,1.36,0.24,3.4,6.090270401664468,14,84,258
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Mount St. Joseph,"Jenkins,Morgan",0,G,0,26,26,121,276,29,90,54,39,310,22,33,94,860,22,132,154,62,0,76,1,0,0.44,0.32,0.72,11.92,5.92,3.62,1.27,0.85,2.923076923076923,6.057911137800607,15,83,272
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Mount St. Joseph,"Mills,Karlee",0,G,1,27,27,133,321,56,168,102,81,403,2,65,51,852,17,77,94,88,0,80,4,0,0.41,0.33,0.79,14.93,3.48,1.89,2.41,0.07,2.962962962962963,6.048705431271872,16,83,299
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Anderson,"Sierota,Sydney",0,G,13,27,27,100,293,27,81,127,76,303,10,84,118,926,24,137,161,69,0,102,1,0,0.34,0.33,0.6,11.22,5.96,4.37,3.11,0.37,3.7777777777777777,5.923519170638201,17,82,284
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbball,Hanover,"Berman,Sammy",0,G,2,24,23,128,350,11,36,53,43,310,20,62,52,765,30,60,90,36,0,63,0,0,0.37,0.31,0.81,12.92,3.75,2.17,2.58,0.83,2.625,5.905731017161061,18,82,323
