conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Washington and Lee,"Schleusner,Mary",0,F,50,27,27,231,462,7,35,147,112,581,59,53,61,774,151,307,458,50,0,78,0,0,0.5,0.2,0.76,21.52,16.96,2.26,1.96,2.19,2.888888888888889,16.36329408984882,1,99,1
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Shenandoah,"Banks,Addisyn",0,F,12,27,26,177,430,41,120,144,98,493,19,63,99,899,38,174,212,51,0,93,1,0,0.41,0.34,0.68,18.26,7.85,3.67,2.33,0.7,3.4444444444444446,11.364804127343762,2,95,21
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Virginia Wesleyan,"Long,Brianna",0,F,30,26,26,162,271,0,2,180,118,442,12,48,12,831,132,196,328,76,0,79,2,0,0.6,0.0,0.66,17.0,12.62,0.46,1.85,0.46,3.0384615384615383,10.30281970333685,3,93,38
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Shenandoah,"Williams,Emily",0,G,1,27,27,159,267,9,26,71,50,377,11,59,94,879,94,154,248,74,0,65,3,0,0.6,0.35,0.7,13.96,9.19,3.48,2.19,0.41,2.4074074074074074,10.207452722767187,4,92,48
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Guilford College,"Giannopoulou,Anna",0,F,4,26,26,155,353,18,58,111,82,410,61,53,54,734,52,185,237,61,0,97,0,0,0.44,0.31,0.74,15.77,9.12,2.08,2.04,2.35,3.730769230769231,10.120549948317924,5,90,44
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Bridgewater College,"Corcoran,Riley",0,G,5,27,27,165,372,19,67,186,138,487,10,62,42,903,51,74,125,43,0,53,0,0,0.44,0.28,0.74,18.04,4.63,1.56,2.3,0.37,1.962962962962963,9.706988901879837,6,89,62
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Randolph-Macon College,"Matheny,McKenzie",0,F,33,28,28,161,331,1,3,105,68,391,23,29,65,798,105,176,281,59,0,55,2,0,0.49,0.33,0.65,13.96,10.04,2.32,1.04,0.82,1.9642857142857142,9.269925677878168,7,88,83
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Guilford College,"Scott,Briahna",0,G,23,26,26,126,342,19,77,123,93,364,22,70,64,705,49,57,106,63,0,54,1,0,0.37,0.25,0.76,14.0,4.08,2.46,2.69,0.85,2.076923076923077,8.094852898172265,8,88,170
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Lynchburg,"Petty,Audra",0,G,23,25,20,140,327,43,131,104,83,406,4,14,29,667,21,121,142,32,0,44,0,0,0.43,0.33,0.8,16.24,5.68,1.16,0.56,0.16,1.76,7.756222141978427,9,87,194
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Bridgewater College,"Garcia,Jay",0,F,22,27,27,116,297,18,61,121,91,341,28,27,62,853,42,216,258,43,0,70,0,0,0.39,0.3,0.75,12.63,9.56,2.3,1.0,1.04,2.5925925925925926,7.750893135067519,10,86,186
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Randolph-Macon College,"Smith,Sam",0,G,1,28,28,106,314,42,128,112,70,324,10,60,123,958,24,116,140,62,0,73,0,0,0.34,0.33,0.63,11.57,5.0,4.39,2.14,0.36,2.607142857142857,7.2209359106188415,11,85,274
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Bridgewater College,"Polston,Jaiden",0,G,11,27,27,117,210,0,0,86,47,281,28,49,58,805,76,121,197,62,1,57,1,0,0.56,0.0,0.55,10.41,7.3,2.15,1.81,1.04,2.111111111111111,7.036212477674623,12,85,296
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Hollins University,"Russell,Jacorra",0,F,2,26,26,134,275,2,18,87,42,312,34,49,34,672,68,112,180,48,0,66,0,0,0.49,0.11,0.48,12.0,6.92,1.31,1.88,1.31,2.5384615384615383,6.969969672029307,13,84,288
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Averett University,"Giggetts,DaiShaundria",0,F,5,24,20,120,326,10,44,115,84,334,12,63,17,568,63,82,145,83,0,70,5,0,0.37,0.23,0.73,13.92,6.04,0.71,2.63,0.5,2.9166666666666665,6.594542480826756,14,83,327
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Hollins University,"Holden,Zaria",0,G,1,26,26,124,322,22,75,123,80,350,8,30,74,749,22,111,133,71,0,100,2,0,0.39,0.29,0.65,13.46,5.12,2.85,1.15,0.31,3.8461538461538463,6.0755474735813735,15,83,400
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Washington and Lee,"Zimmerman,Sarah",0,F,5,21,14,71,151,3,9,81,57,202,31,28,43,488,40,67,107,31,0,31,1,0,0.47,0.33,0.7,9.62,5.1,2.05,1.33,1.48,1.4761904761904763,6.060113704421962,16,82,442
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Roanoke College,"Fowler,Ashley",0,G,14,26,26,107,291,61,178,49,38,313,6,30,41,840,32,121,153,59,0,43,1,0,0.37,0.34,0.78,12.04,5.88,1.58,1.15,0.23,1.6538461538461537,5.942010182099543,17,82,447
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Lynchburg,"Littlejohn,Kate",0,G,4,20,18,88,197,18,57,90,63,257,23,22,35,578,14,62,76,36,0,64,0,0,0.45,0.32,0.7,12.85,3.8,1.75,1.1,1.15,3.2,5.772200485087182,18,81,464
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbball,Randolph-Macon College,"Porter,Erin",0,G,15,28,28,133,327,55,169,60,45,366,15,40,32,835,29,52,81,59,0,55,2,0,0.41,0.33,0.75,13.07,2.89,1.14,1.43,0.54,1.9642857142857142,5.655886312970455,19,81,500
