conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Oshkosh,"Seckar,Paige",0,F,22,27,27,131,265,11,25,124,93,366,35,44,59,820,40,154,194,39,0,43,0,0,0.49,0.44,0.75,13.56,7.19,2.19,1.63,1.3,1.5925925925925926,11.74992443799653,1,99,104
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stevens Point,"Rice,Maija",0,G,12,26,26,166,370,18,69,120,101,451,3,44,67,741,69,125,194,67,0,91,0,0,0.45,0.26,0.84,17.35,7.46,2.58,1.69,0.12,3.5,11.710263734854436,2,94,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Platteville,"Mackiewicz,Ella",0,G,22,26,26,146,335,31,103,99,69,392,25,56,52,765,40,124,164,66,0,77,1,0,0.44,0.3,0.7,15.08,6.31,2.0,2.15,0.96,2.9615384615384617,10.99766358739502,3,92,123
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-River Falls,"Buchan,Zoey",0,G,10,27,27,118,277,47,124,127,106,389,2,29,67,784,14,65,79,78,0,60,1,0,0.43,0.38,0.83,14.41,2.93,2.48,1.07,0.07,2.2222222222222223,8.469887258469113,4,91,339
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stout,"Verhagen,Addy",0,G,4,25,21,103,247,24,62,86,64,294,4,32,102,764,14,76,90,46,1,70,1,0,0.42,0.39,0.74,11.76,3.6,4.08,1.28,0.16,2.8,7.977371781230981,5,90,407
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Eau Claire,"Overskei,Kyla",0,G,24,25,25,117,347,54,176,89,76,364,8,21,31,806,32,100,132,41,0,69,0,0,0.34,0.31,0.85,14.56,5.28,1.24,0.84,0.32,2.76,7.886136476352851,6,88,404
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Oshkosh,"Beyer,Sammi",0,G,8,27,27,121,302,48,137,32,26,316,6,20,88,779,21,59,80,45,0,39,0,0,0.4,0.35,0.81,11.7,2.96,3.26,0.74,0.22,1.4444444444444444,7.763623400653861,7,87,457
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Whitewater,"Gillis,Mia",0,F,20,27,27,142,279,0,2,70,52,336,20,27,31,669,32,105,137,61,0,69,0,0,0.51,0.0,0.74,12.44,5.07,1.15,1.0,0.74,2.5555555555555554,7.637436125237164,8,87,472
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Janke,Molly",0,F,4,27,26,105,277,32,105,38,25,267,12,26,43,723,39,167,206,63,0,48,0,0,0.38,0.3,0.66,9.89,7.63,1.59,0.96,0.44,1.7777777777777777,7.046314358897959,9,86,563
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Eau Claire,"Hutchinson,Reanna",0,G,22,25,25,119,282,30,95,62,40,308,5,37,30,717,22,62,84,64,0,57,3,0,0.42,0.32,0.65,12.32,3.36,1.2,1.48,0.2,2.28,6.576983809136156,10,85,616
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Nelson,Malia",0,G,11,26,26,84,213,12,47,104,74,254,4,37,68,783,31,106,137,37,0,59,0,0,0.39,0.26,0.71,9.77,5.27,2.62,1.42,0.15,2.269230769230769,6.520481090576926,11,84,643
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Oshkosh,"Hardwick,Sarah",0,F,3,27,27,88,171,4,14,45,27,207,26,35,21,765,67,117,184,55,0,28,0,0,0.51,0.29,0.6,7.67,6.81,0.78,1.3,0.96,1.037037037037037,6.465509055162518,12,83,708
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Knupp,Grace",0,G,23,27,26,105,230,16,57,66,44,270,8,40,69,847,12,76,88,29,0,64,0,0,0.46,0.28,0.67,10.0,3.26,2.56,1.48,0.3,2.3703703703703702,6.246341013314103,13,83,689
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Whitewater,"McCurdy,Bri",0,G,14,27,27,77,218,30,110,79,62,246,4,63,77,809,18,54,72,43,0,53,0,0,0.35,0.27,0.78,9.11,2.67,2.85,2.33,0.15,1.962962962962963,6.018123311384633,14,82,742
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Eau Claire,"Nyenhuis,Delaney",0,F,30,25,23,57,145,1,5,57,28,143,14,65,46,601,66,136,202,51,0,43,0,0,0.39,0.2,0.49,5.72,8.08,1.84,2.6,0.56,1.72,5.946451758867873,15,81,802
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Platteville,"Weir,Ashley",0,G,33,26,26,76,178,29,74,49,36,217,4,20,47,669,60,90,150,39,0,28,1,0,0.43,0.39,0.73,8.35,5.77,1.81,0.77,0.15,1.0769230769230769,5.754888417938165,16,81,793
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stout,"Berg,Mary",0,G,2,24,24,74,201,45,126,35,31,224,2,42,64,777,12,53,65,34,0,50,0,0,0.37,0.36,0.89,9.33,2.71,2.67,1.75,0.08,2.0833333333333335,5.5400524958605475,17,80,822
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stevens Point,"Smith,Karissa",0,G,24,26,26,88,236,58,162,22,16,250,4,21,27,713,19,96,115,39,0,24,0,0,0.37,0.36,0.73,9.62,4.42,1.04,0.81,0.15,0.9230769230769231,5.44577428310309,18,80,856
