conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Capital,"Perkins,Samaree",0,F,10,26,26,150,377,44,127,241,177,521,23,27,36,960,114,199,313,62,1,76,1,0,0.4,0.35,0.73,20.04,12.04,1.38,1.04,0.88,2.923076923076923,15.52538759801263,1,99,16
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Wilmington,"Altstaetter,Stephanie",0,F,5,25,25,118,305,12,42,153,109,357,28,20,38,708,67,133,200,61,0,58,0,0,0.39,0.29,0.71,14.28,8.0,1.52,0.8,1.12,2.32,10.875562574053667,2,95,176
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Marietta,"Harlan,Kelsey",0,G,0,26,26,136,306,22,74,124,85,379,7,58,87,692,12,53,65,46,0,88,0,0,0.44,0.3,0.69,14.58,2.5,3.35,2.23,0.27,3.3846153846153846,10.24799068874461,3,93,249
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Ohio Northern,"Gray,Emerson",0,G,4,27,26,144,322,24,70,116,90,402,2,50,48,785,25,116,141,65,0,81,2,0,0.45,0.34,0.78,14.89,5.22,1.78,1.85,0.07,3.0,9.99963238253105,4,92,261
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Mount Union,"Mason,Elizabeth",0,F,33,27,26,122,240,10,40,91,72,326,17,29,59,669,47,133,180,41,0,52,0,0,0.51,0.25,0.79,12.07,6.67,2.19,1.07,0.63,1.9259259259259258,9.800864963501649,5,91,283
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Muskingum,"Linscott,Mckinzi",0,F,35,25,24,91,203,37,106,48,43,262,41,28,35,719,50,125,175,68,0,46,2,0,0.45,0.35,0.9,10.48,7.0,1.4,1.12,1.64,1.84,9.101748659578869,6,90,374
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Muskingum,"Harrington,Claudia",0,G,14,25,25,95,243,34,99,51,36,260,12,43,66,713,29,110,139,36,0,63,1,0,0.39,0.34,0.71,10.4,5.56,2.64,1.72,0.48,2.52,8.30852921579767,7,89,508
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Capital,"Ellis,Tahirah",0,F,1,12,12,39,121,13,42,22,17,108,19,17,29,337,25,45,70,16,0,31,0,0,0.32,0.31,0.77,9.0,5.83,2.42,1.42,1.58,2.5833333333333335,7.876135032682039,8,88,598
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Heidelberg,"See,Tori",0,F,14,23,23,116,261,5,15,99,61,298,15,18,26,695,59,110,169,68,0,104,5,0,0.44,0.33,0.62,12.96,7.35,1.13,0.78,0.65,4.521739130434782,7.730971592133932,9,87,555
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Wilmington,"Russell,Gabby",0,F,23,25,25,84,250,26,103,123,83,277,10,40,54,813,30,82,112,38,0,67,1,0,0.34,0.25,0.67,11.08,4.48,2.16,1.6,0.4,2.68,7.610073470464629,10,87,620
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Otterbein,"Walburn,Mattie",0,F,21,27,12,137,322,2,11,63,54,330,7,19,34,639,32,49,81,43,0,32,0,0,0.43,0.18,0.86,12.22,3.0,1.26,0.7,0.26,1.1851851851851851,7.571768563555676,11,86,586
oac,Ohio Athletic Conference (OAC),2025-26,wbball,Otterbein,"Sparks,Cameron",0,C,34,27,27,105,223,0,0,75,57,267,7,17,29,585,118,111,229,73,0,47,3,0,0.47,0.0,0.76,9.89,8.48,1.07,0.63,0.26,1.7407407407407407,7.5147933125509665,12,85,593
