conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Albion,"Trewhella,Meghan",0,G,5,27,27,195,391,12,36,173,139,541,3,39,41,911,66,79,145,46,0,60,0,0,0.5,0.33,0.8,20.04,5.37,1.52,1.44,0.11,2.2222222222222223,11.385271279242158,1,99,41
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Calvin,"Fernandez,Anna",0,G,13,24,22,138,319,36,106,90,69,381,5,36,47,666,35,96,131,38,0,32,0,0,0.43,0.34,0.77,15.88,5.46,1.96,1.5,0.21,1.3333333333333333,9.67200629167209,2,94,115
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Adrian,"Babb,Morgan",0,F,10,23,22,110,279,17,63,116,92,329,7,36,56,664,62,126,188,59,0,60,1,0,0.39,0.27,0.79,14.3,8.17,2.43,1.57,0.3,2.608695652173913,9.046718388016098,3,93,153
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Kalamazoo,"Hogan,Ruby",0,G,20,24,23,117,282,10,42,124,81,325,13,41,109,833,64,110,174,71,0,105,2,0,0.41,0.24,0.65,13.54,7.25,4.54,1.71,0.54,4.375,8.885862318057384,4,91,164
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Kalamazoo,"Vanderstelt,Lauren",0,F,22,26,25,97,275,21,80,84,63,278,109,11,29,922,38,239,277,47,0,60,1,0,0.35,0.26,0.75,10.69,10.65,1.12,0.42,4.19,2.3076923076923075,8.483269554513317,5,90,147
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Calvin,"Rohrer,RyAnn",0,F,34,27,27,138,301,0,0,80,54,330,11,53,39,654,70,143,213,66,0,43,1,0,0.46,0.0,0.68,12.22,7.89,1.44,1.96,0.41,1.5925925925925926,8.13869348463965,6,89,237
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Albion,"Guilford,Ava",0,G,11,27,27,94,241,36,100,100,73,297,2,74,111,1000,47,139,186,68,0,81,2,0,0.39,0.36,0.73,11.0,6.89,4.11,2.74,0.07,3.0,8.027672717040716,7,88,260
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Hope,"Richards,Anna",0,G,10,27,27,122,275,40,87,61,38,322,6,44,67,727,42,107,149,27,0,50,0,0,0.44,0.46,0.62,11.93,5.52,2.48,1.63,0.22,1.8518518518518519,7.43884971075944,8,87,340
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Hope,"Richards,Leah",0,F,20,27,27,105,215,15,43,104,81,306,17,44,23,658,88,110,198,33,0,30,0,0,0.49,0.35,0.78,11.33,7.33,0.85,1.63,0.63,1.1111111111111112,7.375287627118288,9,86,337
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Adrian,"Ickes,Aubrie",0,F,11,24,24,108,247,1,2,123,78,295,22,36,27,718,53,106,159,84,0,51,7,0,0.44,0.5,0.63,12.29,6.63,1.13,1.5,0.92,2.125,7.236310505686177,10,85,344
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Trine,"Sherwood,Erin",0,G,21,12,12,64,130,1,13,34,26,155,2,19,13,283,17,32,49,14,0,22,0,0,0.49,0.08,0.76,12.92,4.08,1.08,1.58,0.17,1.8333333333333333,6.722397295898801,11,85,432
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Hope,"Petroelje,Maddie",0,F,34,27,27,101,209,59,129,51,43,304,19,32,20,634,10,87,97,45,0,18,0,0,0.48,0.46,0.84,11.26,3.59,0.74,1.19,0.7,0.6666666666666666,6.163213284809069,12,84,526
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Alma,"Kaminski,Cadence",0,G,11,26,25,132,283,60,142,38,27,351,0,18,29,741,11,25,36,29,0,33,0,0,0.47,0.42,0.71,13.5,1.38,1.12,0.69,0.0,1.2692307692307692,6.010350350641429,13,83,569
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Alma,"Starkey,Kate",0,G,0,26,26,117,311,37,106,82,67,338,4,23,73,721,12,45,57,48,0,80,0,0,0.38,0.35,0.82,13.0,2.19,2.81,0.88,0.15,3.076923076923077,5.893021933450438,14,82,591
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Hope,"Vis,Sydney",0,F,25,27,27,103,228,26,75,81,62,294,21,35,39,538,24,71,95,44,0,48,0,0,0.45,0.35,0.77,10.89,3.52,1.44,1.3,0.78,1.7777777777777777,5.70456743746873,15,82,602
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Calvin,"Sall,Hannah",0,F,24,12,12,45,88,0,0,17,10,100,26,5,18,237,30,44,74,41,0,20,3,0,0.51,0.0,0.59,8.33,6.17,1.5,0.42,2.17,1.6666666666666667,5.626276970876825,16,81,567
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Saint Mary's,"Outlaw,Hannah",0,F,32,21,1,66,142,8,34,101,63,203,10,35,33,429,34,75,109,55,0,38,2,0,0.46,0.24,0.62,9.67,5.19,1.57,1.67,0.48,1.8095238095238095,5.604427127349275,17,81,627
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Saint Mary's,"Restovich,Kate",0,G,2,25,24,80,228,30,101,102,85,275,1,27,43,697,17,55,72,47,0,45,0,0,0.35,0.3,0.83,11.0,2.88,1.72,1.08,0.04,1.8,4.927886389448731,18,80,787
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Trine,"Capouch,Ally",0,G,24,26,26,83,221,65,179,52,37,268,12,22,40,632,8,56,64,24,0,33,0,0,0.38,0.36,0.71,10.31,2.46,1.54,0.85,0.46,1.2692307692307692,4.807907377924324,19,80,804
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Trine,"Southworth,Annika",0,G,2,27,21,99,227,36,105,39,32,266,5,18,58,846,12,89,101,33,0,54,0,0,0.44,0.34,0.82,9.85,3.74,2.15,0.67,0.19,2.0,4.804099374743103,20,79,810
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Albion,"Cook,Khaleeya",0,G,3,26,26,95,250,20,89,44,27,237,6,43,56,751,39,94,133,51,0,66,0,0,0.38,0.22,0.61,9.12,5.12,2.15,1.65,0.23,2.5384615384615383,4.8022160244495415,21,79,794
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Adrian,"Lisch,Hannah",0,G,1,24,24,103,278,31,114,46,28,265,0,38,49,706,11,45,56,58,0,62,3,0,0.37,0.27,0.61,11.04,2.33,2.04,1.58,0.0,2.5833333333333335,4.786039871855081,22,78,812
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Alma,"Werner,Breckyn",0,F,24,26,25,83,188,3,16,59,52,221,20,25,42,610,32,111,143,87,0,47,7,0,0.44,0.19,0.88,8.5,5.5,1.62,0.96,0.77,1.8076923076923077,4.781770576251822,23,78,783
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Trine,"Wagner,Madison",0,G,5,27,1,83,206,43,106,83,66,275,11,35,25,530,20,71,91,31,0,40,1,0,0.4,0.41,0.8,10.19,3.37,0.93,1.3,0.41,1.4814814814814814,4.721354922916674,24,77,814
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Olivet,"Hatfield,Kinsley",0,F,45,25,25,95,256,29,94,52,37,256,11,24,17,672,24,80,104,25,0,37,0,0,0.37,0.31,0.71,10.24,4.16,0.68,0.96,0.44,1.48,4.586548820394055,25,77,848
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Albion,"Honnen,Anna",0,C,25,27,27,92,193,7,19,45,21,212,21,16,56,651,40,92,132,47,0,45,0,0,0.48,0.37,0.47,7.85,4.89,2.07,0.59,0.78,1.6666666666666667,4.530539661967154,26,76,860
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Alma,"Deurloo,Molly",0,G,12,26,26,77,210,26,90,55,50,230,5,21,44,758,25,126,151,56,0,54,1,0,0.37,0.29,0.91,8.85,5.81,1.69,0.81,0.19,2.076923076923077,4.356124656643513,27,76,911
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbball,Trine,"Cole,Hailey",0,F,44,25,13,65,140,2,7,95,75,207,10,35,28,432,67,71,138,60,0,49,0,0,0.46,0.29,0.79,8.28,5.52,1.12,1.4,0.4,1.96,4.281854669109824,28,75,910
