conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
ll,Liberty League (LL),2025-26,wbball,Union,"Perovic,Jelena",0,F,22,27,27,157,336,1,6,85,55,370,36,27,56,815,63,128,191,44,0,56,1,0,0.47,0.17,0.65,13.7,7.07,2.07,1.0,1.33,2.074074074074074,9.422755510940505,1,99,149
ll,Liberty League (LL),2025-26,wbball,Union,"Cunningham,Olivia",0,F,11,26,22,113,251,1,6,66,44,271,19,48,77,740,58,219,277,52,0,68,0,0,0.45,0.17,0.67,10.42,10.65,2.96,1.85,0.73,2.6153846153846154,8.777091728090063,2,94,204
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Griffin,Fallon",0,F,23,25,25,136,315,64,172,48,34,370,11,40,31,816,42,90,132,49,0,60,1,0,0.43,0.37,0.71,14.8,5.28,1.24,1.6,0.44,2.4,8.308127649923888,3,92,256
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Flynn,Elizabeth",0,F,10,15,10,62,141,1,14,64,48,173,2,28,21,377,40,103,143,38,0,28,0,0,0.44,0.07,0.75,11.53,9.53,1.4,1.87,0.13,1.8666666666666667,8.0225849014866,4,91,293
ll,Liberty League (LL),2025-26,wbball,Vassar,"McDermed,Sierra",0,G,15,26,26,120,280,19,58,92,68,327,19,47,55,876,36,116,152,46,0,71,0,0,0.43,0.33,0.74,12.58,5.85,2.12,1.81,0.73,2.730769230769231,7.809677974713438,5,89,316
ll,Liberty League (LL),2025-26,wbball,RPI,"Smith,Siena",0,G,10,26,20,120,244,34,86,63,47,321,18,36,46,696,33,73,106,32,0,40,0,0,0.49,0.4,0.75,12.35,4.08,1.77,1.38,0.69,1.5384615384615385,7.4670804184199495,6,88,352
ll,Liberty League (LL),2025-26,wbball,RIT,"Ramsgard,Maddy",0,G,22,27,27,140,308,11,33,31,28,319,7,36,76,870,48,119,167,46,0,78,0,0,0.45,0.33,0.9,11.81,6.19,2.81,1.33,0.26,2.888888888888889,7.256921078373384,7,87,378
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Drevna,Tori",0,G,24,25,25,115,328,39,130,34,26,295,11,51,66,675,35,94,129,59,0,66,2,0,0.35,0.3,0.76,11.8,5.16,2.64,2.04,0.44,2.64,7.133204603170025,8,86,390
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Doyle,Bella",0,F,20,17,17,77,156,15,40,34,23,192,12,14,46,464,12,84,96,28,0,42,0,0,0.49,0.38,0.68,11.29,5.65,2.71,0.82,0.71,2.4705882352941178,7.098170115716327,9,85,398
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Malley,Jackie",0,G,22,27,27,112,304,77,194,73,63,364,7,27,43,772,7,73,80,31,0,32,0,0,0.37,0.4,0.86,13.48,2.96,1.59,1.0,0.26,1.1851851851851851,6.967315214672063,10,84,417
ll,Liberty League (LL),2025-26,wbball,RIT,"Henderson,Caroline",0,G,11,27,27,114,319,80,226,16,11,319,2,24,65,836,12,125,137,36,0,51,0,0,0.36,0.35,0.69,11.81,5.07,2.41,0.89,0.07,1.8888888888888888,6.508691969443283,11,84,495
ll,Liberty League (LL),2025-26,wbball,Skidmore,Madison Meyer,0,*,10,27,27,117,319,13,76,77,50,297,2,72,53,645,42,49,91,74,0,55,3,0,0.37,0.17,0.65,11.0,3.37,1.96,2.67,0.07,2.037037037037037,6.0575040447374295,12,83,560
ll,Liberty League (LL),2025-26,wbball,Vassar,"Shoulders,Lindsey",0,G,22,23,12,104,233,5,20,82,51,264,3,19,14,521,69,83,152,47,0,38,1,0,0.45,0.25,0.62,11.48,6.61,0.61,0.83,0.13,1.6521739130434783,6.028660280218008,13,82,570
ll,Liberty League (LL),2025-26,wbball,RIT,"Kaplinski,Faye",0,F,25,27,26,96,206,1,3,75,52,245,15,21,40,698,61,136,197,42,0,31,0,0,0.47,0.33,0.69,9.07,7.3,1.48,0.78,0.56,1.1481481481481481,5.966292739383587,14,81,579
ll,Liberty League (LL),2025-26,wbball,Skidmore,Claudia Schneider,0,*,33,27,27,99,219,11,26,71,48,257,10,43,40,771,50,102,152,30,0,32,0,0,0.45,0.42,0.68,9.52,5.63,1.48,1.59,0.37,1.1851851851851851,5.9233807393869755,15,81,589
ll,Liberty League (LL),2025-26,wbball,William Smith,"Lobozzo,Giana",0,G,4,25,24,102,322,30,116,73,35,269,14,59,49,724,34,109,143,47,0,97,0,0,0.32,0.26,0.48,10.76,5.72,1.96,2.36,0.56,3.88,5.603966087168304,16,80,655
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Kea,Addie",0,G,5,25,25,93,217,28,92,58,42,256,9,34,101,760,19,85,104,55,0,118,1,0,0.43,0.3,0.72,10.24,4.16,4.04,1.36,0.36,4.72,5.328859308942247,17,80,709
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Perry,Annie",0,G,23,14,14,50,122,26,57,28,22,148,1,18,38,412,4,20,24,27,0,25,1,0,0.41,0.46,0.79,10.57,1.71,2.71,1.29,0.07,1.7857142857142858,5.238545575448946,18,79,715
ll,Liberty League (LL),2025-26,wbball,Union,"Ceseretti,Grace",0,G,10,27,27,71,213,34,117,54,43,219,10,30,102,804,34,110,144,70,0,60,0,0,0.33,0.29,0.8,8.11,5.33,3.78,1.11,0.37,2.2222222222222223,5.198422307373094,19,78,716
ll,Liberty League (LL),2025-26,wbball,William Smith,"McCulley,Amelia",0,G,42,21,14,73,204,26,77,59,50,222,21,22,18,490,17,67,84,39,0,42,0,0,0.36,0.34,0.85,10.57,4.0,0.86,1.05,1.0,2.0,4.985150615101119,20,78,753
ll,Liberty League (LL),2025-26,wbball,Vassar,"Regan,Maureen",0,G,0,26,26,103,263,24,100,29,20,250,1,60,52,833,14,90,104,51,0,66,0,0,0.39,0.24,0.69,9.62,4.0,2.0,2.31,0.04,2.5384615384615383,4.945835677070594,21,77,769
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Icabalceta,Zoraida",0,G,5,20,9,70,160,19,61,18,14,173,6,21,65,488,21,49,70,42,0,42,0,0,0.44,0.31,0.78,8.65,3.5,3.25,1.05,0.3,2.1,4.9221695752388035,22,77,770
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Niesz,Norah",0,G,30,27,25,98,268,32,87,53,38,266,5,18,69,783,19,51,70,29,0,39,1,0,0.37,0.37,0.72,9.85,2.59,2.56,0.67,0.19,1.4444444444444444,4.773032002297445,23,76,805
ll,Liberty League (LL),2025-26,wbball,Union,"Ardito,Grace",0,G,23,27,27,103,258,41,136,32,25,272,6,24,40,867,25,62,87,57,0,35,0,0,0.4,0.3,0.78,10.07,3.22,1.48,0.89,0.22,1.2962962962962963,4.71937248422001,24,76,819
ll,Liberty League (LL),2025-26,wbball,RPI,"Costello,Sophie",0,G,4,26,17,102,244,15,66,47,27,246,3,52,62,692,4,55,59,32,0,57,0,0,0.42,0.23,0.57,9.46,2.27,2.38,2.0,0.12,2.1923076923076925,4.712877829598948,25,75,823
ll,Liberty League (LL),2025-26,wbball,Union,"Peek,Kate",0,G,5,27,27,92,256,60,169,49,44,288,7,40,35,883,2,66,68,42,0,54,0,0,0.36,0.36,0.9,10.67,2.52,1.3,1.48,0.26,2.0,4.552523093514029,26,75,863
ll,Liberty League (LL),2025-26,wbball,Ithaca,"McNamara,Grace",0,G,21,25,19,81,172,5,16,37,28,195,9,27,33,516,49,65,114,55,0,28,0,0,0.47,0.31,0.76,7.8,4.56,1.32,1.08,0.36,1.12,4.149688184149674,27,74,944
ll,Liberty League (LL),2025-26,wbball,RPI,"Hormazabal,Tyler",0,G,15,26,16,68,176,13,52,54,39,188,5,74,58,685,28,77,105,47,0,64,0,0,0.39,0.25,0.72,7.23,4.04,2.23,2.85,0.19,2.4615384615384617,4.038949744377564,28,74,975
ll,Liberty League (LL),2025-26,wbball,Bard,Shirley Dong,0,g,15,25,25,85,245,34,120,14,12,216,4,50,55,719,55,65,120,60,0,95,2,0,0.35,0.28,0.86,8.64,4.8,2.2,2.0,0.16,3.8,3.739490143559558,29,73,1042
ll,Liberty League (LL),2025-26,wbball,RIT,"Kayser-Cochran,Ben",0,F,0,24,20,78,215,25,79,46,36,217,16,7,24,541,15,88,103,18,0,42,0,0,0.36,0.32,0.78,9.04,4.29,1.0,0.29,0.67,1.75,3.6663469288935646,30,73,1045
ll,Liberty League (LL),2025-26,wbball,RPI,"Boyle,Brooke",0,G,20,26,25,67,157,15,48,47,33,182,6,40,30,557,39,72,111,34,0,35,0,0,0.43,0.31,0.7,7.0,4.27,1.15,1.54,0.23,1.3461538461538463,3.312038493535692,31,72,1143
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Gill,Madison",0,G,13,24,23,81,225,30,92,29,16,208,4,20,24,550,28,35,63,48,0,32,4,0,0.36,0.33,0.55,8.67,2.63,1.0,0.83,0.17,1.3333333333333333,3.055498071857817,32,72,1228
ll,Liberty League (LL),2025-26,wbball,Skidmore,Sophia Martinez,0,*,3,26,26,99,279,14,59,64,36,248,2,48,50,679,11,56,67,70,1,108,2,0,0.35,0.24,0.56,9.54,2.58,1.92,1.85,0.08,4.153846153846154,3.019812216278907,33,71,1264
ll,Liberty League (LL),2025-26,wbball,Skidmore,Ruby Krop,0,*,21,27,27,52,134,5,18,32,21,130,73,20,17,586,23,113,136,50,0,37,1,0,0.39,0.28,0.66,4.81,5.04,0.63,0.74,2.7,1.3703703703703705,3.015477960533426,34,71,1193
ll,Liberty League (LL),2025-26,wbball,Bard,Lexi Miller,0,f,30,25,25,61,187,1,8,49,21,144,13,32,31,804,73,153,226,73,0,73,2,0,0.33,0.13,0.43,5.76,9.04,1.24,1.28,0.52,2.92,2.966361075345067,35,71,1257
ll,Liberty League (LL),2025-26,wbball,Skidmore,Sara Hastie,0,0,25,27,4,56,142,14,47,47,28,154,7,53,53,625,25,77,102,45,0,42,1,0,0.39,0.3,0.6,5.7,3.78,1.96,1.96,0.26,1.5555555555555556,2.866611662964554,36,70,1280
ll,Liberty League (LL),2025-26,wbball,RPI,"Gendron,Niamh",0,F,21,25,15,61,143,26,70,16,11,159,15,12,14,513,37,103,140,31,0,23,0,0,0.43,0.37,0.69,6.36,5.6,0.56,0.48,0.6,0.92,2.866527629025737,37,70,1275
ll,Liberty League (LL),2025-26,wbball,Bard,Erin Tobes,0,g,22,25,4,63,200,5,30,109,79,210,6,44,63,637,30,104,134,69,0,136,3,0,0.32,0.17,0.72,8.4,5.36,2.52,1.76,0.24,5.44,2.829374094169957,38,69,1324
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Baker-Schlendering,Mason",0,F,32,27,20,74,175,0,5,17,10,158,18,28,8,686,56,94,150,37,0,19,0,0,0.42,0.0,0.59,5.85,5.56,0.3,1.04,0.67,0.7037037037037037,2.8104741483687983,39,69,1290
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Bannon,Stevie",0,,21,23,0,62,154,6,18,77,55,185,1,21,29,454,22,63,85,36,0,53,0,0,0.4,0.33,0.71,8.04,3.7,1.26,0.91,0.04,2.3043478260869565,2.690671073594123,40,69,1345
ll,Liberty League (LL),2025-26,wbball,RIT,"DiPaola,Erin",0,G,3,27,26,45,82,14,33,22,16,120,4,23,72,674,49,42,91,53,0,39,2,0,0.55,0.42,0.73,4.44,3.37,2.67,0.85,0.15,1.4444444444444444,2.300279254992086,41,68,1450
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Van Dyke,Hannah",0,G,12,27,23,57,188,23,80,25,16,153,6,17,35,586,51,96,147,37,0,32,0,0,0.3,0.29,0.64,5.67,5.44,1.3,0.63,0.22,1.1851851851851851,2.0842280516299336,42,68,1500
ll,Liberty League (LL),2025-26,wbball,Vassar,"Ware,Elodie",0,G,10,26,25,58,179,8,42,46,36,160,31,20,25,557,14,72,86,46,0,44,0,0,0.32,0.19,0.78,6.15,3.31,0.96,0.77,1.19,1.6923076923076923,1.9972133627747302,43,67,1516
ll,Liberty League (LL),2025-26,wbball,William Smith,"Lobozzo,Ava",0,G,2,25,24,67,169,5,20,60,42,181,4,30,29,449,37,67,104,49,0,85,1,0,0.4,0.25,0.7,7.24,4.16,1.16,1.2,0.16,3.4,1.8547484256558033,44,67,1595
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Tucker,Natalie",0,G,22,25,17,58,147,20,57,20,16,152,2,20,45,549,21,22,43,48,0,26,0,0,0.39,0.35,0.8,6.08,1.72,1.8,0.8,0.08,1.04,1.8226955621921785,45,67,1581
ll,Liberty League (LL),2025-26,wbball,Bard,Morgan Kottka,0,f,24,21,15,54,172,24,97,28,13,145,6,16,23,526,18,61,79,47,0,48,1,0,0.31,0.25,0.46,6.9,3.76,1.1,0.76,0.29,2.2857142857142856,1.670046951134354,46,66,1636
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Polky,Maddy",0,G,2,25,13,61,159,14,54,47,28,164,7,18,28,590,10,46,56,24,0,49,0,0,0.38,0.26,0.6,6.56,2.24,1.12,0.72,0.28,1.96,1.3531649470861975,47,66,1748
ll,Liberty League (LL),2025-26,wbball,Skidmore,Audrey Bowen,0,0,5,20,0,30,61,0,1,36,20,80,3,21,21,312,27,53,80,25,0,20,0,0,0.49,0.0,0.56,4.0,4.0,1.05,1.05,0.15,1.0,1.2875109843226604,48,66,1765
ll,Liberty League (LL),2025-26,wbball,RIT,"Durand,Hannah",0,G,20,27,2,56,126,24,65,23,14,150,1,17,35,550,10,43,53,17,0,28,0,0,0.44,0.37,0.61,5.56,1.96,1.3,0.63,0.04,1.037037037037037,1.2669952643675684,49,65,1770
ll,Liberty League (LL),2025-26,wbball,Union,"Schultz,Morgan",0,F,12,27,5,63,136,0,0,28,15,141,6,8,20,465,39,56,95,49,0,26,0,0,0.46,0.0,0.54,5.22,3.52,0.74,0.3,0.22,0.9629629629629629,1.244706750159132,50,65,1775
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Kress,Alexis",0,G,12,21,5,43,127,18,63,36,31,135,3,17,15,503,25,32,57,43,0,32,0,0,0.34,0.29,0.86,6.43,2.71,0.71,0.81,0.14,1.5238095238095237,1.2196984100602277,51,65,1783
ll,Liberty League (LL),2025-26,wbball,Bard,Aislynn Dixon,0,g,33,24,24,38,158,29,120,43,30,135,10,28,41,758,16,57,73,59,0,52,0,0,0.24,0.24,0.7,5.63,3.04,1.71,1.17,0.42,2.1666666666666665,1.19224440750324,52,64,1787
ll,Liberty League (LL),2025-26,wbball,William Smith,"Sulmasy,Jojo",0,F,30,25,18,48,124,0,4,46,33,129,4,10,22,478,41,53,94,40,0,31,0,0,0.39,0.0,0.72,5.16,3.76,0.88,0.4,0.16,1.24,0.9930973076146152,53,64,1868
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Bernat,Mary",0,F,2,24,0,35,86,0,0,37,19,89,24,24,31,332,25,56,81,41,0,40,0,0,0.41,0.0,0.51,3.71,3.38,1.29,1.0,1.0,1.6666666666666667,0.9836040536238122,54,64,1853
ll,Liberty League (LL),2025-26,wbball,RPI,"Rojik,Emilia",0,F,12,23,11,43,115,5,17,23,19,110,9,14,16,349,27,49,76,27,0,20,1,0,0.37,0.29,0.83,4.78,3.3,0.7,0.61,0.39,0.8695652173913043,0.9121724346983566,55,63,1885
ll,Liberty League (LL),2025-26,wbball,Vassar,"Mullen,Emery",0,G,5,16,5,28,58,1,3,8,5,62,10,21,16,303,13,33,46,16,0,27,0,0,0.48,0.33,0.63,3.88,2.88,1.0,1.31,0.63,1.6875,0.8516061632815752,56,63,1917
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Aiossa,Elizabeth",0,F,24,25,14,22,80,0,1,49,25,69,5,24,53,577,55,93,148,58,0,40,0,0,0.28,0.0,0.51,2.76,5.92,2.12,0.96,0.2,1.6,0.7896789923548237,57,63,1935
ll,Liberty League (LL),2025-26,wbball,Union,"Tate-Padian,Ryley",0,G,32,27,0,47,102,11,35,51,39,144,1,9,11,350,22,58,80,27,0,31,0,0,0.46,0.31,0.76,5.33,2.96,0.41,0.33,0.04,1.1481481481481481,0.6713083289500061,58,62,2007
ll,Liberty League (LL),2025-26,wbball,Vassar,"Lovett,Erin",0,F,33,24,0,42,148,1,7,63,48,133,10,24,20,428,31,60,91,34,0,62,0,0,0.28,0.14,0.76,5.54,3.79,0.83,1.0,0.42,2.5833333333333335,0.5671934353741095,59,62,2038
ll,Liberty League (LL),2025-26,wbball,Ithaca,"McPeek,Avery",0,F,10,24,24,31,73,0,2,36,24,86,5,16,22,506,37,57,94,40,0,23,0,0,0.42,0.0,0.67,3.58,3.92,0.92,0.67,0.21,0.9583333333333334,0.5157845216540446,60,62,2050
