conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Penn College,Gigi Parlante,0,f,12,26,25,173,328,0,6,133,88,434,31,55,70,783,90,148,238,70,1,67,1,0,0.53,0.0,0.66,16.69,9.15,2.69,2.12,1.19,2.576923076923077,10.832173483882793,1,99,22.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Penn State Abington,"Hackney,Amirah",0,G,5,28,25,188,493,52,193,111,62,490,22,76,57,849,45,118,163,76,2,80,0,0,0.38,0.27,0.56,17.5,5.82,2.04,2.71,0.79,2.857142857142857,9.344488399845158,2,95,53.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Gallaudet University,Natalie Greene,0,f,3,18,17,122,294,0,1,97,65,309,16,21,18,511,80,92,172,40,0,49,1,0,0.41,0.0,0.67,17.17,9.56,1.0,1.17,0.89,2.7222222222222223,9.156868920479287,3,93,68.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Cedar Crest College,"Bincarosky,Ella",0,G,24,27,27,154,363,108,268,50,40,456,2,67,43,865,26,90,116,39,0,56,0,0,0.42,0.4,0.8,16.89,4.3,1.59,2.48,0.07,2.074074074074074,8.19051184642013,4,92,118.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,St. Mary's (Md.),Olivia Liszt,0,*,15,26,26,146,306,43,122,50,41,376,12,55,45,746,46,78,124,58,0,27,0,0,0.48,0.35,0.82,14.46,4.77,1.73,2.12,0.46,1.0384615384615385,7.812240912888986,5,91,133.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Penn State Berks,"Miller,Hailey",0,G,45,26,26,139,398,18,66,116,79,375,17,58,54,787,71,156,227,33,0,93,1,0,0.35,0.27,0.68,14.42,8.73,2.08,2.23,0.65,3.576923076923077,7.783483374196238,6,90,160.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Cedar Crest College,"Merchant,Samora",0,G,15,27,23,133,303,0,0,118,53,319,75,28,22,702,128,127,255,72,3,70,4,0,0.44,0.0,0.45,11.81,9.44,0.81,1.04,2.78,2.5925925925925926,7.483920937030863,7,89,190.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Penn College,Breana Valentine,0,g,22,26,23,113,283,15,69,87,72,313,7,70,116,816,45,103,148,31,0,87,0,0,0.4,0.22,0.83,12.04,5.69,4.46,2.69,0.27,3.3461538461538463,7.180453868877225,8,88,207.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,St. Mary's (Md.),Keira Mason,0,*,21,28,4,134,287,0,0,141,98,366,24,56,46,646,90,130,220,90,3,97,8,0,0.47,0.0,0.7,13.07,7.86,1.64,2.0,0.86,3.4642857142857144,7.042812520945346,9,87,248.0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbball,Wilson College,"Laubach,Leah",0,G,5,25,24,130,321,19,72,125,78,357,9,47,58,752,73,95,168,70,0,105,1,0,0.4,0.26,0.62,14.28,6.72,2.32,1.88,0.36,4.2,6.827095289639548,10,86,285.0
