conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Elmhurst,"Bukata,Kristin",0,G,10,25,25,160,327,5,30,156,111,436,11,31,185,942,53,108,161,42,0,76,0,0,0.49,0.17,0.71,17.44,6.44,7.4,1.24,0.44,3.04,11.98998637621714,1,99,11
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Gricius,Natalie",0,F,33,26,26,225,399,36,114,117,90,576,2,43,45,803,63,96,159,50,0,68,0,0,0.56,0.32,0.77,22.15,6.12,1.73,1.65,0.08,2.6153846153846154,11.458470499881313,2,94,15
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"Bardic,Ava",0,G,22,27,27,186,404,52,161,115,96,520,13,69,71,919,24,64,88,59,0,64,0,0,0.46,0.32,0.83,19.26,3.26,2.63,2.56,0.48,2.3703703703703702,10.226114731946438,3,92,33
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carthage,"Green,Malia",0,G,10,27,27,164,351,51,157,56,35,414,24,53,73,962,52,69,121,59,1,59,1,0,0.47,0.32,0.63,15.33,4.48,2.7,1.96,0.89,2.185185185185185,8.824892180291032,4,91,102
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"White,Sawyer",0,G,2,27,27,138,337,46,138,53,43,365,20,99,119,938,20,81,101,46,0,91,0,0,0.41,0.33,0.81,13.52,3.74,4.41,3.67,0.74,3.3703703703703702,8.477275462799014,5,89,120
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Trotter,Jocelyn",0,G,15,25,25,129,229,10,31,51,36,304,15,66,44,837,58,129,187,31,0,34,0,0,0.56,0.32,0.71,12.16,7.48,1.76,2.64,0.6,1.36,8.434291040022416,6,88,141
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Millikin,"Johnson,Nikkel",0,F,22,22,19,153,249,0,0,106,58,364,10,18,19,607,46,124,170,55,2,81,3,0,0.61,0.0,0.55,16.55,7.73,0.86,0.82,0.45,3.6818181818181817,7.987958215001252,7,87,163
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Wizner,Emilie",0,G,32,27,27,153,366,76,190,67,47,429,7,39,69,911,15,52,67,21,0,36,0,0,0.42,0.4,0.7,15.89,2.48,2.56,1.44,0.26,1.3333333333333333,7.853390402951503,8,86,156
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Elmhurst,"Kleszynski,Anna",0,F,24,25,25,115,269,30,100,60,31,291,8,39,25,711,36,180,216,55,0,27,1,0,0.43,0.3,0.52,11.64,8.64,1.0,1.56,0.32,1.08,7.081412818300926,9,85,300
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Wheaton,"Oliver,Kate",0,G,24,25,23,108,261,10,44,133,102,328,26,48,61,752,20,104,124,40,0,82,0,0,0.41,0.23,0.77,13.12,4.96,2.44,1.92,1.04,3.28,6.984924132640391,10,84,297
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Lokker,Julia",0,G,14,27,2,144,320,37,105,58,47,372,5,33,72,655,23,75,98,52,0,45,0,0,0.45,0.35,0.81,13.78,3.63,2.67,1.22,0.19,1.6666666666666667,6.891462876730836,11,84,269
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Papez,Cali",0,F,21,25,25,121,238,3,7,59,49,294,19,15,24,587,70,117,187,72,0,46,4,0,0.51,0.43,0.83,11.76,7.48,0.96,0.6,0.76,1.84,6.434971850139962,12,83,387
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Lewis,Tia",0,F,14,25,8,110,237,20,59,52,35,275,21,36,36,638,23,130,153,55,1,52,1,0,0.46,0.34,0.67,11.0,6.12,1.44,1.44,0.84,2.08,6.0905068965189635,13,82,451
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"Leyden,Caitlin",0,G,23,27,26,108,239,0,1,37,25,241,15,61,45,782,69,131,200,57,0,38,2,0,0.45,0.0,0.68,8.93,7.41,1.67,2.26,0.56,1.4074074074074074,6.087137181019088,14,82,467
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carthage,"Orozco,Alyssa",0,G,34,27,27,122,303,47,140,60,41,332,10,24,67,784,32,106,138,61,0,75,1,0,0.4,0.34,0.68,12.3,5.11,2.48,0.89,0.37,2.7777777777777777,5.7041225199682986,15,81,471
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Park,"Long,Caroline",0,F,25,24,24,101,263,1,7,99,70,273,12,25,44,715,56,116,172,62,1,73,3,0,0.38,0.14,0.71,11.38,7.17,1.83,1.04,0.5,3.0416666666666665,5.530531683346832,16,80,530
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Millikin,"Dudley,Bella",0,G,23,24,24,107,271,21,81,108,81,316,12,34,65,785,21,106,127,72,0,118,4,0,0.39,0.26,0.75,13.17,5.29,2.71,1.42,0.5,4.916666666666667,5.465211867394704,17,80,499
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Park,"Hershberger,Aliyah",0,G,2,23,22,123,265,33,84,57,45,324,0,17,32,866,9,37,46,25,0,39,0,0,0.46,0.39,0.79,14.09,2.0,1.39,0.74,0.0,1.6956521739130435,5.3608481144423425,18,79,494
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Daly,Biz",0,C,20,19,19,73,172,0,0,73,50,196,21,12,24,473,39,75,114,52,1,46,1,0,0.42,0.0,0.68,10.32,6.0,1.26,0.63,1.11,2.4210526315789473,5.116078253561003,19,78,654
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Erickson,Audrey",0,G,12,22,16,83,193,27,76,72,51,244,6,38,81,576,24,76,100,53,0,96,2,0,0.43,0.36,0.71,11.09,4.55,3.68,1.73,0.27,4.363636363636363,5.050556022743983,20,78,561
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carthage,"Cord,Grace",0,F,44,27,27,110,188,1,6,36,28,249,17,19,42,682,47,98,145,68,0,51,0,0,0.59,0.17,0.78,9.22,5.37,1.56,0.7,0.63,1.8888888888888888,4.855408652403545,21,77,681
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carthage,"Ahram,Nora",0,G,4,27,26,89,212,49,126,64,54,281,3,39,75,905,11,68,79,61,2,49,0,0,0.42,0.39,0.84,10.41,2.93,2.78,1.44,0.11,1.8148148148148149,4.812865874645783,22,77,628
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Elmhurst,"Robinson,Natalie",0,,5,25,25,92,154,0,0,64,28,212,20,24,17,734,54,96,150,44,0,35,0,0,0.6,0.0,0.44,8.48,6.0,0.68,0.96,0.8,1.4,4.794616373353051,23,76,725
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"Palmer,Leah",0,G,1,17,2,54,127,3,20,59,44,155,12,15,15,351,46,53,99,23,0,22,0,0,0.43,0.15,0.75,9.12,5.82,0.88,0.88,0.71,1.2941176470588236,4.64435793977248,24,76,744
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Wheaton,"Hunter,Jenna",0,F,32,26,26,109,233,0,0,53,41,259,8,29,29,706,40,87,127,66,1,45,1,0,0.47,0.0,0.77,9.96,4.88,1.12,1.12,0.31,1.7307692307692308,4.499998246040226,25,75,735
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Elmhurst,"Harty,Natalie",0,G,21,25,25,102,253,66,175,39,33,303,3,39,23,693,7,37,44,66,1,45,3,0,0.4,0.38,0.85,12.12,1.76,0.92,1.56,0.12,1.8,4.294339851112398,26,75,728
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"Kobylarczyk,Asia",0,F,24,27,25,89,207,34,107,33,31,243,16,40,23,673,44,61,105,63,1,32,1,0,0.43,0.32,0.94,9.0,3.89,0.85,1.48,0.59,1.1851851851851851,4.1831978203817375,27,74,843
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Sanchez,Ameli",0,G,21,25,25,86,234,33,90,74,56,261,5,38,44,686,17,48,65,52,0,46,1,0,0.37,0.37,0.76,10.44,2.6,1.76,1.52,0.2,1.84,4.11553469026705,28,74,788
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Barger,Katie",0,G,10,26,26,53,83,2,6,35,27,135,4,56,95,748,10,133,143,54,0,68,1,0,0.64,0.33,0.77,5.19,5.5,3.65,2.15,0.15,2.6153846153846154,3.964846406987552,29,73,878
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Melton,Paige",0,G,30,25,25,83,197,8,29,80,56,230,1,21,38,795,35,86,121,32,0,59,0,0,0.42,0.28,0.7,9.2,4.84,1.52,0.84,0.04,2.36,3.393366986632703,30,73,987
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Kieffer,Grace",0,G,5,25,25,60,192,23,81,44,30,173,3,37,53,665,38,70,108,41,0,35,0,0,0.31,0.28,0.68,6.92,4.32,2.12,1.48,0.12,1.4,3.0332678876067987,31,72,1117
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Illinois Wesleyan,"Balli,Sara",0,G,3,25,24,72,211,12,58,62,42,198,2,37,52,715,64,71,135,71,0,74,1,0,0.34,0.21,0.68,7.92,5.4,2.08,1.48,0.08,2.96,3.0200953614755277,32,72,1097
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Wendt,Ryann",0,G,21,26,15,48,112,4,16,37,22,122,24,26,53,579,35,90,125,28,0,32,1,0,0.43,0.25,0.59,4.69,4.81,2.04,1.0,0.92,1.2307692307692308,2.937969309719607,33,72,1263
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Park,"Keehn,Kathryn",0,G,12,22,22,66,182,13,53,56,42,187,1,27,44,619,19,85,104,64,0,71,3,0,0.36,0.25,0.75,8.5,4.73,2.0,1.23,0.05,3.227272727272727,2.7948235254967018,34,71,1155
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Wheaton,"Caddow,Lily",0,G,13,26,18,78,203,19,69,30,22,197,3,49,51,624,25,55,80,53,0,59,0,0,0.38,0.28,0.73,7.58,3.08,1.96,1.88,0.12,2.269230769230769,2.768178047082311,35,71,1179
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Smith,Dolly",0,G,2,24,23,49,161,14,63,71,50,162,1,27,52,627,48,58,106,56,0,55,1,0,0.3,0.22,0.7,6.75,4.42,2.17,1.13,0.04,2.2916666666666665,2.1899646724285984,36,70,1377
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Jones,Jazmeriah",0,G,22,24,23,68,157,18,58,25,20,174,2,16,26,581,30,48,78,40,0,32,0,0,0.43,0.31,0.8,7.25,3.25,1.08,0.67,0.08,1.3333333333333333,2.171919985175872,37,70,1390
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,North Central,"Hartwig,Kennedy",0,G,13,25,0,58,177,40,119,94,81,237,0,5,21,443,3,21,24,18,0,30,0,0,0.33,0.34,0.86,9.48,0.96,0.84,0.2,0.0,1.2,1.923457131444036,38,70,1415
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Wheaton,"Trumbach,Petra",0,G,22,25,21,36,105,2,13,33,20,94,7,54,48,687,56,83,139,52,0,54,2,0,0.34,0.15,0.61,3.76,5.56,1.92,2.16,0.28,2.16,1.8154656817512318,39,69,1590
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carroll,"Nielsen,Anna",0,G,4,27,27,55,141,9,27,58,35,154,8,26,48,585,42,50,92,63,0,50,0,0,0.39,0.33,0.6,5.7,3.41,1.78,0.96,0.3,1.8518518518518519,1.754075299299899,40,69,1566
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Wheaton,"Brogan,Lydia",0,F,4,26,10,52,117,13,41,34,24,141,12,26,30,554,23,91,114,59,0,57,0,0,0.44,0.32,0.71,5.42,4.38,1.15,1.0,0.46,2.1923076923076925,1.6872335463609964,41,68,1627
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Augustana,"Tatum,Kadence",0,G,13,22,18,41,111,10,25,45,30,122,2,32,46,525,18,50,68,43,0,45,0,0,0.37,0.4,0.67,5.55,3.09,2.09,1.45,0.09,2.0454545454545454,1.6265736232816312,42,68,1577
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Elmhurst,"Lewers,Maia",0,G,2,23,23,58,169,14,43,41,27,157,1,20,45,700,21,27,48,44,0,44,1,0,0.34,0.33,0.66,6.83,2.09,1.96,0.87,0.04,1.9130434782608696,1.5360855084185623,43,68,1575
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbball,Carthage,"Elsmore,Delaney",0,G,14,27,1,57,189,31,110,35,23,168,2,18,45,472,22,66,88,39,0,44,0,0,0.3,0.28,0.66,6.22,3.26,1.67,0.67,0.07,1.6296296296296295,1.4205124137034353,44,67,1654
