conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Neary,Sofia",0,F,5,25,25,172,452,3,14,217,160,507,42,40,21,774,95,244,339,71,0,78,0,0,0.38,0.21,0.74,20.28,13.56,0.84,1.6,1.68,3.12,12.371078926686039,1,99,9
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Stotts,Dorothy",0,G,23,23,22,167,408,69,183,75,55,458,2,30,58,815,22,77,99,22,0,32,0,0,0.41,0.38,0.73,19.91,4.3,2.52,1.3,0.09,1.391304347826087,10.29588476855585,2,95,30
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Frongillo,Bri",0,G,12,20,19,138,326,47,117,62,56,379,7,27,75,765,7,69,76,33,0,71,0,0,0.42,0.4,0.9,18.95,3.8,3.75,1.35,0.35,3.55,9.353362949412054,3,93,54
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Wellesley,"Shane,Ava",0,F,33,24,23,143,339,2,20,154,100,388,7,38,38,767,39,155,194,64,0,63,1,0,0.42,0.1,0.65,16.17,8.08,1.58,1.58,0.29,2.625,8.293910743596735,4,91,113
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Wellesley,"Barrow,Trinity",0,G,2,24,24,115,275,21,83,55,43,294,8,67,99,884,43,124,167,61,0,70,1,0,0.42,0.25,0.78,12.25,6.96,4.13,2.79,0.33,2.9166666666666665,7.88766360420527,5,90,145
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Flynn,Emily",0,F,24,25,24,132,310,47,148,68,55,366,17,19,83,653,44,145,189,68,0,85,4,0,0.43,0.32,0.81,14.64,7.56,3.32,0.76,0.68,3.4,7.77080952894537,6,89,144
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Silk,Jessie",0,G,30,23,22,101,262,44,105,104,76,322,3,25,62,730,27,184,211,39,0,58,0,0,0.39,0.42,0.73,14.0,9.17,2.7,1.09,0.13,2.5217391304347827,7.683062663523015,7,88,157
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Wheaton,"Walters,Kiki",0,G,4,9,9,47,111,3,17,58,46,143,2,25,25,328,8,32,40,21,0,30,0,0,0.42,0.18,0.79,15.89,4.44,2.78,2.78,0.22,3.3333333333333335,7.223792595421187,8,87,210
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Leary,Amanda",0,G,10,25,24,112,258,18,82,68,46,288,11,47,64,746,44,135,179,38,0,39,1,0,0.43,0.22,0.68,11.52,7.16,2.56,1.88,0.44,1.56,6.943008953713597,9,86,239
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Johnson,Virginia",0,G,11,28,27,128,268,72,162,32,23,351,11,46,43,747,18,168,186,34,0,32,0,0,0.48,0.44,0.72,12.54,6.64,1.54,1.64,0.39,1.1428571428571428,6.936898223499275,10,86,238
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Wheaton,"Keyter,Regan",0,F,10,25,25,130,354,19,86,59,35,314,28,25,47,697,41,151,192,77,0,57,3,0,0.37,0.22,0.59,12.56,7.68,1.88,1.0,1.12,2.28,6.668525859371501,11,85,268
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Coleman,Cyriah",0,G,11,26,26,91,243,40,115,134,95,317,13,52,101,784,41,110,151,53,0,91,0,0,0.37,0.35,0.71,12.19,5.81,3.88,2.0,0.5,3.5,6.5626173187094015,12,84,292
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Wheaton,"Colbert,Cheyenne",0,F,31,25,25,124,302,42,129,60,48,338,12,23,49,820,39,120,159,76,0,62,2,0,0.41,0.33,0.8,13.52,6.36,1.96,0.92,0.48,2.48,6.3597729894506845,13,83,312
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Lucas,Natalie",0,F,31,25,25,123,289,17,60,61,48,311,16,25,44,758,41,101,142,44,0,43,2,0,0.43,0.28,0.79,12.44,5.68,1.76,1.0,0.64,1.72,6.0863435429310755,14,83,350
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,MIT,"Lanouette,Ruth",0,G,4,26,25,118,334,21,99,114,85,342,8,66,60,895,20,71,91,40,0,77,0,0,0.35,0.21,0.75,13.15,3.5,2.31,2.54,0.31,2.9615384615384617,5.8643756049652325,15,82,381
