conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Noble, Kaylene",0,,10,98,59,0.321,904.0,111.0,401.0,12.0,3.0,83.0,0.0,13.0,46.0,202.0,0.0,0.0,321.0,33.0,252.0,29.0,2.0,20.0,9.0,433.0,0.0,4.09,0.12,2.57,0.3,0.13,4.42,5.4688152818273075,1,99,53
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Dannenberg, Kalyna",0,,19,98,57,0.259,887.0,129.0,359.0,18.0,5.0,90.0,0.0,33.0,72.0,348.0,0.0,0.0,326.0,24.0,259.0,35.0,1.0,27.0,8.0,413.5,0.0,3.66,0.18,2.64,0.36,0.34,4.22,5.24282435523235,2,95,76
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Fraser, Lydia",0,,3,95,59,0.198,651.0,110.0,239.0,28.0,5.0,117.0,0.0,76.0,50.0,484.0,0.0,0.0,307.0,28.0,238.0,24.0,0.0,21.0,3.0,328.5,1.0,2.52,0.29,2.51,0.25,0.8,3.46,4.515317971601295,3,93,130
e8,Empire 8 (E8),2025-26,wvball,Hartwick,"Swartz, Shelby",0,,9,127,54,0.188,1196.0,164.0,389.0,34.0,6.0,232.0,0.0,35.0,34.0,447.0,0.0,0.0,640.0,35.0,325.0,57.0,4.0,50.0,7.0,456.0,1.0,3.06,0.27,2.56,0.45,0.28,3.59,4.276338335006729,4,92,188
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Morrow, Reilly",0,,7,94,58,0.16,156.0,17.0,42.0,974.0,11.0,2286.0,0.0,47.0,53.0,346.0,0.0,0.0,5.0,0.0,212.0,41.0,0.0,38.0,3.0,111.0,2.0,0.45,10.36,2.26,0.44,0.5,1.18,4.253494789422149,5,91,174
e8,Empire 8 (E8),2025-26,wvball,Keuka,"Scott, Nina",0,,8,82,39,0.112,832.0,143.0,236.0,6.0,4.0,77.0,0.0,40.0,57.0,256.0,0.0,0.0,416.0,45.0,155.0,32.0,1.0,20.0,12.0,298.0,0.0,2.88,0.07,1.89,0.39,0.49,3.63,4.203600088474468,6,90,191
e8,Empire 8 (E8),2025-26,wvball,Houghton,"Belanger, Alexa",0,,1,91,55,0.142,911.0,166.0,295.0,12.0,3.0,77.0,0.0,22.0,48.0,234.0,0.0,0.0,455.0,31.0,291.0,26.0,2.0,22.0,4.0,332.0,1.0,3.24,0.13,3.2,0.29,0.24,3.65,4.1040058056032835,7,89,225
e8,Empire 8 (E8),2025-26,wvball,Geneseo,"Barba, Kathryn",0,,13,80,46,0.21,651.0,91.0,228.0,20.0,3.0,83.0,0.0,41.0,28.0,272.0,0.0,0.0,306.0,25.0,164.0,9.0,0.0,7.0,2.0,274.5,1.0,2.85,0.25,2.05,0.11,0.51,3.43,4.026664387516122,8,88,220
e8,Empire 8 (E8),2025-26,wvball,Alfred,"Sims, Delaney",0,,4,106,90,0.217,337.0,32.0,105.0,837.0,23.0,2104.0,0.0,37.0,43.0,356.0,0.0,0.0,25.0,2.0,268.0,44.0,5.0,34.0,10.0,169.0,4.0,0.99,7.9,2.53,0.42,0.35,1.59,3.9502509706516022,9,87,241
e8,Empire 8 (E8),2025-26,wvball,Alfred,"Malone, Taylor",0,,7,105,90,0.164,1011.0,177.0,343.0,27.0,14.0,123.0,0.0,36.0,55.0,319.0,0.0,0.0,622.0,44.0,238.0,18.0,2.0,16.0,2.0,389.0,0.0,3.27,0.26,2.27,0.17,0.34,3.7,3.89004116762584,10,87,260
e8,Empire 8 (E8),2025-26,wvball,Poly,"Aluisio, Daniella",0,,1,81,39,0.187,684.0,94.0,222.0,10.0,4.0,100.0,0.0,33.0,31.0,252.0,0.0,0.0,358.0,47.0,178.0,22.0,5.0,20.0,2.0,267.0,0.0,2.74,0.12,2.2,0.27,0.41,3.3,3.8673933576898003,11,86,258
e8,Empire 8 (E8),2025-26,wvball,Utica,"Bailey, Trinity",0,,7,101,56,0.172,953.0,141.0,305.0,11.0,9.0,88.0,0.0,34.0,15.0,309.0,0.0,0.0,528.0,56.0,201.0,21.0,2.0,21.0,0.0,349.5,2.0,3.02,0.11,1.99,0.21,0.34,3.46,3.829083754396496,12,85,264
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Sison, Alexis",0,,2,80,37,0.174,628.0,107.0,216.0,23.0,8.0,124.0,0.0,23.0,27.0,252.0,0.0,0.0,422.0,26.0,246.0,26.0,0.0,20.0,6.0,255.0,0.0,2.7,0.29,3.08,0.33,0.29,3.19,3.8255888994771943,13,85,272
e8,Empire 8 (E8),2025-26,wvball,Hartwick,"Hornick, Braelyn",0,,19,84,43,0.16,213.0,21.0,55.0,804.0,18.0,2084.0,0.0,33.0,24.0,369.0,0.0,0.0,7.0,1.0,210.0,21.0,1.0,21.0,0.0,98.5,0.0,0.65,9.57,2.5,0.25,0.39,1.17,3.7744812755670076,14,84,269
e8,Empire 8 (E8),2025-26,wvball,Houghton,"Cole, Emma",0,,17,91,55,0.204,583.0,85.0,204.0,2.0,2.0,28.0,0.0,11.0,18.0,161.0,0.0,0.0,3.0,0.0,37.0,94.0,4.0,65.0,29.0,276.5,0.0,2.24,0.02,0.41,1.03,0.12,3.04,3.7267813083110473,15,83,301
