conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Misericordia,"Schuda, Jenna",0,,18,116,43,0.297,461.0,33.0,170.0,966.0,49.0,2703.0,0.0,73.0,59.0,443.0,0.0,0.0,4.0,0.0,298.0,35.0,5.0,27.0,8.0,265.0,0.0,1.47,8.33,2.57,0.3,0.63,2.28,5.56157873238169,1,99,47
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Eastern,"Pringle, Hannah",0,,23,111,62,0.284,1208.0,131.0,474.0,5.0,3.0,45.0,0.0,3.0,9.0,90.0,0.0,0.0,454.0,29.0,158.0,36.0,0.0,33.0,3.0,496.5,0.0,4.27,0.05,1.42,0.32,0.03,4.47,5.5587857716768125,2,95,68
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Misericordia,"McCaffrey, Keira",0,,13,114,41,0.408,512.0,52.0,261.0,23.0,9.0,102.0,0.0,38.0,39.0,406.0,0.0,0.0,5.0,0.0,80.0,122.0,7.0,75.0,47.0,384.0,0.0,2.29,0.2,0.7,1.07,0.33,3.37,4.921867539055455,3,94,118
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Lebanon Valley,Mattea Penner,0,,1,99,28,0.248,835.0,115.0,322.0,21.0,5.0,130.0,0.0,39.0,37.0,407.0,0.0,0.0,566.0,49.0,274.0,22.0,6.0,16.0,6.0,375.0,0.0,3.25,0.21,2.77,0.22,0.39,3.79,4.865175287805805,4,93,123
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,DeSales,"Reimer, Allison",0,,18,115,37,0.195,918.0,126.0,305.0,16.0,0.0,114.0,0.0,56.0,21.0,471.0,0.0,0.0,648.0,58.0,367.0,46.0,2.0,41.0,5.0,386.5,0.0,2.65,0.14,3.19,0.4,0.49,3.36,4.622671612122126,5,92,155
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Stevenson,"Viglietta, Giulia",0,,14,107,54,0.22,902.0,95.0,293.0,22.0,0.0,91.0,0.0,30.0,21.0,398.0,0.0,0.0,617.0,45.0,318.0,56.0,3.0,49.0,7.0,354.5,0.0,2.74,0.21,2.97,0.52,0.28,3.31,4.529050631392875,6,91,167
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Hood,"Ofoegbu, Ann",0,,22,102,30,0.137,984.0,185.0,320.0,9.0,3.0,87.0,0.0,48.0,34.0,354.0,0.0,0.0,401.0,52.0,210.0,28.0,5.0,24.0,4.0,384.0,0.0,3.14,0.09,2.06,0.27,0.47,3.76,4.5009351994450135,7,90,179
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Stevens,Alyssa O'Neal,0,,20,85,36,0.216,705.0,111.0,263.0,14.0,1.0,105.0,0.0,22.0,23.0,308.0,0.0,0.0,371.0,23.0,232.0,24.0,5.0,20.0,4.0,299.0,0.0,3.09,0.16,2.73,0.28,0.26,3.52,4.3679751343462225,8,89,195
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Stevenson,"Lenz, Rachel",0,,6,98,48,0.205,761.0,104.0,260.0,7.0,2.0,48.0,0.0,51.0,51.0,348.0,0.0,0.0,564.0,47.0,210.0,35.0,5.0,29.0,6.0,331.5,0.0,2.65,0.07,2.14,0.36,0.52,3.38,4.258184420706246,9,89,217
mac,Middle Atlantic Conferences (MAC),2025-26,wvball,Messiah,"Adams, Makenzie",0,,16,103,29,0.116,1095.0,203.0,330.0,25.0,1.0,117.0,0.0,31.0,54.0,364.0,0.0,0.0,573.0,46.0,306.0,32.0,2.0,28.0,4.0,379.0,0.0,3.2,0.24,2.97,0.31,0.3,3.68,4.210451731017146,10,88,236
