conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
uaa,University Athletic Association (UAA),2025-26,wvball,Chicago,"Mishra, Diya",0,,1,93,63,0.209,915.0,157.0,348.0,24.0,8.0,129.0,0.0,34.0,55.0,345.0,0.0,0.0,710.0,49.0,263.0,27.0,4.0,20.0,7.0,399.0,0.0,3.74,0.26,2.83,0.29,0.37,4.29,5.009439209418294,1,99,63
uaa,University Athletic Association (UAA),2025-26,wvball,Brandeis,"Ertischek, Anna",0,,16,116,58,0.226,1163.0,171.0,434.0,11.0,9.0,112.0,0.0,42.0,44.0,346.0,0.0,0.0,297.0,35.0,176.0,46.0,2.0,35.0,11.0,504.5,1.0,3.74,0.09,1.52,0.4,0.36,4.35,4.8303627201201484,2,94,75
uaa,University Athletic Association (UAA),2025-26,wvball,New York,"Nelson, Grace",0,,13,93,47,0.18,743.0,128.0,262.0,20.0,4.0,131.0,0.0,60.0,45.0,389.0,0.0,0.0,493.0,33.0,171.0,40.0,7.0,38.0,2.0,343.0,0.0,2.82,0.22,1.84,0.43,0.65,3.69,4.606164193928073,3,92,101
uaa,University Athletic Association (UAA),2025-26,wvball,Carnegie Mellon,"Giang, Kate",0,,18,129,48,0.222,1100.0,131.0,375.0,13.0,0.0,115.0,0.0,61.0,47.0,507.0,0.0,0.0,589.0,28.0,382.0,36.0,2.0,31.0,5.0,456.5,1.0,2.91,0.1,2.96,0.28,0.47,3.54,4.086863538483691,4,91,181
uaa,University Athletic Association (UAA),2025-26,wvball,Case Western Reserve,"Wall, Kalli",0,,8,120,48,0.264,1203.0,113.0,431.0,2.0,7.0,64.0,0.0,1.0,1.0,20.0,0.0,0.0,157.0,16.0,116.0,68.0,4.0,62.0,6.0,469.0,1.0,3.59,0.02,0.97,0.57,0.01,3.91,4.080971697005389,5,90,125
uaa,University Athletic Association (UAA),2025-26,wvball,Rochester,Rylee Bergeron,0,,11,83,42,0.104,824.0,194.0,280.0,16.0,1.0,107.0,0.0,31.0,33.0,276.0,0.0,0.0,428.0,35.0,257.0,8.0,3.0,5.0,3.0,316.5,1.0,3.37,0.19,3.1,0.1,0.37,3.81,4.058867327362953,6,89,190
uaa,University Athletic Association (UAA),2025-26,wvball,Emory,"LaRocco, Kate",0,,9,91,37,0.238,592.0,84.0,225.0,22.0,2.0,145.0,0.0,46.0,20.0,368.0,0.0,0.0,404.0,23.0,249.0,16.0,1.0,12.0,4.0,281.0,0.0,2.47,0.24,2.74,0.18,0.51,3.09,3.7091664744887356,7,88,274
uaa,University Athletic Association (UAA),2025-26,wvball,Rochester,Myla Nover-Estes,0,,10,53,27,0.128,501.0,104.0,168.0,8.0,3.0,49.0,0.0,10.0,12.0,58.0,0.0,0.0,138.0,11.0,40.0,20.0,1.0,16.0,4.0,190.0,0.0,3.17,0.15,0.75,0.38,0.19,3.58,3.615671966250794,8,87,237
uaa,University Athletic Association (UAA),2025-26,wvball,Emory,"Giuliani, Skylar",0,,6,11,2,0.525,40.0,2.0,23.0,0.0,0.0,4.0,0.0,4.0,3.0,39.0,0.0,0.0,1.0,0.0,13.0,7.0,1.0,4.0,3.0,32.0,0.0,2.09,0.0,1.18,0.64,0.36,2.91,3.5421116318636776,9,86,252
uaa,University Athletic Association (UAA),2025-26,wvball,Washington St. Louis,"Oyewole, Leah",0,,13,112,28,0.258,1012.0,157.0,418.0,7.0,1.0,51.0,0.0,1.0,2.0,26.0,0.0,0.0,128.0,12.0,79.0,24.0,1.0,22.0,2.0,432.0,0.0,3.73,0.06,0.71,0.21,0.01,3.86,3.404774968830502,10,85,279
