conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
aec,Atlantic East Conference (AEC),2025-26,wvball,Marywood,"Hallam, Taylor",0,,11,105,54,0.312,641.0,90.0,290.0,16.0,2.0,72.0,0.0,50.0,37.0,354.0,0.0,0.0,12.0,0.0,75.0,89.0,11.0,61.0,28.0,398.5,5.0,2.76,0.15,0.71,0.85,0.48,3.8,5.867669770137589,1,99,70
aec,Atlantic East Conference (AEC),2025-26,wvball,Centenary (NJ),"Skjonnemand, Poppy",0,,19,121,44,0.237,1188.0,194.0,475.0,13.0,29.0,204.0,0.0,45.0,29.0,406.0,0.0,0.0,586.0,38.0,289.0,23.0,2.0,5.0,18.0,540.5,1.0,3.93,0.11,2.39,0.19,0.37,4.47,5.587250571547368,2,94,67
aec,Atlantic East Conference (AEC),2025-26,wvball,Gwynedd Mercy Univ.,"Etter, Kate",0,,11,92,52,0.173,886.0,144.0,297.0,19.0,11.0,91.0,0.0,29.0,32.0,259.0,0.0,0.0,374.0,36.0,217.0,25.0,1.0,22.0,3.0,340.0,1.0,3.23,0.21,2.36,0.27,0.32,3.7,4.582161165361926,3,91,177
aec,Atlantic East Conference (AEC),2025-26,wvball,Saint Elizabeth University,Dadlyna Louis,0,,3,94,52,0.291,537.0,72.0,228.0,6.0,5.0,85.0,0.0,38.0,61.0,312.0,0.0,0.0,9.0,2.0,69.0,52.0,2.0,26.0,26.0,305.0,0.0,2.43,0.06,0.73,0.55,0.4,3.24,4.042524757377601,4,90,318
aec,Atlantic East Conference (AEC),2025-26,wvball,Marywood,"Samaniego, Carolina",0,,22,94,53,0.154,787.0,133.0,254.0,22.0,4.0,93.0,0.0,45.0,27.0,368.0,0.0,0.0,332.0,24.0,231.0,18.0,4.0,15.0,3.0,309.5,2.0,2.7,0.23,2.46,0.19,0.48,3.29,3.9650991235951567,5,88,276
aec,Atlantic East Conference (AEC),2025-26,wvball,Gwynedd Mercy Univ.,"Pugh, Charlotte",0,,13,92,57,0.134,776.0,167.0,271.0,45.0,14.0,195.0,0.0,13.0,23.0,157.0,0.0,0.0,490.0,38.0,307.0,27.0,9.0,20.0,7.0,301.0,1.0,2.95,0.49,3.34,0.29,0.14,3.27,3.9003644644720676,6,87,345
aec,Atlantic East Conference (AEC),2025-26,wvball,Neumann,"Eddy, Melissa",0,,4,112,53,0.149,959.0,138.0,281.0,12.0,7.0,120.0,0.0,67.0,46.0,440.0,0.0,0.0,899.0,79.0,340.0,19.0,0.0,16.0,3.0,359.0,0.0,2.51,0.11,3.04,0.17,0.6,3.21,3.8822050889722286,7,86,290
aec,Atlantic East Conference (AEC),2025-26,wvball,Gwynedd Mercy Univ.,"Gaston, Ayanna",0,,15,80,52,0.221,181.0,13.0,53.0,629.0,23.0,1404.0,0.0,45.0,36.0,368.0,0.0,0.0,4.0,1.0,160.0,24.0,1.0,20.0,4.0,112.0,1.0,0.66,7.86,2.0,0.3,0.56,1.4,3.8539900694209024,8,85,282
aec,Atlantic East Conference (AEC),2025-26,wvball,Centenary (NJ),"Thistlethwaite, Jenny",0,,1,111,44,0.153,1015.0,130.0,285.0,12.0,35.0,252.0,0.0,76.0,51.0,470.0,0.0,0.0,477.0,50.0,237.0,9.0,4.0,8.0,1.0,366.0,0.0,2.57,0.11,2.14,0.08,0.68,3.3,3.7477733847436983,9,84,303
aec,Atlantic East Conference (AEC),2025-26,wvball,Pratt Institute,"Russell, Colleen",0,,19,71,41,0.149,429.0,92.0,156.0,17.0,4.0,99.0,0.0,27.0,29.0,217.0,0.0,0.0,167.0,25.0,113.0,34.0,3.0,20.0,14.0,207.0,0.0,2.2,0.24,1.59,0.48,0.38,2.92,3.684209222953175,10,83,414
