conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Baker, Aerin",0,,5,101,42,0.229,936.0,138.0,352.0,9.0,4.0,71.0,0.0,27.0,15.0,206.0,0.0,0.0,605.0,35.0,155.0,45.0,6.0,41.0,4.0,403.5,1.0,3.49,0.09,1.53,0.45,0.27,4.0,5.68769730427305,1,99,98
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Herrick, Kayda",0,,1,107,45,0.169,1032.0,179.0,353.0,15.0,3.0,105.0,0.0,59.0,67.0,465.0,0.0,0.0,445.0,45.0,296.0,29.0,2.0,28.0,1.0,427.0,0.0,3.3,0.14,2.77,0.27,0.55,3.99,5.609322538641537,2,95,105
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Frank, Carly",0,,27,107,43,0.291,1068.0,118.0,429.0,2.0,2.0,56.0,0.0,6.0,13.0,88.0,0.0,0.0,59.0,5.0,77.0,34.0,3.0,34.0,0.0,452.0,1.0,4.01,0.02,0.72,0.32,0.06,4.22,5.481276531092776,3,93,110
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Saint Mary's,"Carens, Caroline",0,,10,104,55,0.313,675.0,104.0,315.0,9.0,6.0,66.0,0.0,8.0,11.0,224.0,0.0,0.0,12.0,2.0,58.0,100.0,6.0,68.0,32.0,389.0,0.0,3.03,0.09,0.56,0.96,0.08,3.74,5.4587060414562005,4,92,107
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Lee, Lauren",0,,11,109,42,0.219,338.0,26.0,100.0,1123.0,24.0,2878.0,0.0,19.0,28.0,363.0,0.0,0.0,11.0,1.0,263.0,49.0,2.0,44.0,5.0,146.0,0.0,0.92,10.3,2.41,0.45,0.17,1.34,5.030331163516599,5,91,183
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Ekblaw, Emma",0,,18,110,48,0.327,535.0,63.0,238.0,13.0,2.0,53.0,0.0,34.0,61.0,402.0,0.0,0.0,1.0,1.0,72.0,127.0,17.0,108.0,19.0,345.0,0.0,2.16,0.12,0.65,1.15,0.31,3.14,4.927002252230826,6,90,187
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Bradley, Sarah",0,,8,111,48,0.248,779.0,104.0,297.0,19.0,0.0,111.0,0.0,37.0,25.0,315.0,0.0,0.0,601.0,35.0,196.0,61.0,7.0,54.0,7.0,368.0,0.0,2.68,0.17,1.77,0.55,0.33,3.32,4.843644698580768,7,89,214
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Wyma, Olivia",0,,16,108,42,0.38,603.0,63.0,292.0,5.0,1.0,40.0,0.0,0.0,4.0,14.0,0.0,0.0,4.0,1.0,18.0,106.0,5.0,70.0,36.0,363.0,0.0,2.7,0.05,0.17,0.98,0.0,3.36,4.790970067070145,8,88,201
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Kalamazoo,"Miller, Brittany",0,,19,97,48,0.189,739.0,94.0,234.0,14.0,6.0,145.0,0.0,50.0,37.0,316.0,0.0,0.0,530.0,22.0,278.0,35.0,5.0,31.0,4.0,303.5,1.0,2.41,0.14,2.87,0.36,0.52,3.13,4.768385635181095,9,87,240
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Edmunds, Molly",0,,7,107,46,0.208,212.0,19.0,63.0,1090.0,27.0,2950.0,0.0,22.0,24.0,357.0,0.0,0.0,4.0,0.0,319.0,46.0,2.0,44.0,2.0,109.0,0.0,0.59,10.19,2.98,0.43,0.21,1.02,4.655273858930744,10,87,255
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Burbridge, Kamryn",0,,6,106,38,0.347,616.0,73.0,287.0,10.0,1.0,45.0,0.0,18.0,54.0,199.0,0.0,0.0,10.0,5.0,38.0,90.0,11.0,73.0,17.0,358.5,0.0,2.71,0.09,0.36,0.85,0.17,3.38,4.653605296113379,11,86,233
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Trine,"Baker, Elli",0,,20,83,52,0.178,692.0,107.0,230.0,14.0,3.0,90.0,0.0,28.0,41.0,212.0,0.0,0.0,503.0,43.0,171.0,24.0,4.0,19.0,5.0,272.5,0.0,2.77,0.17,2.06,0.29,0.34,3.28,4.365331503460146,12,85,315
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Fox, Brooke",0,,21,107,42,0.179,933.0,103.0,270.0,34.0,4.0,162.0,0.0,37.0,26.0,395.0,0.0,0.0,673.0,46.0,287.0,33.0,0.0,30.0,3.0,325.0,0.0,2.52,0.32,2.68,0.31,0.35,3.04,4.306762676228457,13,85,339
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Jones, Margaret",0,,5,107,46,0.272,555.0,65.0,216.0,5.0,1.0,71.0,0.0,39.0,25.0,332.0,0.0,0.0,10.0,2.0,89.0,74.0,4.0,64.0,10.0,297.0,1.0,2.02,0.05,0.83,0.69,0.36,2.78,4.018585230309688,14,84,421
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Trine,"Maggio, Julia",0,,14,89,54,0.106,865.0,122.0,214.0,12.0,6.0,126.0,0.0,32.0,12.0,331.0,0.0,0.0,603.0,39.0,273.0,21.0,0.0,20.0,1.0,257.0,0.0,2.4,0.13,3.07,0.24,0.36,2.89,3.982223807314951,15,84,450
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Olivet,"Smith, Payton",0,,12,93,44,0.107,990.0,203.0,309.0,4.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,9.0,64.0,31.0,1.0,24.0,7.0,328.0,1.0,3.32,0.04,0.69,0.33,0.0,3.53,3.7328410244292374,16,83,499
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Olivet,"Hall, Julia",0,,5,94,48,0.249,542.0,73.0,208.0,7.0,3.0,29.0,0.0,11.0,24.0,90.0,0.0,0.0,6.0,1.0,36.0,72.0,13.0,51.0,21.0,265.5,0.0,2.21,0.07,0.38,0.77,0.12,2.82,3.621916844808165,17,83,538
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Trine,"Leatherman, Emmaline",0,,17,89,54,0.252,520.0,88.0,219.0,1.0,3.0,37.0,0.0,1.0,1.0,8.0,0.0,0.0,15.0,1.0,37.0,62.0,7.0,51.0,11.0,256.5,3.0,2.46,0.01,0.42,0.7,0.01,2.88,3.569440158687609,18,82,556
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Alma,"Carling, Emily",0,,29,88,39,0.083,723.0,118.0,178.0,18.0,7.0,115.0,0.0,43.0,26.0,318.0,0.0,0.0,480.0,28.0,226.0,14.0,0.0,13.0,1.0,228.5,1.0,2.02,0.2,2.57,0.16,0.49,2.6,3.3859394071666093,19,82,677
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Adrian,"Feldmann, Megan",0,,33,71,29,0.158,486.0,77.0,154.0,6.0,4.0,54.0,0.0,2.0,6.0,47.0,0.0,0.0,101.0,7.0,86.0,48.0,5.0,42.0,6.0,183.0,3.0,2.17,0.08,1.21,0.68,0.03,2.58,3.2665299415618523,20,81,666
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Kalamazoo,"Bechler, Ava",0,,2,11,5,0.342,38.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,11.0,1.0,24.5,0.0,1.64,0.0,0.18,1.09,0.0,2.23,3.2624969413963036,21,81,654
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Saint Mary's,"Rudge, Shannon",0,,5,104,55,0.169,700.0,102.0,220.0,61.0,7.0,285.0,0.0,29.0,13.0,358.0,0.0,0.0,575.0,47.0,280.0,19.0,0.0,18.0,1.0,259.0,1.0,2.12,0.59,2.69,0.18,0.28,2.49,3.2113736470402303,22,80,718
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Olivet,"Smith, Jordyn",0,,19,81,36,0.075,161.0,22.0,34.0,677.0,10.0,1243.0,0.0,17.0,10.0,101.0,0.0,0.0,0.0,0.0,153.0,22.0,2.0,21.0,1.0,62.5,0.0,0.42,8.36,1.89,0.27,0.21,0.77,3.142199853076057,23,80,754
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Morrison, Kiera",0,,18,74,7,0.182,450.0,69.0,151.0,2.0,4.0,36.0,0.0,34.0,39.0,202.0,0.0,0.0,79.0,7.0,64.0,14.0,0.0,14.0,0.0,192.0,0.0,2.04,0.03,0.86,0.19,0.46,2.59,3.070345032605008,24,79,781
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Saint Mary's,"Lewkowski, Kalli",0,,8,97,53,0.265,577.0,65.0,218.0,5.0,6.0,65.0,0.0,16.0,12.0,123.0,0.0,0.0,26.0,2.0,39.0,36.0,4.0,30.0,6.0,255.0,0.0,2.25,0.05,0.4,0.37,0.16,2.63,2.972499624949979,25,79,791
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Adrian,"Budzynski, Khloe",0,,4,42,8,0.076,316.0,72.0,96.0,3.0,2.0,36.0,0.0,7.0,13.0,100.0,0.0,0.0,125.0,9.0,56.0,9.0,0.0,7.0,2.0,108.5,1.0,2.29,0.07,1.33,0.21,0.17,2.58,2.8692677085720417,26,79,852
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Adrian,"Rowan, Virginia",0,,18,56,11,0.093,461.0,79.0,122.0,4.0,1.0,41.0,0.0,8.0,13.0,97.0,0.0,0.0,208.0,12.0,113.0,15.0,3.0,11.0,4.0,139.5,0.0,2.18,0.07,2.02,0.27,0.14,2.49,2.840868666122253,27,78,863
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Kalamazoo,"Casper, Tatum",0,,6,79,32,0.168,571.0,76.0,172.0,3.0,2.0,44.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,57.0,39.0,0.0,38.0,1.0,192.0,1.0,2.18,0.04,0.72,0.49,0.0,2.43,2.6287544745927747,28,78,973
