conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Baum, Emerson",0,,26,101,32,0.325,864.0,77.0,358.0,14.0,2.0,64.0,0.0,36.0,36.0,348.0,0.0,0.0,7.0,0.0,63.0,100.0,6.0,83.0,17.0,452.5,3.0,3.54,0.14,0.62,0.99,0.36,4.48,7.159166717680707,1,99,13
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Marietta,"Fellers, Jillian",0,,14,90,85,0.245,938.0,89.0,319.0,19.0,5.0,138.0,0.0,32.0,15.0,381.0,0.0,0.0,442.0,26.0,306.0,36.0,2.0,30.0,6.0,372.0,0.0,3.54,0.21,3.4,0.4,0.36,4.13,6.409526110294638,2,95,28
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Muskingum,"Krous, Mackenzie",0,,10,112,34,0.2,1214.0,133.0,376.0,30.0,6.0,170.0,0.0,18.0,31.0,355.0,0.0,0.0,889.0,59.0,448.0,33.0,1.0,24.0,9.0,415.0,5.0,3.36,0.27,4.0,0.29,0.16,3.71,4.842970877502679,3,93,138
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Vitaz, Olivia",0,,25,102,33,0.22,314.0,38.0,107.0,795.0,24.0,2220.0,0.0,20.0,38.0,277.0,0.0,0.0,2.0,0.0,243.0,63.0,6.0,50.0,13.0,165.0,3.0,1.05,7.79,2.38,0.62,0.2,1.62,4.445779550488075,4,92,231
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Baldwin Wallace,"Blazetic, Katarina",0,,6,110,45,0.129,280.0,27.0,63.0,1020.0,29.0,2787.0,0.0,52.0,39.0,471.0,0.0,0.0,35.0,9.0,333.0,25.0,3.0,21.0,4.0,129.5,4.0,0.57,9.27,3.03,0.23,0.47,1.18,4.40164954326274,5,90,277
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Heidelberg,"Simon, Sophia",0,,8,122,30,0.287,746.0,81.0,295.0,8.0,3.0,57.0,0.0,28.0,40.0,339.0,0.0,0.0,9.0,1.0,69.0,112.0,2.0,90.0,22.0,390.0,0.0,2.42,0.07,0.57,0.92,0.23,3.2,4.378047312694414,6,89,248
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Marietta,"Spitler, Emory",0,,11,90,85,0.127,197.0,15.0,40.0,947.0,23.0,2687.0,0.0,24.0,18.0,381.0,0.0,0.0,2.0,0.0,279.0,22.0,2.0,21.0,1.0,75.5,1.0,0.44,10.52,3.1,0.24,0.27,0.84,4.0814447749126375,7,88,332
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Heidelberg,"Uffman, Kaitlyn",0,,23,122,30,0.242,814.0,93.0,290.0,5.0,2.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,29.0,115.0,4.0,100.0,15.0,355.0,0.0,2.38,0.04,0.24,0.94,0.0,2.91,3.5840125898594133,8,88,430
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Mount Union,"Bolen, Ava",0,,1,59,23,0.341,208.0,15.0,86.0,1.0,0.0,23.0,0.0,15.0,11.0,175.0,0.0,0.0,6.0,0.0,39.0,60.0,0.0,48.0,12.0,137.0,0.0,1.46,0.02,0.66,1.02,0.25,2.32,3.5417100774529784,9,87,517
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Baldwin Wallace,"Smith, Lexi",0,,10,98,42,0.23,836.0,106.0,298.0,9.0,4.0,67.0,0.0,2.0,4.0,32.0,0.0,0.0,102.0,7.0,67.0,34.0,8.0,27.0,7.0,320.5,1.0,3.04,0.09,0.68,0.35,0.02,3.27,3.4532850809921474,10,86,470
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Marietta,"Launder, Karly",0,,3,86,68,0.225,755.0,93.0,263.0,4.0,2.0,30.0,0.0,2.0,3.0,18.0,0.0,0.0,136.0,9.0,73.0,25.0,3.0,20.0,5.0,280.0,0.0,3.06,0.05,0.85,0.29,0.02,3.26,3.4468208672768377,11,85,480
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Ohio Northern,"Baumann, Olivia",0,,27,115,36,0.209,900.0,95.0,283.0,26.0,4.0,158.0,0.0,22.0,19.0,417.0,0.0,0.0,600.0,42.0,353.0,34.0,0.0,28.0,6.0,325.0,0.0,2.46,0.23,3.07,0.3,0.19,2.83,3.4331838912983117,12,85,506
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Baldwin Wallace,"Schlecht, Gabby",0,,7,106,43,0.181,907.0,96.0,260.0,17.0,8.0,123.0,0.0,21.0,20.0,315.0,0.0,0.0,482.0,36.0,260.0,33.0,2.0,29.0,4.0,299.5,3.0,2.45,0.16,2.45,0.31,0.2,2.83,3.307668699564091,13,84,560
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Mount Union,"Thomas, Sadie",0,,6,89,40,0.174,747.0,92.0,222.0,17.0,6.0,113.0,0.0,18.0,38.0,261.0,0.0,0.0,703.0,38.0,269.0,24.0,1.0,24.0,0.0,252.0,0.0,2.49,0.19,3.02,0.27,0.2,2.83,3.2798036013743,14,84,562
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Ohio Northern,"Hoying, Summer",0,,11,103,34,0.162,760.0,111.0,234.0,23.0,2.0,111.0,0.0,25.0,18.0,328.0,0.0,0.0,628.0,26.0,297.0,31.0,1.0,24.0,7.0,278.0,0.0,2.27,0.22,2.88,0.3,0.24,2.7,3.173205728188572,15,83,606
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Marietta,"Hacker, Annabelle",0,,18,87,79,0.275,488.0,49.0,183.0,5.0,2.0,26.0,0.0,1.0,6.0,72.0,0.0,0.0,4.0,0.0,41.0,65.0,7.0,37.0,28.0,230.5,1.0,2.1,0.06,0.47,0.75,0.01,2.65,3.0176240930163094,16,82,644
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Muskingum,"Niemeyer, Josie",0,,8,107,33,0.261,551.0,63.0,207.0,11.0,5.0,88.0,0.0,15.0,15.0,256.0,0.0,0.0,18.0,2.0,118.0,70.0,6.0,46.0,24.0,269.0,4.0,1.93,0.1,1.1,0.65,0.14,2.51,2.935526417842481,17,82,694
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Wilmington,"Brown, Sarah",0,,6,73,50,0.217,511.0,63.0,174.0,1.0,3.0,47.0,0.0,1.0,0.0,3.0,0.0,0.0,22.0,2.0,36.0,40.0,2.0,33.0,7.0,198.5,0.0,2.38,0.01,0.49,0.55,0.01,2.72,2.90471564707426,18,81,683
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Otterbein,"Scott, Lexi",0,,19,102,8,0.235,783.0,116.0,300.0,5.0,2.0,44.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,4.0,56.0,24.0,5.0,22.0,2.0,313.0,1.0,2.94,0.05,0.55,0.24,0.0,3.07,2.8394349923716677,19,81,693
oac,Ohio Athletic Conference (OAC),2025-26,wvball,Marietta,"Piehler, Emily",0,,9,72,50,0.197,493.0,75.0,172.0,4.0,4.0,38.0,0.0,2.0,1.0,16.0,0.0,0.0,2.0,0.0,30.0,36.0,3.0,25.0,11.0,197.5,0.0,2.39,0.06,0.42,0.5,0.03,2.74,2.8290688903187915,20,80,710
