conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
ll,Liberty League (LL),2025-26,wvball,William Smith,"Sayre, Malya",0,,11,112,52,0.256,1270.0,208.0,533.0,17.0,8.0,89.0,0.0,61.0,72.0,398.0,0.0,0.0,416.0,44.0,279.0,53.0,2.0,40.0,13.0,627.0,0.0,4.76,0.15,2.49,0.47,0.54,5.6,6.661913917163552,1,99,4
ll,Liberty League (LL),2025-26,wvball,Vassar,"McAusland, Maura",0,,13,89,37,0.329,907.0,106.0,404.0,14.0,1.0,101.0,0.0,44.0,41.0,369.0,0.0,0.0,378.0,33.0,240.0,24.0,1.0,19.0,5.0,462.5,1.0,4.54,0.16,2.7,0.27,0.49,5.2,6.367244954359042,2,94,7
ll,Liberty League (LL),2025-26,wvball,Union,Shannon McGrath,0,,7,96,71,0.264,1118.0,112.0,407.0,15.0,3.0,100.0,0.0,39.0,43.0,329.0,0.0,0.0,404.0,23.0,290.0,14.0,0.0,12.0,2.0,454.0,0.0,4.24,0.16,3.02,0.15,0.41,4.73,5.372365368859654,3,92,19
ll,Liberty League (LL),2025-26,wvball,RIT,"Wasula, Anna",0,,14,99,73,0.178,1025.0,167.0,349.0,8.0,3.0,89.0,0.0,35.0,12.0,278.0,0.0,0.0,329.0,34.0,221.0,26.0,4.0,25.0,1.0,397.5,2.0,3.53,0.08,2.23,0.26,0.35,4.02,4.030386636732345,4,90,103
ll,Liberty League (LL),2025-26,wvball,Ithaca,"Clauhs, Naomi",0,,4,114,21,0.273,1266.0,116.0,462.0,4.0,3.0,54.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,71.0,34.0,1.0,28.0,6.0,482.0,0.0,4.05,0.04,0.62,0.3,0.0,4.23,3.889586553085741,5,89,117
ll,Liberty League (LL),2025-26,wvball,Vassar,"Kaplan, Holland",0,,5,92,39,0.19,856.0,144.0,307.0,23.0,4.0,105.0,0.0,38.0,51.0,273.0,0.0,0.0,456.0,56.0,203.0,24.0,3.0,22.0,2.0,358.0,2.0,3.34,0.25,2.21,0.26,0.41,3.89,3.8317602229854533,6,88,131
ll,Liberty League (LL),2025-26,wvball,Ithaca,"Gonzalez-Abreu, Gabriela",0,,12,117,47,0.199,1193.0,175.0,413.0,28.0,3.0,142.0,0.0,31.0,36.0,440.0,0.0,0.0,719.0,46.0,330.0,33.0,1.0,28.0,5.0,463.0,0.0,3.53,0.24,2.82,0.28,0.26,3.96,3.829634660120842,7,87,129
ll,Liberty League (LL),2025-26,wvball,Clarkson,"Hangliter, Marin",0,,7,94,43,0.132,895.0,128.0,246.0,25.0,3.0,107.0,0.0,60.0,44.0,345.0,0.0,0.0,572.0,46.0,290.0,29.0,2.0,27.0,2.0,321.5,0.0,2.62,0.27,3.09,0.31,0.64,3.42,3.7729202007460625,8,86,144
ll,Liberty League (LL),2025-26,wvball,St. Lawrence,"Latam, Vanessa",0,,15,104,55,0.202,376.0,35.0,111.0,792.0,29.0,2221.0,0.0,66.0,63.0,392.0,0.0,0.0,11.0,2.0,242.0,47.0,4.0,39.0,8.0,204.5,3.0,1.07,7.62,2.33,0.45,0.63,1.97,3.7283711781683793,9,85,109
ll,Liberty League (LL),2025-26,wvball,Union,Allie Kronenberg,0,,9,104,76,0.216,213.0,22.0,68.0,1020.0,19.0,2606.0,0.0,36.0,12.0,397.0,0.0,0.0,7.0,1.0,210.0,59.0,5.0,55.0,4.0,135.5,5.0,0.65,9.81,2.02,0.57,0.35,1.3,3.3405869366413907,10,84,141
