conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Worley, Brielle",0,,14,105,88,0.32,1201.0,125.0,509.0,10.0,1.0,87.0,0.0,52.0,44.0,434.0,0.0,0.0,487.0,47.0,274.0,31.0,0.0,23.0,8.0,580.5,0.0,4.85,0.1,2.61,0.3,0.5,5.53,8.691250756882622,1,99,2
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Gamble, Ella",0,,2,105,88,0.282,170.0,10.0,58.0,1101.0,11.0,2660.0,0.0,109.0,59.0,523.0,0.0,0.0,2.0,2.0,181.0,40.0,2.0,36.0,4.0,189.0,3.0,0.55,10.49,1.72,0.38,1.04,1.8,6.465951083658714,2,95,25
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cedar Crest College,"Everett, Ellise",0,,18,98,53,0.262,971.0,100.0,354.0,23.0,10.0,121.0,0.0,29.0,15.0,281.0,0.0,0.0,321.0,41.0,189.0,37.0,3.0,21.0,16.0,409.5,1.0,3.61,0.23,1.93,0.38,0.3,4.18,6.30157051614845,3,93,48
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn State Harrisburg,"DeGregory, Hannah",0,,9,90,83,0.288,591.0,71.0,241.0,306.0,33.0,867.0,0.0,42.0,41.0,285.0,0.0,0.0,13.0,1.0,196.0,37.0,5.0,26.0,11.0,307.0,4.0,2.68,3.4,2.18,0.41,0.47,3.41,6.299099582153886,4,92,42
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Notre Dame of Maryland,"Lackovic, Alyson",0,,18,72,46,0.199,291.0,38.0,96.0,394.0,12.0,1190.0,0.0,70.0,19.0,324.0,0.0,0.0,24.0,1.0,250.0,25.0,0.0,20.0,5.0,181.0,5.0,1.33,5.47,3.47,0.35,0.97,2.51,6.253049558480414,5,91,29
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cairn University,"Lehman, Marah",0,,8,84,61,0.2,851.0,139.0,309.0,17.0,3.0,110.0,0.0,32.0,48.0,267.0,0.0,0.0,352.0,24.0,259.0,12.0,0.0,10.0,2.0,348.0,0.0,3.68,0.2,3.08,0.14,0.38,4.14,5.623994915740168,6,90,89
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Notre Dame of Maryland,"Brown, Kaliyah",0,,1,71,46,0.176,754.0,111.0,244.0,13.0,3.0,76.0,0.0,33.0,29.0,176.0,0.0,0.0,307.0,20.0,208.0,10.0,0.0,9.0,1.0,282.5,3.0,3.44,0.18,2.93,0.14,0.46,3.98,5.614683303356854,7,89,84
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Zarembka, Jada",0,,5,104,88,0.316,632.0,90.0,290.0,10.0,0.0,51.0,0.0,34.0,41.0,331.0,0.0,0.0,6.0,0.0,194.0,61.0,6.0,50.0,11.0,360.0,1.0,2.79,0.1,1.87,0.59,0.33,3.46,5.226756801731993,8,89,163
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn College,"Stockum, Lilly",0,,18,89,31,0.106,887.0,196.0,290.0,20.0,9.0,107.0,0.0,47.0,46.0,247.0,0.0,0.0,320.0,31.0,147.0,18.0,7.0,13.0,5.0,348.5,1.0,3.26,0.22,1.65,0.2,0.53,3.92,4.841547718167034,9,88,162
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Lummer, Citrine",0,,11,105,88,0.228,808.0,101.0,285.0,47.0,3.0,163.0,0.0,45.0,49.0,363.0,0.0,0.0,611.0,48.0,379.0,29.0,3.0,24.0,5.0,347.0,0.0,2.71,0.45,3.61,0.28,0.43,3.3,4.740612701194685,10,87,193
