conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Coley, Mallory",0,,4,89,18,0.175,473.0,75.0,158.0,4.0,0.0,24.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,41.0,31.0,8.0,26.0,5.0,176.0,4.0,1.78,0.04,0.46,0.35,0.0,1.98,1.37991998223106,54,69,1678
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Millikin,"Ricci, Gabriella",0,,28,78,2,0.212,410.0,44.0,131.0,7.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,36.0,27.0,0.0,21.0,6.0,147.5,0.0,1.68,0.09,0.46,0.35,0.0,1.89,1.3722896414611714,55,68,1671
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Folkening, Alita",0,,14,91,26,0.236,318.0,54.0,129.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,50.0,9.0,31.0,19.0,163.5,3.0,1.42,0.03,0.24,0.55,0.0,1.8,1.3468580017756515,56,68,1725
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Illinois Wesleyan,"O'Brien, Lauren",0,,24,108,5,0.077,26.0,1.0,3.0,549.0,19.0,1466.0,0.0,52.0,32.0,415.0,0.0,0.0,1.0,1.0,203.0,0.0,0.0,0.0,0.0,55.0,0.0,0.03,5.08,1.88,0.0,0.48,0.51,1.3456645281787223,57,68,1855
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Illinois Wesleyan,"Whitaker, Carly",0,,16,106,32,0.266,458.0,45.0,167.0,8.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,65.0,43.0,4.0,40.0,3.0,190.0,0.0,1.58,0.08,0.61,0.41,0.0,1.79,1.3418849500942034,58,68,1719
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Wheaton,"Griffin, Paris",0,,4,99,28,0.143,497.0,86.0,157.0,5.0,0.0,51.0,0.0,10.0,12.0,152.0,0.0,0.0,6.0,2.0,66.0,36.0,2.0,35.0,1.0,185.5,0.0,1.59,0.05,0.67,0.36,0.1,1.87,1.3412474312571723,59,67,1767
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Illinois Wesleyan,"Feeney, Sophia",0,,22,108,32,0.219,32.0,2.0,9.0,629.0,23.0,1690.0,0.0,38.0,15.0,454.0,0.0,0.0,7.0,0.0,177.0,0.0,0.0,0.0,0.0,47.0,2.0,0.08,5.82,1.64,0.0,0.35,0.44,1.2751956640730542,60,67,1852
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,North Park,"Hayes, Riana",0,,26,103,26,0.281,324.0,34.0,125.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15.0,64.0,6.0,40.0,24.0,169.0,1.0,1.21,0.07,0.15,0.62,0.0,1.64,1.240565086717269,61,67,1819
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Carroll,"Halstead, Avery",0,,7,39,11,0.213,127.0,17.0,44.0,1.0,2.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,25.0,2.0,58.5,0.0,1.13,0.03,0.15,0.69,0.0,1.5,1.236788168596879,62,66,1824
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Carroll,"Johnson, Talia",0,,17,16,0,0.173,81.0,10.0,24.0,1.0,0.0,7.0,0.0,1.0,2.0,12.0,0.0,0.0,18.0,2.0,20.0,3.0,0.0,3.0,0.0,26.5,0.0,1.5,0.06,1.25,0.19,0.06,1.66,1.166525529972852,63,66,1866
