conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
mwc,Midwest Conference (MWC),2025-26,wvball,Lawrence,"Hahnke, Margaret",0,,13,69,21,0.182,807.0,131.0,278.0,16.0,5.0,99.0,0.0,36.0,28.0,279.0,0.0,0.0,348.0,22.0,224.0,16.0,2.0,13.0,3.0,323.5,0.0,4.03,0.23,3.25,0.23,0.52,4.69,7.446213180880907,1,99,16
mwc,Midwest Conference (MWC),2025-26,wvball,Monmouth (IL),"Celus, Kaylee",0,,7,99,48,0.226,1058.0,95.0,334.0,8.0,6.0,123.0,0.0,40.0,36.0,328.0,0.0,0.0,486.0,38.0,266.0,41.0,1.0,36.0,5.0,397.0,0.0,3.37,0.08,2.69,0.41,0.4,4.01,6.188760168927767,2,94,57
mwc,Midwest Conference (MWC),2025-26,wvball,Lawrence,"Weier, Audrey",0,,4,123,54,0.317,747.0,97.0,334.0,21.0,2.0,105.0,0.0,22.0,19.0,232.0,0.0,0.0,8.0,1.0,85.0,85.0,5.0,57.0,28.0,412.5,0.0,2.72,0.17,0.69,0.69,0.18,3.35,4.683824663329553,3,92,251
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Dirksen, Rio",0,,11,75,32,0.116,610.0,121.0,192.0,3.0,8.0,74.0,0.0,24.0,28.0,195.0,0.0,0.0,118.0,14.0,102.0,44.0,4.0,29.0,15.0,245.5,2.0,2.56,0.04,1.36,0.59,0.32,3.27,4.540670852464848,4,91,281
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Leonard, Millie",0,,8,89,40,0.331,622.0,66.0,272.0,2.0,3.0,48.0,0.0,17.0,29.0,195.0,0.0,0.0,49.0,5.0,59.0,33.0,2.0,26.0,7.0,309.0,2.0,3.06,0.02,0.66,0.37,0.19,3.47,4.41211479571746,5,89,280
mwc,Midwest Conference (MWC),2025-26,wvball,Lawrence,"Corrente, Ally",0,,5,124,54,0.224,255.0,21.0,78.0,1238.0,30.0,3534.0,0.0,39.0,38.0,501.0,0.0,0.0,5.0,0.0,301.0,24.0,2.0,21.0,3.0,130.5,2.0,0.63,9.98,2.43,0.19,0.31,1.05,4.263735367650311,6,88,385
mwc,Midwest Conference (MWC),2025-26,wvball,Monmouth (IL),"Robertson, Alana",0,,6,102,48,0.225,377.0,38.0,123.0,460.0,9.0,1594.0,0.0,24.0,10.0,335.0,0.0,0.0,8.0,0.0,220.0,59.0,6.0,42.0,17.0,185.0,5.0,1.21,4.51,2.16,0.58,0.24,1.81,4.118921437039805,7,87,411
mwc,Midwest Conference (MWC),2025-26,wvball,Lawrence,"Cook, Hazel",0,,10,115,42,0.184,889.0,147.0,311.0,8.0,4.0,92.0,0.0,17.0,18.0,133.0,0.0,0.0,77.0,8.0,131.0,62.0,8.0,43.0,19.0,368.5,0.0,2.7,0.07,1.14,0.54,0.15,3.2,3.9391696913628733,8,86,440
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Olmstead, Ally",0,,20,113,86,0.239,636.0,107.0,259.0,5.0,1.0,31.0,0.0,10.0,7.0,71.0,0.0,0.0,11.0,1.0,28.0,91.0,5.0,74.0,17.0,323.0,0.0,2.29,0.04,0.25,0.81,0.09,2.86,3.7306728435796424,9,86,528
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Drake, Riley",0,,14,106,43,0.127,761.0,149.0,246.0,13.0,5.0,87.0,0.0,42.0,38.0,345.0,0.0,0.0,706.0,63.0,256.0,25.0,1.0,21.0,4.0,302.5,0.0,2.32,0.12,2.42,0.24,0.4,2.85,3.409421434000084,10,85,623
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Cantwell, Hannah",0,,4,112,86,0.142,809.0,120.0,235.0,42.0,6.0,174.0,0.0,45.0,47.0,372.0,0.0,0.0,577.0,44.0,340.0,26.0,4.0,21.0,5.0,295.5,0.0,2.1,0.38,3.04,0.23,0.4,2.64,3.2984052989009354,11,84,656
mwc,Midwest Conference (MWC),2025-26,wvball,Ripon,"Heizler, Lainie",0,,3,100,74,0.235,468.0,69.0,179.0,7.0,2.0,55.0,0.0,19.0,17.0,279.0,0.0,0.0,16.0,1.0,61.0,70.0,11.0,43.0,27.0,246.5,1.0,1.79,0.07,0.61,0.7,0.19,2.47,3.116963830323866,12,83,738
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Robinson, Lilly",0,,9,77,31,0.14,172.0,15.0,39.0,424.0,28.0,1693.0,0.0,35.0,24.0,318.0,0.0,0.0,18.0,3.0,169.0,17.0,1.0,15.0,2.0,83.5,5.0,0.51,5.51,2.19,0.22,0.45,1.08,2.9288936880718994,13,83,829
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Sullivan, Keira",0,,23,87,42,0.144,630.0,97.0,188.0,9.0,4.0,124.0,0.0,23.0,31.0,275.0,0.0,0.0,426.0,40.0,217.0,20.0,2.0,15.0,5.0,223.5,1.0,2.16,0.1,2.49,0.23,0.26,2.57,2.8876267371846165,14,82,774
mwc,Midwest Conference (MWC),2025-26,wvball,Ripon,"Harren, Makenna",0,,20,95,30,0.186,851.0,145.0,303.0,4.0,3.0,39.0,0.0,0.0,2.0,14.0,0.0,0.0,163.0,17.0,35.0,7.0,4.0,5.0,2.0,307.5,0.0,3.19,0.04,0.37,0.07,0.0,3.24,2.8807736292791284,15,81,743
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Stein, Selia",0,,15,111,58,0.202,376.0,59.0,135.0,4.0,2.0,38.0,0.0,10.0,34.0,112.0,0.0,0.0,22.0,3.0,52.0,126.0,5.0,98.0,28.0,222.0,1.0,1.22,0.04,0.47,1.14,0.09,2.0,2.7515798787234926,16,81,985
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Orton, Haylie",0,,1,95,42,0.17,400.0,85.0,153.0,19.0,3.0,60.0,0.0,37.0,49.0,281.0,0.0,0.0,22.0,3.0,56.0,50.0,9.0,35.0,15.0,222.5,2.0,1.61,0.2,0.59,0.53,0.39,2.34,2.725178469657123,17,80,957
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Tubbs, Mia",0,,14,112,29,0.174,726.0,113.0,239.0,3.0,1.0,41.0,0.0,0.0,1.0,12.0,0.0,0.0,9.0,2.0,43.0,73.0,7.0,66.0,7.0,279.0,0.0,2.13,0.03,0.38,0.65,0.0,2.49,2.6582796173620133,18,79,946
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Winston, Meghan",0,,19,76,25,0.053,552.0,113.0,142.0,105.0,18.0,464.0,0.0,17.0,30.0,223.0,0.0,0.0,266.0,19.0,204.0,13.0,1.0,12.0,1.0,166.0,0.0,1.87,1.38,2.68,0.17,0.22,2.18,2.484343964631702,19,79,1016
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Howard, Nia",0,,1,112,61,0.231,121.0,8.0,36.0,567.0,9.0,1680.0,0.0,79.0,57.0,487.0,0.0,0.0,6.0,0.0,175.0,2.0,0.0,2.0,0.0,116.0,1.0,0.32,5.06,1.56,0.02,0.71,1.04,2.4382936493959253,20,78,1120
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Taka, Hayley",0,,11,69,20,0.173,469.0,63.0,144.0,4.0,2.0,62.0,0.0,4.0,8.0,74.0,0.0,0.0,87.0,13.0,87.0,22.0,0.0,13.0,9.0,163.5,3.0,2.09,0.06,1.26,0.32,0.06,2.37,2.3129765067932913,21,78,1068
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Machado, Leticia",0,,2,79,28,0.158,575.0,96.0,187.0,8.0,3.0,53.0,0.0,9.0,5.0,104.0,0.0,0.0,195.0,30.0,87.0,10.0,1.0,7.0,3.0,202.5,2.0,2.37,0.1,1.1,0.13,0.11,2.56,2.303163844807581,22,77,1062
mwc,Midwest Conference (MWC),2025-26,wvball,Ripon,"Johnson, Addi",0,,4,84,67,0.061,721.0,166.0,210.0,3.0,2.0,55.0,0.0,12.0,22.0,120.0,0.0,0.0,298.0,27.0,97.0,11.0,3.0,8.0,3.0,229.0,1.0,2.5,0.04,1.15,0.13,0.14,2.73,2.2141681300429634,23,77,1124
mwc,Midwest Conference (MWC),2025-26,wvball,Ripon,"Kast, Haylee",0,,9,41,7,0.121,331.0,52.0,92.0,1.0,2.0,15.0,0.0,0.0,5.0,18.0,0.0,0.0,129.0,19.0,31.0,12.0,1.0,10.0,2.0,99.0,0.0,2.24,0.02,0.76,0.29,0.0,2.41,2.1971618742123726,24,76,1109
mwc,Midwest Conference (MWC),2025-26,wvball,Beloit,"Tufte, Selin",0,,8,89,50,0.072,691.0,120.0,170.0,10.0,5.0,121.0,0.0,28.0,20.0,215.0,0.0,0.0,361.0,33.0,207.0,10.0,2.0,10.0,0.0,203.0,2.0,1.91,0.11,2.33,0.11,0.31,2.28,2.1790761478734235,25,76,1171
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Klaas, Delani",0,,2,107,38,0.119,707.0,163.0,247.0,9.0,0.0,59.0,0.0,24.0,30.0,175.0,0.0,0.0,294.0,31.0,107.0,17.0,7.0,13.0,4.0,281.5,1.0,2.31,0.08,1.0,0.16,0.22,2.63,2.166390250995157,26,75,1185
mwc,Midwest Conference (MWC),2025-26,wvball,Monmouth (IL),"Woodard, Bri",0,,21,47,14,0.254,236.0,30.0,90.0,2.0,0.0,24.0,0.0,2.0,3.0,12.0,0.0,0.0,4.0,0.0,36.0,19.0,0.0,18.0,1.0,102.0,1.0,1.91,0.04,0.77,0.4,0.04,2.17,2.1468657109406775,27,75,1165
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Van Stone, Ireland",0,,20,71,27,0.053,566.0,104.0,134.0,4.0,8.0,83.0,0.0,19.0,13.0,194.0,0.0,0.0,343.0,29.0,136.0,11.0,8.0,9.0,2.0,159.5,1.0,1.89,0.06,1.92,0.15,0.27,2.25,2.1232014001505934,28,74,1198
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Kaiser, Laura",0,,12,106,48,0.275,378.0,60.0,164.0,11.0,3.0,53.0,0.0,6.0,5.0,81.0,0.0,0.0,11.0,0.0,41.0,71.0,10.0,55.0,16.0,213.5,1.0,1.55,0.1,0.39,0.67,0.06,2.01,2.116944735616175,29,74,1244
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Nottestad, Ashlin",0,,13,107,54,0.181,784.0,125.0,267.0,3.0,4.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,66.0,9.0,58.0,22.0,3.0,21.0,1.0,278.5,0.0,2.5,0.03,0.54,0.21,0.0,2.6,2.0824041696807503,30,73,1189
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Smith, Kylie-Ann",0,,1,99,33,0.063,96.0,3.0,9.0,664.0,15.0,1851.0,0.0,38.0,39.0,334.0,0.0,0.0,5.0,0.0,246.0,8.0,0.0,7.0,1.0,51.5,2.0,0.09,6.71,2.48,0.08,0.38,0.52,1.9861338102339348,31,73,1356
mwc,Midwest Conference (MWC),2025-26,wvball,Knox,"Jabor Jahn, Maria",0,,20,90,50,0.095,643.0,110.0,171.0,7.0,8.0,91.0,0.0,12.0,18.0,150.0,0.0,0.0,131.0,12.0,94.0,32.0,2.0,23.0,9.0,203.5,1.0,1.9,0.08,1.04,0.36,0.13,2.26,1.9833751856809851,32,73,1281
mwc,Midwest Conference (MWC),2025-26,wvball,Monmouth (IL),"Teunis, Melina",0,,3,101,37,0.174,328.0,48.0,105.0,5.0,2.0,46.0,0.0,9.0,9.0,95.0,0.0,0.0,7.0,2.0,39.0,85.0,9.0,67.0,18.0,165.5,4.0,1.04,0.05,0.39,0.84,0.09,1.64,1.7681458044616645,33,72,1496
mwc,Midwest Conference (MWC),2025-26,wvball,Knox,"Haddon, Elle",0,,5,87,55,0.098,656.0,111.0,175.0,6.0,9.0,95.0,0.0,9.0,27.0,98.0,0.0,0.0,284.0,27.0,110.0,19.0,0.0,14.0,5.0,196.0,1.0,2.01,0.07,1.26,0.22,0.1,2.25,1.6522483710711422,34,72,1469
mwc,Midwest Conference (MWC),2025-26,wvball,Lawrence,"Schmall, Annaliesse",0,,7,53,25,0.144,369.0,68.0,121.0,4.0,2.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,4.0,32.0,5.0,0.0,5.0,0.0,123.5,0.0,2.28,0.08,0.6,0.09,0.0,2.33,1.642242024823787,35,71,1410
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Yates, Crystyna",0,,7,33,17,0.058,190.0,47.0,58.0,0.0,1.0,27.0,0.0,5.0,6.0,44.0,0.0,0.0,115.0,17.0,41.0,3.0,1.0,2.0,1.0,65.0,1.0,1.76,0.0,1.24,0.09,0.15,1.97,1.4018392930306953,36,71,1601
mwc,Midwest Conference (MWC),2025-26,wvball,Beloit,"Murphy, Naomi",0,,10,92,51,0.092,502.0,101.0,147.0,5.0,7.0,71.0,0.0,10.0,25.0,110.0,0.0,0.0,4.0,0.0,26.0,38.0,1.0,29.0,9.0,180.5,1.0,1.6,0.05,0.28,0.41,0.11,1.96,1.281890131819307,37,70,1799
