conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Greensboro,"Shiflet, Payton",0,,18,86,33,0.313,973.0,94.0,399.0,11.0,3.0,101.0,0.0,28.0,13.0,337.0,0.0,0.0,317.0,13.0,251.0,18.0,1.0,8.0,10.0,441.0,2.0,4.64,0.13,2.92,0.21,0.33,5.13,7.830861237689627,1,99,9
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Southern Virginia,"Packer, Aubrey",0,,26,108,44,0.252,1204.0,160.0,464.0,13.0,4.0,146.0,0.0,28.0,37.0,372.0,0.0,0.0,639.0,36.0,352.0,45.0,6.0,31.0,14.0,521.5,1.0,4.3,0.12,3.26,0.42,0.26,4.83,7.110474053161918,2,95,17
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Salem,"Bradley, Aspen",0,,4,120,39,0.394,974.0,63.0,447.0,15.0,7.0,102.0,0.0,17.0,23.0,383.0,0.0,0.0,19.0,2.0,160.0,63.0,1.0,36.0,27.0,509.0,2.0,3.73,0.13,1.33,0.53,0.14,4.24,6.1457992495377995,3,93,44
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Methodist,"Holton, Jamie",0,,24,116,42,0.23,1111.0,133.0,388.0,159.0,15.0,520.0,0.0,42.0,39.0,430.0,0.0,0.0,370.0,23.0,355.0,31.0,3.0,27.0,4.0,447.5,0.0,3.34,1.37,3.06,0.27,0.36,3.86,5.737450757883168,4,92,77
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,William Peace,"Brylski, Maegan",0,,18,112,36,0.234,355.0,19.0,102.0,943.0,25.0,2825.0,0.0,68.0,55.0,487.0,0.0,0.0,6.0,0.0,369.0,31.0,7.0,25.0,6.0,188.5,6.0,0.91,8.42,3.29,0.28,0.61,1.68,4.996086150427091,5,91,126
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Methodist,"Hovander, Savannah",0,,15,116,41,0.276,721.0,112.0,311.0,18.0,6.0,93.0,0.0,31.0,41.0,307.0,0.0,0.0,8.0,0.0,87.0,81.0,10.0,51.0,30.0,397.5,3.0,2.68,0.16,0.75,0.7,0.27,3.43,4.626700004378936,6,90,239
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Meredith,"Russell, Caitlyn",0,,14,112,37,0.196,1082.0,126.0,338.0,10.0,2.0,80.0,0.0,34.0,20.0,408.0,0.0,0.0,484.0,30.0,313.0,29.0,3.0,23.0,6.0,389.5,1.0,3.02,0.09,2.79,0.26,0.3,3.48,4.592033235833545,7,89,223
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Pfeiffer,"Tate, Madison",0,,26,106,34,0.309,537.0,67.0,233.0,11.0,5.0,93.0,0.0,10.0,13.0,160.0,0.0,0.0,10.0,4.0,53.0,102.0,5.0,62.0,40.0,314.0,3.0,2.2,0.1,0.5,0.96,0.09,2.96,4.220730342947341,8,88,351
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Salem,"Brameus, Ella",0,,2,92,29,0.211,805.0,86.0,256.0,7.0,4.0,68.0,0.0,42.0,27.0,354.0,0.0,0.0,51.0,3.0,143.0,12.0,2.0,9.0,3.0,305.5,1.0,2.78,0.08,1.55,0.13,0.46,3.32,4.196003522373452,9,87,296
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wvball,Salem,"Rymer, Leah",0,,3,114,39,0.304,313.0,14.0,109.0,1076.0,25.0,3130.0,0.0,21.0,10.0,428.0,0.0,0.0,11.0,0.0,312.0,12.0,6.0,11.0,1.0,136.5,5.0,0.96,9.44,2.74,0.11,0.18,1.2,3.7749879464026517,10,87,360
