conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Franciscan,"Hickey, Logan",0,,20,97,39,0.241,1346.0,143.0,468.0,15.0,10.0,183.0,0.0,30.0,19.0,363.0,0.0,0.0,648.0,32.0,323.0,42.0,1.0,36.0,6.0,522.0,0.0,4.82,0.15,3.33,0.43,0.31,5.38,8.173011915757678,1,99,3
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Smotek, Sofia",0,,15,106,44,0.184,1270.0,173.0,407.0,18.0,3.0,156.0,0.0,30.0,18.0,392.0,0.0,0.0,559.0,24.0,381.0,25.0,1.0,22.0,3.0,451.0,2.0,3.84,0.17,3.59,0.24,0.28,4.25,5.780410571630257,2,95,55
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Chiang, Megan",0,,16,85,34,0.243,818.0,85.0,284.0,17.0,4.0,131.0,0.0,35.0,23.0,325.0,0.0,0.0,316.0,13.0,324.0,19.0,0.0,16.0,3.0,330.0,3.0,3.34,0.2,3.81,0.22,0.41,3.88,5.777389057504575,3,94,64
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Jenness, Daisy",0,,24,90,35,0.161,1144.0,208.0,392.0,5.0,2.0,68.0,0.0,17.0,39.0,276.0,0.0,0.0,327.0,30.0,179.0,23.0,3.0,21.0,2.0,421.5,0.0,4.36,0.06,1.99,0.26,0.19,4.68,5.726090568083551,4,93,59
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"DeLattre, Arin",0,,15,87,35,0.319,540.0,70.0,242.0,4.0,2.0,33.0,0.0,29.0,41.0,350.0,0.0,0.0,7.0,0.0,76.0,87.0,2.0,65.0,22.0,325.5,0.0,2.78,0.05,0.87,1.0,0.33,3.74,5.717673274035668,5,92,74
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Saint Vincent,"Williams, Meegan",0,,18,80,45,0.159,850.0,137.0,272.0,26.0,0.0,150.0,0.0,27.0,22.0,327.0,0.0,0.0,265.0,18.0,305.0,12.0,2.0,9.0,3.0,306.5,0.0,3.4,0.33,3.81,0.15,0.34,3.83,5.263751194750831,6,91,100
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Hart, Sarah",0,,15,109,37,0.292,998.0,97.0,388.0,13.0,5.0,82.0,0.0,5.0,5.0,60.0,0.0,0.0,283.0,23.0,134.0,47.0,3.0,39.0,8.0,420.5,0.0,3.56,0.12,1.23,0.43,0.05,3.86,4.908841913779148,7,90,137
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Hoffman, Kelly",0,,3,106,44,0.181,309.0,20.0,76.0,1070.0,24.0,3135.0,0.0,32.0,8.0,544.0,0.0,0.0,9.0,0.0,503.0,12.0,2.0,11.0,1.0,114.5,4.0,0.72,10.09,4.75,0.11,0.3,1.08,4.842757726196148,8,89,209
pac,Presidents Athletic Conference (PAC),2025-26,wvball,W&J,"Fetsko, Faith",0,,13,99,33,0.184,907.0,162.0,329.0,7.0,13.0,104.0,0.0,21.0,39.0,218.0,0.0,0.0,412.0,30.0,300.0,37.0,2.0,31.0,6.0,371.5,0.0,3.32,0.07,3.03,0.37,0.21,3.75,4.680610914829417,9,89,171
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Reynolds, Carlie",0,,4,90,36,0.075,120.0,8.0,17.0,901.0,30.0,2606.0,0.0,50.0,42.0,370.0,0.0,0.0,14.0,3.0,256.0,23.0,1.0,20.0,3.0,80.0,2.0,0.19,10.01,2.84,0.26,0.56,0.89,4.59057489769413,10,88,286
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Saint Vincent,"Hershberger, Dakota",0,,11,85,47,0.167,849.0,93.0,235.0,24.0,2.0,111.0,0.0,26.0,24.0,285.0,0.0,0.0,450.0,25.0,269.0,30.0,1.0,19.0,11.0,281.5,0.0,2.76,0.28,3.16,0.35,0.31,3.31,4.58891596557144,11,87,202
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Riley, Maggie",0,,14,106,43,0.191,928.0,124.0,301.0,30.0,3.0,139.0,0.0,38.0,37.0,384.0,0.0,0.0,415.0,18.0,334.0,32.0,5.0,27.0,5.0,357.5,2.0,2.84,0.28,3.15,0.3,0.36,3.37,4.499622634334773,12,87,224
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Dorst, Alayna",0,,18,111,43,0.163,1005.0,139.0,303.0,37.0,8.0,241.0,0.0,26.0,30.0,476.0,0.0,0.0,697.0,35.0,427.0,38.0,2.0,31.0,7.0,351.5,0.0,2.73,0.33,3.85,0.34,0.23,3.17,4.083914013279799,13,86,291
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Bethany,"Braymer, Averie",0,,12,85,36,0.251,554.0,89.0,228.0,13.0,4.0,65.0,0.0,27.0,32.0,220.0,0.0,0.0,11.0,0.0,65.0,30.0,1.0,17.0,13.0,276.5,0.0,2.68,0.15,0.76,0.35,0.32,3.25,3.9283548244133466,14,86,382
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Allegheny,"Pepperman, Carlee",0,,7,102,39,0.156,915.0,115.0,258.0,20.0,2.0,147.0,0.0,39.0,41.0,352.0,0.0,0.0,690.0,48.0,321.0,22.0,2.0,22.0,0.0,308.0,0.0,2.53,0.2,3.15,0.22,0.38,3.02,3.8012188189448137,15,85,407
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Chatham,"Gesner, Becca",0,,18,89,42,0.168,775.0,103.0,233.0,4.0,3.0,37.0,0.0,21.0,19.0,174.0,0.0,0.0,1.0,0.0,102.0,39.0,2.0,38.0,1.0,274.0,0.0,2.62,0.04,1.15,0.44,0.24,3.08,3.737401660693921,16,85,429
pac,Presidents Athletic Conference (PAC),2025-26,wvball,W&J,"Little, Sophie",0,,20,20,6,0.3,100.0,15.0,45.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,1.0,12.0,5.0,56.0,0.0,2.25,0.05,0.4,0.85,0.0,2.8,3.7216720024346213,17,84,415
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Saint Vincent,"Fox, Lauren",0,,9,85,47,0.231,420.0,60.0,157.0,9.0,0.0,42.0,0.0,17.0,26.0,188.0,0.0,0.0,9.0,1.0,64.0,80.0,3.0,42.0,38.0,233.0,1.0,1.85,0.11,0.75,0.94,0.2,2.74,3.7063244877181774,18,84,443
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Westminster,"O'Brien, Morgan",0,,4,118,39,0.218,669.0,105.0,251.0,331.0,15.0,1021.0,0.0,14.0,16.0,192.0,0.0,0.0,2.0,0.0,203.0,46.0,5.0,45.0,1.0,288.5,4.0,2.13,2.81,1.72,0.39,0.12,2.44,3.4925917989763087,19,84,522
