conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Stevenson,"Flanagan,Tim",0,,2,80,41,0.315,740.0,94.0,327.0,16.0,3.0,84.0,0.0,26.0,35.0,339.0,0.0,0.0,373.0,11.0,145.0,36.0,2.0,24.0,12.0,377.0,2.0,4.09,0.2,1.81,0.45,0.33,4.71,6.021611633539911,1,99,5
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Misericordia,"Piontkowski, Jared",0,,13,120,65,0.29,1145.0,172.0,504.0,5.0,4.0,71.0,0.0,32.0,124.0,385.0,0.0,0.0,1.0,0.0,161.0,92.0,8.0,85.0,7.0,585.5,0.0,4.2,0.04,1.34,0.77,0.27,4.88,5.7059994966674425,2,94,7
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Widener,"Christ, Matthew",0,,7,89,41,0.357,639.0,80.0,308.0,13.0,2.0,54.0,0.0,46.0,66.0,422.0,0.0,0.0,37.0,8.0,139.0,38.0,4.0,33.0,5.0,375.5,1.0,3.46,0.15,1.56,0.43,0.52,4.22,5.524138641975754,3,92,11
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Messiah,"Kagoro, Alex",0,,4,98,59,0.278,891.0,160.0,408.0,35.0,7.0,138.0,0.0,30.0,80.0,384.0,0.0,0.0,498.0,27.0,168.0,24.0,6.0,13.0,11.0,455.5,0.0,4.16,0.36,1.71,0.24,0.31,4.65,5.109545175818521,4,91,17
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,King's,"Dougherty, Logan",0,,21,88,80,0.312,699.0,101.0,319.0,40.0,4.0,130.0,0.0,28.0,46.0,302.0,0.0,0.0,337.0,24.0,121.0,32.0,2.0,18.0,14.0,370.0,2.0,3.63,0.45,1.38,0.36,0.32,4.2,4.872571144899391,5,89,23
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Stevens,"Sherman, Koby",0,,18,80,28,0.335,620.0,93.0,301.0,4.0,2.0,31.0,0.0,9.0,35.0,150.0,0.0,0.0,7.0,0.0,77.0,48.0,4.0,37.0,11.0,339.5,1.0,3.76,0.05,0.96,0.6,0.11,4.24,4.585335232295294,6,88,26
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Misericordia,"DePalma, Anthony",0,,15,119,64,0.288,910.0,124.0,386.0,46.0,5.0,202.0,0.0,43.0,123.0,488.0,0.0,0.0,787.0,27.0,196.0,59.0,4.0,54.0,5.0,461.0,1.0,3.24,0.39,1.65,0.5,0.36,3.87,4.361895033813296,7,87,37
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Hood,"Casas, Charles",0,,8,92,47,0.139,907.0,205.0,331.0,9.0,4.0,78.0,0.0,30.0,59.0,328.0,0.0,0.0,451.0,39.0,126.0,21.0,2.0,14.0,7.0,375.0,0.0,3.6,0.1,1.37,0.23,0.33,4.08,3.891295406160451,8,86,45
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Eastern,"Wokocha, Kaodi",0,,11,99,40,0.25,709.0,114.0,291.0,14.0,6.0,99.0,0.0,29.0,52.0,331.0,0.0,0.0,540.0,25.0,186.0,34.0,3.0,23.0,11.0,342.5,1.0,2.94,0.14,1.88,0.34,0.29,3.46,3.602704602888343,9,85,60
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Stevenson,"Laukhuff,Tanner",0,,6,29,8,0.226,164.0,32.0,69.0,2.0,0.0,7.0,0.0,10.0,20.0,88.0,0.0,0.0,147.0,12.0,47.0,11.0,1.0,10.0,1.0,85.0,0.0,2.38,0.07,1.62,0.38,0.34,2.93,3.3453138105332147,10,84,76
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Stevenson,"Thenell,Ryan",0,,5,76,41,0.194,558.0,112.0,220.0,7.0,1.0,49.0,0.0,16.0,47.0,276.0,0.0,0.0,4.0,1.0,138.0,32.0,8.0,30.0,2.0,253.0,0.0,2.89,0.09,1.82,0.42,0.21,3.33,3.3372584166828183,11,84,72
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Widener,"Matchett, Josh",0,,14,87,36,0.24,217.0,36.0,88.0,718.0,28.0,1647.0,0.0,22.0,75.0,285.0,0.0,0.0,21.0,3.0,100.0,58.0,7.0,52.0,6.0,142.0,4.0,1.01,8.25,1.15,0.67,0.25,1.63,3.2812894402403305,12,83,75
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,King's,"Maskiell, Ben",0,,19,84,80,0.236,144.0,18.0,52.0,653.0,22.0,1543.0,0.0,54.0,70.0,383.0,0.0,0.0,6.0,0.0,113.0,16.0,5.0,13.0,3.0,115.5,0.0,0.62,7.77,1.35,0.19,0.64,1.38,3.182196763794837,13,82,94
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Arcadia,"Clendening, Josh",0,,14,96,69,0.22,650.0,95.0,238.0,11.0,2.0,44.0,0.0,34.0,72.0,332.0,0.0,0.0,15.0,1.0,105.0,49.0,2.0,40.0,9.0,301.0,0.0,2.48,0.11,1.09,0.51,0.35,3.14,3.175557076078842,14,81,89
mac,Middle Atlantic Conferences (MAC),2025-26,mvball,Messiah,"Givens, Ryan",0,,22,94,58,0.429,366.0,38.0,195.0,3.0,2.0,28.0,0.0,32.0,64.0,234.0,0.0,0.0,1.0,1.0,30.0,75.0,4.0,59.0,16.0,272.5,0.0,2.07,0.03,0.32,0.8,0.34,2.9,3.130382544149174,15,81,92
