conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Pardasie, Marcus",0,,10,103,29,0.313,998.0,140.0,452.0,32.0,4.0,128.0,0.0,33.0,44.0,420.0,0.0,0.0,580.0,14.0,223.0,34.0,1.0,22.0,12.0,508.0,2.0,4.39,0.31,2.17,0.33,0.32,4.93,5.625839426212266,1,99,3
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Kirchofer, Reece",0,,4,96,30,0.259,975.0,137.0,390.0,14.0,2.0,82.0,0.0,34.0,78.0,355.0,0.0,0.0,585.0,28.0,174.0,41.0,9.0,26.0,15.0,452.0,1.0,4.06,0.15,1.81,0.43,0.35,4.71,5.186006900219383,2,92,8
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Mitchell, Chris",0,,12,78,24,0.284,749.0,102.0,315.0,8.0,1.0,46.0,0.0,14.0,37.0,259.0,0.0,0.0,13.0,0.0,122.0,39.0,3.0,31.0,8.0,352.5,0.0,4.04,0.1,1.56,0.5,0.18,4.52,4.9324660329943555,3,89,14
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Kolodziej, Aleks",0,,16,102,30,0.251,710.0,116.0,294.0,10.0,2.0,57.0,0.0,34.0,75.0,369.0,0.0,0.0,5.0,3.0,148.0,49.0,1.0,48.0,1.0,353.0,2.0,2.88,0.1,1.45,0.48,0.33,3.46,3.288015774336901,4,87,55
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Au, Derek",0,,14,112,32,0.238,248.0,42.0,101.0,1100.0,22.0,2417.0,0.0,38.0,71.0,514.0,0.0,0.0,9.0,2.0,192.0,51.0,7.0,46.0,5.0,167.0,4.0,0.9,9.82,1.71,0.46,0.34,1.49,3.143654773193756,5,85,54
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Peralta, Matt",0,,6,84,25,0.245,554.0,114.0,250.0,20.0,1.0,81.0,0.0,27.0,72.0,239.0,0.0,0.0,352.0,36.0,151.0,23.0,0.0,18.0,5.0,291.0,0.0,2.98,0.24,1.8,0.27,0.32,3.46,3.094604092654862,6,84,66
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Roco, Massimo",0,,21,119,32,0.391,463.0,80.0,261.0,5.0,1.0,35.0,0.0,44.0,107.0,315.0,0.0,0.0,12.0,2.0,39.0,106.0,6.0,88.0,18.0,367.0,1.0,2.19,0.04,0.33,0.89,0.37,3.08,3.023698802731297,7,82,83
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Ayllon, Robert",0,,18,11,2,0.255,47.0,9.0,21.0,1.0,0.0,5.0,0.0,8.0,4.0,31.0,0.0,0.0,29.0,1.0,12.0,1.0,2.0,1.0,0.0,29.5,0.0,1.91,0.09,1.09,0.09,0.73,2.68,2.8842127097557557,8,81,78
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Tracz, Jan",0,,1,99,30,0.391,363.0,41.0,183.0,4.0,2.0,37.0,0.0,47.0,91.0,408.0,0.0,0.0,5.0,1.0,66.0,64.0,12.0,48.0,16.0,270.0,0.0,1.85,0.04,0.67,0.65,0.47,2.73,2.6438005696531626,9,80,104
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Pugliano, Danny",0,,15,84,24,0.343,388.0,67.0,200.0,10.0,2.0,36.0,0.0,17.0,47.0,249.0,0.0,0.0,17.0,0.0,42.0,52.0,2.0,48.0,4.0,245.0,1.0,2.38,0.12,0.5,0.62,0.2,2.92,2.414021873019223,10,79,117
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Meyer, JoJo",0,,19,96,30,0.273,132.0,11.0,47.0,991.0,13.0,2271.0,0.0,18.0,20.0,441.0,0.0,0.0,7.0,3.0,187.0,38.0,6.0,35.0,3.0,85.5,2.0,0.49,10.32,1.95,0.4,0.19,0.89,2.390051736978472,11,77,102
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Cascone, Brady",0,,17,89,27,0.2,689.0,147.0,285.0,12.0,2.0,69.0,0.0,16.0,65.0,271.0,0.0,0.0,428.0,15.0,116.0,15.0,4.0,8.0,7.0,312.0,0.0,3.2,0.13,1.3,0.17,0.18,3.51,2.370765295297464,12,76,106
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Solodky, Alex",0,,20,63,16,0.16,381.0,102.0,163.0,10.0,2.0,37.0,0.0,12.0,24.0,200.0,0.0,0.0,262.0,9.0,74.0,22.0,2.0,21.0,1.0,186.5,0.0,2.59,0.16,1.17,0.35,0.19,2.96,2.2020943278821274,13,75,131
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Suarez, Michael",0,,23,93,26,0.18,646.0,151.0,267.0,14.0,1.0,52.0,0.0,13.0,64.0,224.0,0.0,0.0,501.0,21.0,100.0,36.0,4.0,32.0,4.0,300.0,1.0,2.87,0.15,1.08,0.39,0.14,3.23,2.1410292639449735,14,74,135
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"De Souza, Victor",0,,9,93,29,0.292,373.0,61.0,170.0,13.0,2.0,49.0,0.0,19.0,39.0,300.0,0.0,0.0,9.0,0.0,45.0,71.0,13.0,54.0,17.0,233.0,1.0,1.83,0.14,0.48,0.76,0.2,2.51,2.0083218262694587,15,74,160
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Casais, Alex",0,,22,97,31,0.119,135.0,21.0,37.0,992.0,21.0,2148.0,0.0,24.0,36.0,421.0,0.0,0.0,4.0,1.0,157.0,30.0,2.0,27.0,3.0,77.5,5.0,0.38,10.23,1.62,0.31,0.25,0.8,1.9528855205186508,16,73,137
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Silva, Juan",0,,15,29,3,0.147,109.0,27.0,43.0,1.0,1.0,9.0,0.0,9.0,20.0,84.0,0.0,0.0,0.0,0.0,31.0,15.0,2.0,15.0,0.0,59.5,0.0,1.48,0.03,1.07,0.52,0.31,2.05,1.6078917293677204,17,72,203
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Flinn, Aidan",0,,8,81,24,0.173,510.0,92.0,180.0,12.0,4.0,76.0,0.0,12.0,46.0,310.0,0.0,0.0,493.0,19.0,152.0,22.0,3.0,16.0,6.0,206.0,0.0,2.22,0.15,1.88,0.27,0.15,2.54,1.5264851343494918,18,71,202
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Hidalgo, Justin",0,,20,7,0,0.306,36.0,5.0,16.0,0.0,1.0,6.0,0.0,3.0,7.0,18.0,0.0,0.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,2.29,0.0,1.0,0.0,0.43,2.71,1.5066067066441335,19,70,215
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Millias, Brandon",0,,23,49,14,0.239,67.0,4.0,20.0,457.0,10.0,1119.0,0.0,8.0,11.0,227.0,0.0,0.0,6.0,3.0,85.0,10.0,2.0,10.0,0.0,33.0,2.0,0.41,9.33,1.73,0.2,0.16,0.67,1.3949511149026161,20,69,196
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Herrington, Benjamin",0,,1,29,4,0.162,117.0,30.0,49.0,2.0,0.0,13.0,0.0,7.0,28.0,61.0,0.0,0.0,127.0,6.0,30.0,12.0,3.0,12.0,0.0,62.0,0.0,1.69,0.07,1.03,0.41,0.24,2.14,1.3748979394073466,21,69,234
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"McSorley, Matthew",0,,14,25,4,0.342,79.0,8.0,35.0,1.0,1.0,13.0,0.0,6.0,7.0,58.0,0.0,0.0,3.0,0.0,19.0,12.0,2.0,8.0,4.0,49.0,0.0,1.4,0.04,0.76,0.48,0.24,1.96,1.2385443361554418,22,68,263
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Spring, Sean",0,,6,30,6,0.233,129.0,30.0,60.0,4.0,0.0,12.0,0.0,7.0,32.0,92.0,0.0,0.0,163.0,8.0,26.0,5.0,2.0,4.0,1.0,70.0,0.0,2.0,0.13,0.87,0.17,0.23,2.33,1.1883702026160095,23,67,250
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Ford, Caleb",0,,15,96,30,0.32,284.0,33.0,124.0,12.0,1.0,57.0,0.0,18.0,28.0,242.0,0.0,0.0,4.0,1.0,43.0,67.0,12.0,49.0,18.0,184.5,0.0,1.29,0.13,0.45,0.7,0.19,1.92,1.1368096241171393,24,66,287
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Vaidyan, Johan",0,,11,47,11,0.272,114.0,20.0,51.0,2.0,0.0,7.0,0.0,12.0,20.0,117.0,0.0,0.0,0.0,0.0,16.0,30.0,0.0,22.0,8.0,82.0,0.0,1.09,0.04,0.34,0.64,0.26,1.74,0.938037844284139,25,66,316
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Shearn, Machi",0,,18,8,1,0.462,13.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,2.0,13.5,0.0,1.0,0.0,0.13,0.88,0.13,1.69,0.8274234428365562,26,65,353
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Brown, Solomon",0,,13,14,3,0.405,42.0,5.0,22.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,0.0,14.0,7.0,2.0,6.0,1.0,26.0,0.0,1.57,0.0,1.0,0.5,0.0,1.86,0.7895181153612665,27,64,331
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Walker, Justin",0,,1,61,14,0.238,261.0,48.0,110.0,3.0,1.0,22.0,0.0,3.0,10.0,57.0,0.0,0.0,1.0,1.0,42.0,24.0,4.0,21.0,3.0,126.5,1.0,1.8,0.05,0.69,0.39,0.05,2.07,0.6986257808241474,28,64,335
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Rutgers-Newark,"Lopez, Vincent",0,,3,99,29,0.297,283.0,47.0,131.0,4.0,2.0,18.0,0.0,10.0,30.0,190.0,0.0,0.0,5.0,1.0,33.0,65.0,2.0,61.0,4.0,175.5,3.0,1.32,0.04,0.33,0.66,0.1,1.77,0.5658779439435165,29,63,373
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Murphy, Sean",0,,11,67,22,0.099,304.0,76.0,106.0,10.0,2.0,43.0,0.0,13.0,40.0,211.0,0.0,0.0,290.0,13.0,82.0,18.0,6.0,14.0,4.0,130.0,0.0,1.58,0.15,1.22,0.27,0.19,1.94,0.5199695343737971,30,62,360
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Aguilar, Nate",0,,21,60,16,0.302,189.0,29.0,86.0,7.0,0.0,24.0,0.0,4.0,25.0,111.0,0.0,0.0,2.0,1.0,21.0,31.0,4.0,28.0,3.0,107.0,0.0,1.43,0.12,0.35,0.52,0.07,1.78,0.4278496878111195,31,62,384
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"Huzar, Nick",0,,21,78,23,0.327,220.0,33.0,105.0,4.0,1.0,17.0,0.0,2.0,6.0,86.0,0.0,0.0,7.0,0.0,27.0,45.0,10.0,36.0,9.0,134.0,0.0,1.35,0.05,0.35,0.58,0.03,1.72,0.37127313518960553,32,61,392
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,NJCU,"Paige, Nas",0,,2,31,6,0.136,118.0,27.0,43.0,5.0,0.0,13.0,0.0,8.0,14.0,84.0,0.0,0.0,118.0,9.0,26.0,4.0,4.0,1.0,3.0,54.5,0.0,1.39,0.16,0.84,0.13,0.26,1.76,0.3436567846001895,33,60,380
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Kean,"String, Owen",0,,2,10,0,0.302,43.0,8.0,21.0,1.0,0.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,21.5,0.0,2.1,0.1,0.2,0.1,0.0,2.15,0.32326326510546355,34,60,378
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Van Valkenburgh, Trevor",0,,21,26,2,0.289,83.0,17.0,41.0,2.0,1.0,10.0,0.0,3.0,12.0,52.0,0.0,0.0,50.0,2.0,34.0,2.0,1.0,1.0,1.0,45.5,0.0,1.58,0.08,1.31,0.08,0.12,1.75,0.20820383118535507,35,59,395
njac,New Jersey Athletic Conference (NJAC),2025-26,mvball,Ramapo,"Brown, Mekkhai",0,,8,49,12,0.243,144.0,23.0,58.0,4.0,0.0,24.0,0.0,2.0,7.0,24.0,0.0,0.0,0.0,0.0,26.0,24.0,6.0,20.0,4.0,74.0,0.0,1.18,0.08,0.53,0.49,0.04,1.51,0.03350224471001111,36,59,436
