conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Roanoke College,"Kingston, CJ",0,,2,114,6,0.141,199.0,32.0,60.0,12.0,0.0,57.0,0.0,25.0,50.0,394.0,0.0,0.0,345.0,14.0,169.0,10.0,0.0,8.0,2.0,91.0,0.0,0.53,0.11,1.48,0.09,0.22,0.8,-1.098366184952168,83,49,695
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Averett University,"Freeman, Shaun",0,,3,66,12,0.086,35.0,4.0,7.0,211.0,20.0,818.0,0.0,8.0,20.0,93.0,0.0,0.0,1.0,1.0,73.0,7.0,0.0,6.0,1.0,19.0,0.0,0.11,3.2,1.11,0.11,0.12,0.29,-1.126764238982717,84,49,692
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Younie, Grant",0,,25,60,7,0.207,121.0,25.0,50.0,2.0,1.0,16.0,0.0,7.0,17.0,126.0,0.0,0.0,62.0,3.0,37.0,3.0,1.0,2.0,1.0,59.0,0.0,0.83,0.03,0.62,0.05,0.12,0.98,-1.1995080837561858,85,49,711
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Roanoke College,"Colton, Dominic",0,,20,11,1,-0.029,34.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,9.0,0.0,0.73,0.0,1.18,0.18,0.0,0.82,-1.2528005157286766,86,48,714
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Bergren, Jared",0,,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332388500173961,87,48,737
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph-Macon College,"Steuart, Aaron",0,,30,12,1,0.167,12.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,27.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,4.0,0.0,9.0,0.0,0.5,0.0,0.17,0.33,0.08,0.75,-1.3355964235669442,88,48,717
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Pennington, Sam",0,,1,13,1,0.2,15.0,5.0,8.0,2.0,0.0,4.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,10.0,0.0,0.62,0.15,0.15,0.15,0.08,0.77,-1.503261853910702,89,48,743
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Rohman, Josh",0,,13,10,1,1.0,1.0,0.0,1.0,33.0,5.0,92.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.5,0.0,0.1,3.3,0.6,0.1,0.0,0.15,-1.6951628531363714,90,47,766
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph College,"Richardson, Blaine",0,,99,20,9,0.114,35.0,9.0,13.0,0.0,0.0,1.0,0.0,1.0,9.0,23.0,0.0,0.0,50.0,5.0,9.0,1.0,0.0,1.0,0.0,14.5,0.0,0.65,0.0,0.45,0.05,0.05,0.73,-1.7621259303184482,91,47,783
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Eastern Mennonite University,"Chamberlain, Joel",0,,13,28,0,-0.017,58.0,16.0,15.0,0.0,0.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,5.0,2.0,19.5,1.0,0.54,0.0,0.21,0.25,0.0,0.7,-1.7796513161089484,92,47,782
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Fetsko, Drew",0,,4,12,0,0.222,18.0,3.0,7.0,1.0,0.0,5.0,0.0,0.0,3.0,14.0,0.0,0.0,15.0,0.0,7.0,1.0,0.0,1.0,0.0,7.5,0.0,0.58,0.08,0.58,0.08,0.0,0.63,-1.8884255998388855,93,46,798
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Averett University,"Lopez, Anibal",0,,2,74,0,0.056,18.0,1.0,2.0,27.0,5.0,152.0,0.0,0.0,4.0,20.0,0.0,0.0,480.0,34.0,256.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03,0.36,3.46,0.0,0.0,0.03,-1.942884564820914,94,46,801
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Roanoke College,"Tyson, Connor",0,,22,96,3,0.225,111.0,22.0,47.0,11.0,0.0,32.0,0.0,11.0,59.0,267.0,0.0,0.0,133.0,2.0,50.0,7.0,0.0,6.0,1.0,62.0,0.0,0.49,0.11,0.52,0.07,0.11,0.65,-1.9735278235749392,95,46,823
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Atkins, Heath",0,,21,43,0,0.286,7.0,1.0,3.0,1.0,1.0,7.0,0.0,12.0,17.0,120.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,16.0,0.0,0.07,0.02,0.23,0.05,0.28,0.37,-1.990016230867728,96,46,819
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Roanoke College,"Noble, Kaeden",0,,3,119,0,0.167,30.0,1.0,6.0,77.0,2.0,245.0,0.0,0.0,0.0,5.0,0.0,0.0,594.0,25.0,339.0,0.0,0.0,0.0,0.0,6.0,0.0,0.05,0.65,2.85,0.0,0.0,0.05,-2.019509205422055,97,45,818
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Averett University,"Giffuni, Diego",0,,17,59,27,-0.077,13.0,3.0,2.0,161.0,20.0,663.0,0.0,1.0,15.0,54.0,0.0,0.0,2.0,1.0,42.0,1.0,1.0,1.0,0.0,3.0,0.0,0.03,2.73,0.71,0.02,0.02,0.05,-2.140565576570793,98,45,843
