conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Muskingum,"Davis,Duane",0,G,2,26,26,197,361,7,24,148,91,492,12,53,51,832,23,85,108,68,0,48,0,0,0.55,0.29,0.61,18.92,4.15,1.96,2.04,0.46,1.8461538461538463,9.518159983227598,1,99,4820
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Mount Union,Elijah Farrington,0,*,4,25,24,126,226,10,29,161,125,387,18,21,50,661,68,136,204,53,1,38,3,0,0.56,0.34,0.78,15.48,8.16,2.0,0.84,0.72,1.52,8.899854953843155,2,95,4806
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Otterbein,"Heckman,Julian",0,G,13,27,27,122,273,45,135,97,74,363,9,73,147,928,22,106,128,56,0,63,2,0,0.45,0.33,0.76,13.44,4.74,5.44,2.7,0.33,2.3333333333333335,8.802557780288646,3,93,4906
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Wilmington,"Cathey,Elijah",0,F,21,26,24,151,288,24,68,81,66,392,20,34,62,706,48,97,145,62,0,37,1,0,0.52,0.35,0.81,15.08,5.58,2.38,1.31,0.77,1.4230769230769231,8.36494478917363,4,91,4793
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Heidelberg,"Johnson-Nichols,Markell",0,G,5,26,26,109,225,42,90,115,100,360,11,34,97,862,23,126,149,45,0,44,0,0,0.48,0.47,0.87,13.85,5.73,3.73,1.31,0.42,1.6923076923076923,8.023977651230698,5,90,4884
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Mount Union,Chance Casenhiser,0,*,0,26,26,165,369,52,138,86,72,454,1,43,63,810,14,69,83,44,1,46,0,0,0.45,0.38,0.84,17.46,3.19,2.42,1.65,0.04,1.7692307692307692,7.956372065187947,6,89,4802
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Capital,"Calloway-White,Se'Ron",0,F,2,24,24,154,302,28,86,98,72,408,10,31,39,695,46,68,114,59,0,45,1,0,0.51,0.33,0.73,17.0,4.75,1.63,1.29,0.42,1.875,7.89163987130109,7,88,4864
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Marietta,"Harden,Elijah",0,G,2,25,24,164,384,63,172,113,91,482,4,20,47,772,19,47,66,46,0,58,0,0,0.43,0.37,0.81,19.28,2.64,1.88,0.8,0.16,2.32,7.298407062091425,8,87,4841
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Wilmington,"Farley,Domenic",0,G,6,25,25,146,300,36,110,96,78,406,3,27,57,646,16,64,80,41,1,38,0,0,0.49,0.33,0.81,16.24,3.2,2.28,1.08,0.12,1.52,7.220906092445876,9,87,4783
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Heidelberg,"Killens,Trey",0,G,3,27,27,130,301,35,130,97,73,368,7,40,61,882,11,121,132,49,1,38,1,0,0.43,0.27,0.75,13.63,4.89,2.26,1.48,0.26,1.4074074074074074,6.872220842051366,10,86,4882
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Marietta,"Singleton,Jake",0,G,1,25,25,125,280,80,193,73,64,394,3,30,29,777,12,93,105,60,1,34,1,0,0.45,0.41,0.88,15.76,4.2,1.16,1.2,0.12,1.36,6.8100445882260665,11,85,4840
oac,Ohio Athletic Conference (OAC),2025-26,mbball,Ohio Northern,"Miller,Will",0,G,2,27,27,141,336,38,122,120,102,422,2,42,53,782,35,80,115,73,0,58,1,0,0.42,0.31,0.85,15.63,4.26,1.96,1.56,0.07,2.1481481481481484,6.722732913819444,12,85,4918
