conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Transylvania,"Barr,Hunter",0,F,23,28,28,202,327,11,43,213,125,540,52,28,25,839,61,175,236,70,1,39,1,0,0.62,0.26,0.59,19.29,8.43,0.89,1.0,1.86,1.3928571428571428,12.205269537213297,1,99,1545
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Manchester,"Lynas,Ty",0,G,5,23,23,173,430,46,154,112,87,479,2,28,71,813,31,112,143,44,2,65,1,0,0.4,0.3,0.78,20.83,6.22,3.09,1.22,0.09,2.8260869565217392,10.34042675460676,2,95,1603
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Hanover,"McNair,Malachi",0,F,32,24,23,175,256,2,8,62,46,398,24,8,29,672,86,179,265,65,2,44,2,0,0.68,0.25,0.74,16.58,11.04,1.21,0.33,1.0,1.8333333333333333,10.3295578270128,3,93,1565
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Bluffton,"Robson,Nevin",0,G,5,24,24,137,309,12,48,164,113,399,5,37,60,830,63,142,205,69,1,73,3,0,0.44,0.25,0.69,16.63,8.54,2.5,1.54,0.21,3.0416666666666665,8.880888172889561,4,92,1515
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Berea,"Riley,Bryce",0,F,5,26,26,142,345,43,142,127,91,418,3,32,47,880,41,143,184,33,0,48,1,0,0.41,0.3,0.72,16.08,7.08,1.81,1.23,0.12,1.8461538461538463,8.262181135859318,5,91,1640
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Franklin,"Matthews,Cooper",0,G,13,27,27,138,331,29,109,175,126,431,3,51,84,769,16,96,112,63,1,69,2,0,0.42,0.27,0.72,15.96,4.15,3.11,1.89,0.11,2.5555555555555554,7.852463029955861,6,90,1577
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Manchester,"McCorkle,Clay",0,G,11,19,19,114,255,43,105,33,29,300,1,18,73,722,6,62,68,25,0,36,0,0,0.45,0.41,0.88,15.79,3.58,3.84,0.95,0.05,1.894736842105263,7.799995533878567,7,89,1615
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Anderson,"Mattingly,Elijah",0,F,4,26,26,100,255,41,154,79,52,293,32,27,69,782,56,200,256,41,0,58,0,0,0.39,0.27,0.66,11.27,9.85,2.65,1.04,1.23,2.230769230769231,7.738619373743077,8,88,1495
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Anderson,"Williams,Bryce",0,G,22,27,27,136,273,31,76,66,49,352,6,43,130,792,39,78,117,28,0,63,0,0,0.5,0.41,0.74,13.04,4.33,4.81,1.59,0.22,2.3333333333333335,7.548561977231615,9,87,1502
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Transylvania,"Marshall,Drew",0,G,1,28,28,123,293,42,122,117,76,364,8,43,119,886,53,178,231,72,0,98,0,0,0.42,0.34,0.65,13.0,8.25,4.25,1.54,0.29,3.5,7.519112133591739,10,87,1534
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Rose-Hulman,"Pride,Cole",0,F,23,22,17,108,222,19,63,70,48,283,26,19,36,606,29,83,112,38,0,26,0,0,0.49,0.3,0.69,12.86,5.09,1.64,0.86,1.18,1.1818181818181819,7.232024426529357,11,86,1628
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mbball,Bluffton,"Snelling,Ian",0,G,6,22,21,97,211,30,80,68,44,268,5,31,76,684,18,115,133,42,0,41,1,0,0.46,0.38,0.65,12.18,6.05,3.45,1.41,0.23,1.8636363636363635,7.097637647804753,12,85,1516
