conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Lyndon,"McIntyre,Wesley",0,G,14,23,23,209,466,39,119,234,182,639,6,36,63,746,19,102,121,35,5,83,0,0,0.45,0.33,0.78,27.78,5.26,2.74,1.57,0.26,3.608695652173913,11.459123238197096,1,99,3216
nac,North Atlantic Conference (NAC),2025-26,mbball,UMaine-Farmington,Jason Reynolds,0,*,40,27,27,166,339,65,173,105,66,463,1,20,57,824,133,285,418,49,0,39,0,0,0.49,0.38,0.63,17.15,15.48,2.11,0.74,0.04,1.4444444444444444,10.30733734544957,2,95,3202
nac,North Atlantic Conference (NAC),2025-26,mbball,UMaine-Farmington,Zach McLaughin,0,*,5,21,21,191,407,61,149,128,98,541,13,22,26,673,14,65,79,52,1,42,2,0,0.47,0.41,0.77,25.76,3.76,1.24,1.05,0.62,2.0,10.287507579365275,3,93,3190
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Johnson,"Baker,Jason",0,F,7,14,14,107,264,20,78,93,75,309,30,12,47,501,23,87,110,28,3,68,0,0,0.41,0.26,0.81,22.07,7.86,3.36,0.86,2.14,4.857142857142857,10.156990716008183,4,92,3332
nac,North Atlantic Conference (NAC),2025-26,mbball,Thomas,"Blackmon,TJ",0,G,0,24,24,164,314,15,45,81,52,395,29,62,118,789,37,101,138,56,1,65,2,0,0.52,0.33,0.64,16.46,5.75,4.92,2.58,1.21,2.7083333333333335,9.924647096791324,5,91,3289
nac,North Atlantic Conference (NAC),2025-26,mbball,Husson ,"Ahlers,Eric",0,G,4,26,23,180,393,66,177,123,101,527,6,20,62,786,56,183,239,55,2,57,0,0,0.46,0.37,0.82,20.27,9.19,2.38,0.77,0.23,2.1923076923076925,9.51941569632506,6,90,3174
nac,North Atlantic Conference (NAC),2025-26,mbball,Maine Maritime,"Banks,Jack",0,F,10,20,20,146,257,12,38,76,49,353,21,16,78,655,28,114,142,41,0,75,2,0,0.57,0.32,0.64,17.65,7.1,3.9,0.8,1.05,3.75,8.500979142927251,7,89,3350
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Lyndon,"Gonyea Jr.,Gregory",0,G,0,22,21,151,306,22,63,157,126,450,1,48,61,659,25,65,90,34,0,75,0,0,0.49,0.35,0.8,20.45,4.09,2.77,2.18,0.05,3.409090909090909,8.314966621852983,8,88,3224
nac,North Atlantic Conference (NAC),2025-26,mbball,UMaine-Presque Isle,"McMichael,Akhe",0,G,2,26,26,134,293,29,90,153,125,422,13,57,96,713,28,120,148,70,0,80,1,0,0.46,0.32,0.82,16.23,5.69,3.69,2.19,0.5,3.076923076923077,7.928360400579513,9,87,3256
nac,North Atlantic Conference (NAC),2025-26,mbball,SUNY Delhi,"Ibrahim,Abdul-Jaleel",0,G,1,24,20,131,323,71,174,104,89,422,5,46,43,793,22,82,104,37,0,62,0,0,0.41,0.41,0.86,17.58,4.33,1.79,1.92,0.21,2.5833333333333335,6.840809528454595,10,87,3310
nac,North Atlantic Conference (NAC),2025-26,mbball,Husson ,"Heald,Connor",0,G,13,26,21,151,300,44,133,47,41,387,3,34,73,817,23,74,97,43,0,41,0,0,0.5,0.33,0.87,14.88,3.73,2.81,1.31,0.12,1.5769230769230769,6.4378984521429885,11,86,3178
nac,North Atlantic Conference (NAC),2025-26,mbball,Maine Maritime,"Schade,Marcus",0,G,12,21,21,122,237,41,119,44,29,314,1,42,50,653,22,57,79,24,0,41,0,0,0.51,0.34,0.66,14.95,3.76,2.38,2.0,0.05,1.9523809523809523,6.415162158876796,12,85,3352
nac,North Atlantic Conference (NAC),2025-26,mbball,UMaine-Presque Isle,"McCalla,Doug",0,F,1,17,16,82,202,15,51,53,43,222,7,24,38,471,23,78,101,30,0,24,1,0,0.41,0.29,0.81,13.06,5.94,2.24,1.41,0.41,1.411764705882353,6.149530348768863,13,85,3255
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Johnson,"Semega,Mohammed",0,G,24,25,21,101,241,6,18,86,44,252,11,67,60,731,75,114,189,81,3,50,5,0,0.42,0.33,0.51,10.08,7.56,2.4,2.68,0.44,2.0,5.901054427420417,14,84,3336
nac,North Atlantic Conference (NAC),2025-26,mbball,Husson ,"Matondo,Gil",0,F,15,26,24,122,257,12,46,62,46,302,39,21,62,739,49,115,164,69,0,54,2,0,0.47,0.26,0.74,11.62,6.31,2.38,0.81,1.5,2.076923076923077,5.889127182496389,15,83,3180
nac,North Atlantic Conference (NAC),2025-26,mbball,Husson ,"McCauley,Andre",0,G,20,22,17,113,219,25,61,90,72,323,8,17,63,589,36,48,84,39,0,50,2,0,0.52,0.41,0.8,14.68,3.82,2.86,0.77,0.36,2.272727272727273,5.850797819661796,16,83,3181
nac,North Atlantic Conference (NAC),2025-26,mbball,SUNY Cobleskill,"Tanksley,Marquay",0,F,15,25,24,97,234,31,97,53,38,263,24,34,62,811,66,90,156,61,1,39,1,0,0.41,0.32,0.72,10.52,6.24,2.48,1.36,0.96,1.56,5.542873925356319,17,82,3240
nac,North Atlantic Conference (NAC),2025-26,mbball,UMaine-Farmington,Gabe Michaud,0,*,10,27,27,85,143,4,19,55,34,208,8,38,165,910,50,59,109,61,0,48,1,0,0.59,0.21,0.62,7.7,4.04,6.11,1.41,0.3,1.7777777777777777,5.482878656373501,18,82,3191
nac,North Atlantic Conference (NAC),2025-26,mbball,Maine Maritime,"Hamilton,Drew",0,G,4,26,25,156,319,71,171,42,33,416,3,30,39,852,8,50,58,47,0,49,2,0,0.49,0.42,0.79,16.0,2.23,1.5,1.15,0.12,1.8846153846153846,5.420761560303228,19,81,3347
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Johnson,"Carter,Matthew",0,G,12,13,13,77,163,5,12,36,31,190,4,12,17,402,8,51,59,18,1,24,0,0,0.47,0.42,0.86,14.62,4.54,1.31,0.92,0.31,1.8461538461538463,5.383298094158846,20,81,3339
nac,North Atlantic Conference (NAC),2025-26,mbball,SUNY Delhi,"Harvey,Kai",0,G,2,25,22,101,278,35,125,95,61,298,4,57,115,721,11,67,78,72,0,76,3,0,0.36,0.28,0.64,11.92,3.12,4.6,2.28,0.16,3.04,5.281472210331149,21,80,3311
nac,North Atlantic Conference (NAC),2025-26,mbball,Lesley,CJ Leonard,0,*,2,23,14,119,221,12,36,80,60,310,6,20,21,448,46,86,132,36,1,39,0,0,0.54,0.33,0.75,13.48,5.74,0.91,0.87,0.26,1.6956521739130435,5.231594008011093,22,80,3272
nac,North Atlantic Conference (NAC),2025-26,mbball,Maine Maritime,"Pensel,Aaron",0,F,13,26,26,110,244,19,57,81,58,297,34,28,39,737,32,150,182,31,1,67,0,0,0.45,0.33,0.72,11.42,7.0,1.5,1.08,1.31,2.576923076923077,5.178512850503376,23,79,3353
nac,North Atlantic Conference (NAC),2025-26,mbball,VTSU Lyndon,"Doyle,Matt",0,F,44,25,25,104,202,1,7,99,60,269,15,15,16,697,75,140,215,84,0,30,3,0,0.51,0.14,0.61,10.76,8.6,0.64,0.6,0.6,1.2,5.078449941334954,24,79,3223
