conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-La Crosse,"Grieger,Sam",0,G,15,28,28,249,478,32,106,224,192,722,11,33,99,1020,20,119,139,31,0,39,0,0,0.52,0.3,0.86,25.79,4.96,3.54,1.18,0.39,1.3928571428571428,13.585969332976777,1,99,6757
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Whitewater,"Madson,Collin",0,G,15,27,27,159,286,45,100,154,123,486,3,33,31,891,41,104,145,44,0,32,0,0,0.56,0.45,0.8,18.0,5.37,1.15,1.22,0.11,1.1851851851851851,8.557984418672671,2,94,6774
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-La Crosse,"Paider,JJ",0,F,13,28,28,148,248,0,14,205,118,414,14,37,55,837,68,152,220,59,2,50,0,0,0.6,0.0,0.58,14.79,7.86,1.96,1.32,0.5,1.7857142857142858,8.282729580083414,3,92,6756
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-La Crosse,"Derousseau,Dustin",0,G,11,28,28,149,322,42,131,134,98,438,40,52,77,950,22,107,129,81,1,73,2,0,0.46,0.32,0.73,15.64,4.61,2.75,1.86,1.43,2.607142857142857,7.909989109828456,4,91,6755
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stevens Point,"Butler,Josiah",0,G,4,26,26,143,313,52,149,162,146,484,2,24,46,909,21,73,94,74,0,45,3,0,0.46,0.35,0.9,18.62,3.62,1.77,0.92,0.08,1.7307692307692308,7.777943673695653,5,90,6790
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stevens Point,"Miron,Seth",0,G,2,26,26,147,304,34,103,78,56,384,7,29,94,866,50,73,123,60,0,47,0,0,0.48,0.33,0.72,14.77,4.73,3.62,1.12,0.27,1.8076923076923077,7.5023466486985395,6,88,6788
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stevens Point,"Krohn,Cal",0,F,12,13,13,78,129,0,3,81,50,206,4,6,26,391,12,42,54,29,0,17,1,0,0.6,0.0,0.62,15.85,4.15,2.0,0.46,0.31,1.3076923076923077,7.342799851296778,7,87,6793
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Platteville,"Fuhremann,Joey",0,F,42,26,26,122,180,0,1,121,86,330,8,19,28,647,72,117,189,50,0,40,1,0,0.68,0.0,0.71,12.69,7.27,1.08,0.73,0.31,1.5384615384615385,6.512706453781857,8,87,6844
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Oshkosh,"Beck,Brandon",0,F,0,20,20,111,221,45,118,65,50,317,18,21,19,397,19,48,67,55,0,37,0,0,0.5,0.38,0.77,15.85,3.35,0.95,1.05,0.9,1.85,6.493465557924559,9,86,6727
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-River Falls,"Leifker,Jack",0,C,25,23,23,107,233,0,3,136,97,311,22,6,24,576,27,102,129,27,0,32,0,0,0.46,0.0,0.71,13.52,5.61,1.04,0.26,0.96,1.391304347826087,6.194638498888316,10,85,6879
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Oshkosh,"Metcalf-Grassman,Michael",0,G,4,20,17,97,200,14,57,125,79,287,16,28,20,443,21,58,79,46,0,37,1,0,0.49,0.25,0.63,14.35,3.95,1.0,1.4,0.8,1.85,6.036688527145133,11,84,6746
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Platteville,"Lewis,Bristol",0,G,0,27,27,137,325,67,167,77,63,404,7,16,45,910,19,78,97,32,1,40,0,0,0.42,0.4,0.82,14.96,3.59,1.67,0.59,0.26,1.4814814814814814,5.976733243918817,12,83,6826
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Eau Claire,"Lichtsinn,Carter",0,F,2,25,25,104,208,11,46,103,63,282,2,25,37,822,45,141,186,46,0,31,0,0,0.5,0.24,0.61,11.28,7.44,1.48,1.0,0.08,1.24,5.849355837874324,13,83,6808
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Eau Claire,"Renta,Andre",0,G,1,25,25,108,251,34,91,119,91,341,4,20,82,639,8,73,81,48,1,56,1,0,0.43,0.37,0.76,13.64,3.24,3.28,0.8,0.16,2.24,5.5385979775441765,14,82,6807
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Eau Claire,"Lewis,Xavier",0,F,23,25,25,123,181,0,2,86,36,282,13,12,27,596,40,114,154,51,0,40,0,0,0.68,0.0,0.42,11.28,6.16,1.08,0.48,0.52,1.6,5.403650213158936,15,81,6818
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-River Falls,"Thompson,Micah",0,F,11,24,24,108,185,2,13,71,40,258,6,23,33,739,58,125,183,51,0,50,1,0,0.58,0.15,0.56,10.75,7.63,1.38,0.96,0.25,2.0833333333333335,5.243907310736374,16,81,6872
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Creger,Tyrel",0,G,1,8,7,50,118,15,45,27,19,134,2,4,23,240,2,20,22,21,0,22,0,0,0.42,0.33,0.7,16.75,2.75,2.88,0.5,0.25,2.75,4.9782225154454105,17,80,6847
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Platteville,"Love,Max",0,F,21,27,27,112,280,43,131,79,67,334,18,30,53,706,42,84,126,74,0,66,1,0,0.4,0.33,0.85,12.37,4.67,1.96,1.11,0.67,2.4444444444444446,4.971261286502808,18,80,6836
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Oshkosh,"LaChapell,Joey",0,G,2,26,26,97,198,41,108,94,86,321,2,21,86,575,8,49,57,46,0,47,0,0,0.49,0.38,0.91,12.35,2.19,3.31,0.81,0.08,1.8076923076923077,4.93505843950919,19,79,6729
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Vick,Collin",0,G,12,26,26,71,156,7,25,50,29,178,0,51,108,807,70,139,209,67,0,55,3,0,0.46,0.28,0.58,6.85,8.04,4.15,1.96,0.0,2.1153846153846154,4.912351133070357,20,78,6854
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-River Falls,"Ralph,Gavin",0,G,10,25,25,78,174,26,77,52,42,224,13,32,43,779,13,113,126,58,0,23,0,0,0.45,0.34,0.81,8.96,5.04,1.72,1.28,0.52,0.92,4.506935981287874,21,78,6871
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Whitewater,"Verges,Isaac",0,G,0,25,24,89,169,11,29,86,62,251,4,30,47,571,38,73,111,49,0,38,0,0,0.53,0.38,0.72,10.04,4.44,1.88,1.2,0.16,1.52,4.3389075827216805,22,77,6765
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Schwarzenberger,Domanyck",0,G,11,26,22,95,245,55,139,114,87,332,3,17,32,636,14,57,71,47,0,40,0,0,0.39,0.4,0.76,12.77,2.73,1.23,0.65,0.12,1.5384615384615385,4.1244533034929365,23,77,6853
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stevens Point,"Baumgartner,Logan",0,G,15,26,25,90,210,52,147,64,53,285,11,29,36,627,25,71,96,73,0,45,1,0,0.43,0.35,0.83,10.96,3.69,1.38,1.12,0.42,1.7307692307692308,4.0135235990080815,24,76,6795
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Oshkosh,"Thomas,Carter",0,G,21,26,26,70,176,41,121,120,101,282,8,22,28,564,20,56,76,53,0,26,1,0,0.4,0.34,0.84,10.85,2.92,1.08,0.85,0.31,1.0,3.8070997623621525,25,76,6737
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-River Falls,"Wanguhu,Jeremy",0,G,4,14,14,48,128,13,46,44,35,144,3,16,45,404,9,32,41,37,0,33,0,0,0.38,0.28,0.8,10.29,2.93,3.21,1.14,0.21,2.357142857142857,3.6780302664109046,26,75,6869
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Mboga,Wesley",0,G,22,26,26,85,212,43,143,35,26,239,2,21,18,782,37,91,128,43,0,15,0,0,0.4,0.3,0.74,9.19,4.92,0.69,0.81,0.08,0.5769230769230769,3.633355411833918,27,75,6856
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Uttech,AJ",0,G,3,23,0,94,215,19,66,79,54,261,0,26,29,475,12,69,81,36,1,49,0,0,0.44,0.29,0.68,11.35,3.52,1.26,1.13,0.0,2.130434782608696,3.4877524687372032,28,74,6849
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Whitewater,"Marino,Brock",0,F,21,26,25,85,163,9,25,107,58,237,6,14,18,562,32,112,144,65,0,36,1,0,0.52,0.36,0.54,9.12,5.54,0.69,0.54,0.23,1.3846153846153846,3.483415288883087,29,74,6776
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stevens Point,"Combs,Carter",0,G,5,26,25,53,118,21,61,38,32,159,2,30,83,850,23,131,154,68,0,37,2,0,0.45,0.34,0.84,6.12,5.92,3.19,1.15,0.08,1.4230769230769231,3.4657264560073777,30,74,6791
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Whitewater,"Warren,Richie",0,F,24,27,22,86,214,5,30,57,38,215,21,20,28,577,41,93,134,81,1,27,4,0,0.4,0.17,0.67,7.96,4.96,1.04,0.74,0.78,1.0,3.3940450725367786,31,73,6779
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Stout,"Shore,Aidan",0,C,40,25,13,69,162,0,0,39,24,162,61,8,19,499,48,85,133,66,1,42,1,0,0.43,0.0,0.62,6.48,5.32,0.76,0.32,2.44,1.68,3.236926516915512,32,73,6863
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mbball,UW-Eau Claire,"Scales,Kenji",0,G,5,19,19,66,175,20,70,38,33,185,2,8,34,584,10,59,69,41,0,35,1,0,0.38,0.29,0.87,9.74,3.63,1.79,0.42,0.11,1.8421052631578947,2.8952092813208896,33,72,6811
