conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
mwc,Midwest Conference (MWC),2025-26,mbball,Lake Forest,"Rodriguez,Cristian",0,C,50,26,25,205,343,1,3,160,124,535,21,25,59,742,60,174,234,64,1,46,3,0,0.6,0.33,0.78,20.58,9.0,2.27,0.96,0.81,1.7692307692307692,13.221771776230732,1,99,3023
mwc,Midwest Conference (MWC),2025-26,mbball,Monmouth (IL),"Brown,Zay",0,F,24,26,25,198,413,16,55,151,103,515,30,21,52,857,75,176,251,60,1,54,1,0,0.48,0.29,0.68,19.81,9.65,2.0,0.81,1.15,2.076923076923077,12.475150244206635,2,95,3036
mwc,Midwest Conference (MWC),2025-26,mbball,Lake Forest,"Forowycz,Alex",0,G,22,26,26,189,368,66,163,95,87,531,14,20,68,784,21,85,106,53,0,59,0,0,0.51,0.4,0.92,20.42,4.08,2.62,0.77,0.54,2.269230769230769,10.537235561674455,3,93,3017
mwc,Midwest Conference (MWC),2025-26,mbball,Lawrence,"Schoenecker,Casey",0,F,20,25,25,140,264,0,2,112,48,328,35,18,63,743,40,143,183,60,0,56,1,0,0.53,0.0,0.43,13.12,7.32,2.52,0.72,1.4,2.24,8.365507390551928,4,91,3074
mwc,Midwest Conference (MWC),2025-26,mbball,Illinois Col.,"Lenhardt,Ty",0,G,1,26,26,152,400,66,194,147,115,485,3,20,43,916,9,77,86,43,1,55,1,0,0.38,0.34,0.78,18.65,3.31,1.65,0.77,0.12,2.1153846153846154,8.102691144569121,5,90,3085
mwc,Midwest Conference (MWC),2025-26,mbball,Grinnell,"Rosen,Zach",0,G,15,25,20,88,213,31,102,125,84,291,0,58,129,445,42,59,101,33,0,50,0,0,0.41,0.3,0.67,11.64,4.04,5.16,2.32,0.0,2.0,8.08117708161724,6,89,3000
mwc,Midwest Conference (MWC),2025-26,mbball,Grinnell,"Garcia,Gabe",0,G,10,25,5,109,244,14,55,200,146,378,1,33,108,391,23,41,64,33,2,68,0,0,0.45,0.25,0.73,15.12,2.56,4.32,1.32,0.04,2.72,7.661962622083313,7,88,2995
mwc,Midwest Conference (MWC),2025-26,mbball,Knox,"Stewart,Josh",0,G,4,25,25,123,229,9,31,119,77,332,7,28,74,758,55,132,187,57,0,74,2,0,0.54,0.29,0.65,13.28,7.48,2.96,1.12,0.28,2.96,7.624743694030412,8,87,3048
mwc,Midwest Conference (MWC),2025-26,mbball,Monmouth (IL),"Thomas,Cameron",0,G,3,27,26,145,308,52,142,119,92,434,12,24,30,825,17,65,82,54,1,42,1,0,0.47,0.37,0.77,16.07,3.04,1.11,0.89,0.44,1.5555555555555556,7.246543316062916,9,87,3025
mwc,Midwest Conference (MWC),2025-26,mbball,Beloit,"Carter,Anthony",0,G,0,25,25,116,304,47,132,107,79,358,2,29,59,837,25,64,89,40,0,40,0,0,0.38,0.36,0.74,14.32,3.56,2.36,1.16,0.08,1.6,6.967281945714251,10,86,3152
