conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Tufts,Scott Gyimesi,0,*,20,24,24,159,284,21,51,76,54,393,23,22,64,748,72,162,234,62,0,41,2,0,0.56,0.41,0.71,16.38,9.75,2.67,0.92,0.96,1.7083333333333333,10.135111623902853,1,99,3864
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Bowdoin,"Cuevas,Ray",0,G,42,25,25,174,358,72,160,166,134,554,11,30,66,822,18,92,110,55,2,70,1,0,0.49,0.45,0.81,22.16,4.4,2.64,1.2,0.44,2.8,10.058396594279577,2,95,3977
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Colby,"Civello,Dan",0,C,6,25,25,174,330,51,128,75,58,457,28,9,75,665,54,88,142,62,0,60,3,0,0.53,0.4,0.77,18.28,5.68,3.0,0.36,1.12,2.4,8.942568742504877,3,93,3912
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Trinity,"Okorougo,Jarrel",0,F,22,27,27,180,372,10,26,92,56,426,22,36,36,700,50,129,179,46,1,38,0,0,0.48,0.38,0.61,15.78,6.63,1.33,1.33,0.81,1.4074074074074074,8.183558444091954,4,92,3849
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Wesleyan,"Wolinski,Zach",0,G,15,27,26,157,338,51,141,147,126,491,5,21,56,915,28,75,103,24,0,36,0,0,0.46,0.36,0.86,18.19,3.81,2.07,0.78,0.19,1.3333333333333333,8.122607043858503,5,90,3934
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Bates,"Pouye,Babacar",0,F,23,23,22,125,235,21,69,77,62,333,29,16,45,564,82,100,182,50,0,52,0,0,0.53,0.3,0.81,14.48,7.91,1.96,0.7,1.26,2.260869565217391,7.490633466011701,6,89,3902
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Tufts,Joshua Bernstein,0,*,25,25,25,114,171,0,0,54,36,264,47,14,53,617,72,147,219,55,1,36,2,0,0.67,0.0,0.67,10.56,8.76,2.12,0.56,1.88,1.44,7.25696554424621,7,89,3869
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Wesleyan,"Pohlman,Sam",0,G,1,27,27,127,288,17,66,88,65,336,3,18,174,822,29,122,151,51,0,70,1,0,0.44,0.26,0.74,12.44,5.59,6.44,0.67,0.11,2.5925925925925926,6.8467468399648,8,88,3926
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Conn. College,"LaFrance,James",0,G,4,25,23,143,357,63,191,66,51,400,12,34,31,735,19,78,97,45,0,41,1,0,0.4,0.33,0.77,16.0,3.88,1.24,1.36,0.48,1.64,6.641572072606252,9,87,3874
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mbball,Trinity,"Vetter,Henry",0,F,3,27,27,125,269,60,150,73,66,376,2,45,78,713,13,85,98,43,1,42,0,0,0.46,0.4,0.9,13.93,3.63,2.89,1.67,0.07,1.5555555555555556,6.607737613105969,10,86,3838
