conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Calvin,"Overway,Jalen",0,C,4,27,27,237,384,12,46,195,139,625,29,11,90,864,75,214,289,50,1,65,1,0,0.62,0.26,0.71,23.15,10.7,3.33,0.41,1.07,2.4074074074074074,15.142815194125486,1,99,2615
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Hope,"Hovey,Parker",0,F,24,23,23,129,266,10,44,164,115,383,47,42,70,715,42,135,177,52,2,61,0,0,0.48,0.23,0.7,16.65,7.7,3.04,1.83,2.04,2.652173913043478,11.632208916484963,2,94,2703
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Alma,"Heitzman,Korbin",0,F,11,25,22,159,320,2,13,158,107,427,18,17,29,784,77,141,218,66,0,60,1,0,0.5,0.15,0.68,17.08,8.72,1.16,0.68,0.72,2.4,9.365705207159278,3,93,2741
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Adrian,"Welch,Darrius",0,F,0,25,24,128,285,43,111,127,90,389,25,45,45,812,29,130,159,64,3,78,1,0,0.45,0.39,0.71,15.56,6.36,1.8,1.8,1.0,3.12,8.492106822946525,4,91,2666
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Trine,"Bradshaw,Jayden",0,F,24,28,28,134,319,43,147,176,136,447,22,34,53,775,43,112,155,63,1,64,2,0,0.42,0.29,0.77,15.96,5.54,1.89,1.21,0.79,2.2857142857142856,8.467559036868957,5,90,2640
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Albion,"Umeh,Michael",0,C,30,26,26,152,246,0,2,97,60,364,32,24,14,614,123,87,210,78,1,51,0,0,0.62,0.0,0.62,14.0,8.08,0.54,0.92,1.23,1.9615384615384615,8.253528817129672,6,89,2723
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Olivet,Nathan Richardson,0,g,23,26,26,148,285,24,64,84,60,380,2,52,92,863,22,54,76,28,0,57,0,0,0.52,0.38,0.71,14.62,2.92,3.54,2.0,0.08,2.1923076923076925,8.245770067706076,7,88,2657
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Olivet,Porter Kretschman,0,f,12,26,26,106,192,3,25,73,55,270,19,29,78,782,71,167,238,63,0,51,2,0,0.55,0.12,0.75,10.38,9.15,3.0,1.12,0.73,1.9615384615384615,7.840537715843739,8,87,2655
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Calvin,"Winkle,Trevin",0,G,1,27,27,113,226,34,93,106,93,353,16,30,84,846,16,147,163,75,1,63,2,0,0.5,0.37,0.88,13.07,6.04,3.11,1.11,0.59,2.3333333333333335,7.768478016011221,9,86,2612
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Olivet,Conner Schipper,0,c,50,23,22,100,227,21,63,52,34,255,55,21,66,668,30,112,142,58,0,52,2,0,0.44,0.33,0.65,11.09,6.17,2.87,0.91,2.39,2.260869565217391,7.721409135013733,10,85,2660
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Albion,"Mayes,Kameron",0,F,23,26,26,118,270,18,56,121,92,346,5,33,78,792,38,116,154,71,0,77,5,0,0.44,0.32,0.76,13.31,5.92,3.0,1.27,0.19,2.9615384615384617,6.958618797539057,11,85,2722
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Trine,"Tucker,Nate",0,G,5,28,28,123,250,21,68,82,75,342,4,35,56,742,40,110,150,73,1,39,0,0,0.49,0.31,0.91,12.21,5.36,2.0,1.25,0.14,1.3928571428571428,6.8228876937909,12,84,2633
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Calvin,"Ressler,Luka",0,G,5,27,27,92,182,48,113,29,17,249,12,41,125,803,12,108,120,70,0,52,1,0,0.51,0.42,0.59,9.22,4.44,4.63,1.52,0.44,1.9259259259259258,6.623431568273953,13,83,2616
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Adrian,"Logan,Seth",0,G,2,25,25,112,276,61,173,96,81,366,4,14,28,711,19,74,93,48,0,28,1,0,0.41,0.35,0.84,14.64,3.72,1.12,0.56,0.16,1.12,6.531802332040047,14,82,2668
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Hope,"Cargill,Brendan",0,G,31,27,26,119,263,54,146,69,60,352,1,36,30,754,18,81,99,51,0,38,0,0,0.45,0.37,0.87,13.04,3.67,1.11,1.33,0.04,1.4074074074074074,5.985937317329016,15,82,2705
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Kalamazoo,"Hanifan,Lucas",0,G,2,22,21,88,248,35,130,91,63,274,1,33,39,660,15,66,81,43,0,37,1,0,0.35,0.27,0.69,12.45,3.68,1.77,1.5,0.05,1.6818181818181819,5.776800163093455,16,81,2776
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Trine,"Brenner,Cade",0,G,3,28,6,98,215,46,120,59,44,286,7,36,46,623,31,122,153,44,1,33,1,0,0.46,0.38,0.75,10.21,5.46,1.64,1.29,0.25,1.1785714285714286,5.741357083918118,17,81,2631
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Hope,"Wourman,Marcus",0,G,12,27,27,98,284,20,81,107,76,292,0,42,44,785,19,63,82,53,0,31,0,0,0.35,0.25,0.71,10.81,3.04,1.63,1.56,0.0,1.1481481481481481,4.993131235565547,18,80,2698
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Hope,"Yant,Orion",0,F,33,26,18,94,150,5,15,90,50,243,25,22,26,461,41,89,130,73,1,41,4,0,0.63,0.33,0.56,9.35,5.0,1.0,0.85,0.96,1.5769230769230769,4.987198672707705,19,80,2707
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Trine,"McKenzie,Logan",0,F,30,28,28,96,168,1,6,80,46,239,8,23,49,722,51,96,147,74,0,37,2,0,0.57,0.17,0.58,8.54,5.25,1.75,0.82,0.29,1.3214285714285714,4.641168674392772,20,79,2642
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Albion,"Rhodes,Kurtis",0,F,15,24,17,90,206,27,75,45,38,245,18,14,34,604,22,73,95,70,1,36,6,0,0.44,0.36,0.84,10.21,3.96,1.42,0.58,0.75,1.5,4.615304502830503,21,79,2719
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Trine,"Flood,Danny",0,G,0,28,28,94,259,68,187,45,33,289,0,30,92,743,13,46,59,56,2,56,1,0,0.36,0.36,0.73,10.32,2.11,3.29,1.07,0.0,2.0,4.448342826125906,22,78,2629
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Olivet,Sean Shenker,0,f,11,26,25,95,229,55,146,61,40,285,1,43,54,747,5,34,39,44,0,51,0,0,0.41,0.38,0.66,10.96,1.5,2.08,1.65,0.04,1.9615384615384615,4.419145805915302,23,78,2654
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Kalamazoo,"Bandemer,Carter",0,G,5,24,23,81,199,46,128,61,40,248,7,15,26,683,16,77,93,40,1,31,0,0,0.41,0.36,0.66,10.33,3.88,1.08,0.63,0.29,1.2916666666666667,4.211805307287094,24,77,2764
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Adrian,"Rager,Luke",0,G,1,23,22,82,184,12,41,49,38,214,2,13,84,659,14,40,54,52,0,47,3,0,0.45,0.29,0.78,9.3,2.35,3.65,0.57,0.09,2.0434782608695654,4.073147427555937,25,77,2667
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Calvin,"Swartz,Parker",0,F,2,27,25,78,218,30,118,73,56,242,21,15,43,775,30,82,112,58,0,36,2,0,0.36,0.25,0.77,8.96,4.15,1.59,0.56,0.78,1.3333333333333333,4.058636341185323,26,76,2613
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,mbball,Albion,"Hooser,Malachi",0,G,1,23,21,63,128,21,47,74,62,209,3,20,53,592,7,56,63,37,0,40,0,0,0.49,0.45,0.84,9.09,2.74,2.3,0.87,0.13,1.7391304347826086,3.8132565076692697,27,76,2712
