conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
e8,Empire 8 (E8),2025-26,mbball,Keuka,"Lovelace,Lamar",0,G,0,28,27,217,501,57,169,138,120,611,1,42,73,920,23,145,168,44,3,70,0,0,0.43,0.34,0.87,21.82,6.0,2.61,1.5,0.04,2.5,10.606038909900168,1,99,1283
e8,Empire 8 (E8),2025-26,mbball,Russell Sage,Brandon Harris,0,g,4,26,26,172,414,32,101,93,77,453,10,62,83,874,45,97,142,42,0,48,0,0,0.42,0.32,0.83,17.42,5.46,3.19,2.38,0.38,1.8461538461538463,9.796939491595097,2,95,1147
e8,Empire 8 (E8),2025-26,mbball,Poly,"Rose,Anthony",0,F,5,26,26,169,353,33,95,153,130,501,20,37,50,845,28,107,135,43,0,51,0,0,0.48,0.35,0.85,19.27,5.19,1.92,1.42,0.77,1.9615384615384615,9.667324451670584,3,93,1233
e8,Empire 8 (E8),2025-26,mbball,Houghton,Lou Bellamy,0,*,21,25,25,164,363,45,135,142,109,482,10,26,70,810,46,217,263,73,0,109,3,0,0.45,0.33,0.77,19.28,10.52,2.8,1.04,0.4,4.36,9.586006119346104,4,92,1313
e8,Empire 8 (E8),2025-26,mbball,Elmira,"Brown,Kelton",0,G,2,25,23,169,325,25,69,151,82,445,12,52,84,785,50,133,183,63,5,96,3,0,0.52,0.36,0.54,17.8,7.32,3.36,2.08,0.48,3.84,9.403642408919303,5,91,1151
e8,Empire 8 (E8),2025-26,mbball,Geneseo,"Garelle,Josh",0,G,2,27,27,160,296,1,7,173,112,433,14,37,82,904,42,148,190,71,0,68,2,0,0.54,0.14,0.65,16.04,7.04,3.04,1.37,0.52,2.5185185185185186,8.796248810155157,6,90,1267
e8,Empire 8 (E8),2025-26,mbball,Geneseo,"Pericolosi,Robert",0,G,21,27,27,143,297,16,57,96,64,366,11,56,83,871,66,139,205,54,0,43,1,0,0.48,0.28,0.67,13.56,7.59,3.07,2.07,0.41,1.5925925925925926,8.5834902248308,7,89,1274
e8,Empire 8 (E8),2025-26,mbball,Nazareth,"Savage,Jaylen",0,G,12,26,26,172,358,25,66,101,86,455,10,34,70,891,24,98,122,62,0,57,1,0,0.48,0.38,0.85,17.5,4.69,2.69,1.31,0.38,2.1923076923076925,8.533054901355989,8,89,1194
e8,Empire 8 (E8),2025-26,mbball,Nazareth,"Holly,Merritt",0,C,30,26,26,145,245,0,1,125,94,384,14,13,15,773,61,220,281,61,0,50,2,0,0.59,0.0,0.75,14.77,10.81,0.58,0.5,0.54,1.9230769230769231,7.88050886815291,9,88,1202
e8,Empire 8 (E8),2025-26,mbball,Russell Sage,Pape Tunkara,0,g,1,24,18,113,260,39,107,139,114,379,4,64,69,619,28,68,96,71,0,61,2,0,0.43,0.36,0.82,15.79,4.0,2.88,2.67,0.17,2.5416666666666665,7.878612101345351,10,87,1139
e8,Empire 8 (E8),2025-26,mbball,Utica,"Teague,Liam",0,F,22,24,23,122,257,11,36,90,51,306,38,22,49,735,20,149,169,47,0,45,1,0,0.47,0.31,0.57,12.75,7.04,2.04,0.92,1.58,1.875,7.371886879294486,11,87,1221
e8,Empire 8 (E8),2025-26,mbball,Nazareth,"Insley,Luke",0,G,14,26,26,110,220,4,12,92,74,298,1,22,178,781,4,59,63,40,0,35,0,0,0.5,0.33,0.8,11.46,2.42,6.85,0.85,0.04,1.3461538461538463,7.31630626263136,12,86,1196
e8,Empire 8 (E8),2025-26,mbball,Utica,"Parks,Keyaton",0,C,25,26,25,125,177,0,0,78,40,290,48,9,12,703,82,151,233,40,0,38,0,0,0.71,0.0,0.51,11.15,8.96,0.46,0.35,1.85,1.4615384615384615,6.935446009950283,13,85,1223
e8,Empire 8 (E8),2025-26,mbball,Elmira,"Cardello,Tyler",0,F,30,25,20,126,315,27,118,150,104,383,11,27,35,674,58,72,130,78,0,45,3,0,0.4,0.23,0.69,15.32,5.2,1.4,1.08,0.44,1.8,6.809946317848989,14,85,1166
e8,Empire 8 (E8),2025-26,mbball,Utica,"Thompson,Dayion",0,G,1,26,25,134,304,46,137,121,107,421,3,39,51,818,12,65,77,52,1,64,2,0,0.44,0.34,0.88,16.19,2.96,1.96,1.5,0.12,2.4615384615384617,6.522471034232435,15,84,1205
e8,Empire 8 (E8),2025-26,mbball,Hartwick,"Lucas,Robby",0,G,44,25,25,112,298,57,167,81,56,337,1,29,87,803,25,109,134,53,0,60,1,0,0.38,0.34,0.69,13.48,5.36,3.48,1.16,0.04,2.4,6.42996444423226,16,84,1262
e8,Empire 8 (E8),2025-26,mbball,Russell Sage,Khalel Noteman,0,c,23,26,25,126,224,0,0,126,91,343,12,30,9,713,82,111,193,74,1,40,3,0,0.56,0.0,0.72,13.19,7.42,0.35,1.15,0.46,1.5384615384615385,6.419430781705339,17,83,1144
e8,Empire 8 (E8),2025-26,mbball,Utica,"Cain,Jordan",0,G,4,26,25,116,296,34,122,146,110,376,2,62,46,752,15,91,106,68,3,60,1,0,0.39,0.28,0.75,14.46,4.08,1.77,2.38,0.08,2.3076923076923075,6.387331182429236,18,83,1208
e8,Empire 8 (E8),2025-26,mbball,Brockport,"Oka,Jacob",0,F,24,28,25,133,291,11,47,136,90,367,13,57,56,804,65,110,175,75,3,81,1,0,0.46,0.23,0.66,13.11,6.25,2.0,2.04,0.46,2.892857142857143,6.360930656340973,19,82,1184
e8,Empire 8 (E8),2025-26,mbball,Houghton,Tyson Clark,0,0,15,25,19,137,267,38,92,92,79,391,2,31,55,779,29,50,79,55,1,65,0,0,0.51,0.41,0.86,15.64,3.16,2.2,1.24,0.08,2.6,6.323523018441132,20,82,1311
e8,Empire 8 (E8),2025-26,mbball,Brockport,"Aybar,Pharell",0,G,3,28,26,123,265,23,58,92,57,326,12,45,92,762,28,91,119,54,0,53,1,0,0.46,0.4,0.62,11.64,4.25,3.29,1.61,0.43,1.8928571428571428,6.165542516878511,21,82,1174
e8,Empire 8 (E8),2025-26,mbball,Brockport,"Dyer,Camron",0,G,8,28,15,118,289,33,93,88,59,328,21,43,60,655,29,112,141,86,0,54,5,0,0.41,0.35,0.67,11.71,5.04,2.14,1.54,0.75,1.9285714285714286,5.830140310413675,22,81,1178
e8,Empire 8 (E8),2025-26,mbball,Alfred,"Baitey,Zion",0,G,21,25,24,114,257,28,109,89,51,307,10,39,43,793,48,109,157,63,0,57,5,0,0.44,0.26,0.57,12.28,6.28,1.72,1.56,0.4,2.28,5.81967925297885,23,81,1351
e8,Empire 8 (E8),2025-26,mbball,St. John Fisher,"Michalski,Maximus",0,,32,27,26,131,243,0,1,127,63,325,51,16,23,685,57,110,167,83,1,76,4,0,0.54,0.0,0.5,12.04,6.19,0.85,0.59,1.89,2.814814814814815,5.582460783086236,24,80,1336
e8,Empire 8 (E8),2025-26,mbball,Poly,"Comstock,Kamryn",0,F,10,26,26,98,199,18,54,75,61,275,17,23,40,709,45,137,182,61,0,40,2,0,0.49,0.33,0.81,10.58,7.0,1.54,0.88,0.65,1.5384615384615385,5.487163866595572,25,80,1235
e8,Empire 8 (E8),2025-26,mbball,Alfred,Franlys Valenzuela,0,*,4,22,22,77,152,5,23,85,41,200,16,16,37,599,77,156,233,55,3,53,3,0,0.51,0.22,0.48,9.09,10.59,1.68,0.73,0.73,2.409090909090909,5.345114103241846,26,79,1362
