conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Pfeiffer,"Smith,Doug",0,F,30,26,26,170,261,1,4,137,87,428,73,19,47,744,94,151,245,59,2,52,0,0,0.65,0.25,0.64,16.46,9.42,1.81,0.73,2.81,2.0,10.740071018768036,1,99,6613
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Brevard,"Carnes,Jadon",0,F,12,25,25,171,291,44,105,77,69,455,5,27,98,859,31,76,107,35,0,39,0,0,0.59,0.42,0.9,18.2,4.28,3.92,1.08,0.2,1.56,9.630514919185291,2,94,6633
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,N.C. Wesleyan,"Smith,Rashod",0,G,7,26,25,125,241,23,72,164,131,404,2,52,130,835,14,74,88,45,0,46,1,0,0.52,0.32,0.8,15.54,3.38,5.0,2.0,0.08,1.7692307692307692,8.819747769493151,3,92,6587
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,N.C. Wesleyan,"Johnson,Nasir",0,G,20,27,27,191,349,30,73,75,54,466,2,50,57,913,20,84,104,50,0,27,2,0,0.55,0.41,0.72,17.26,3.85,2.11,1.85,0.07,1.0,8.779949737492169,4,90,6594
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Greensboro,"Jackson,DJ",0,G,2,23,22,138,269,10,33,168,138,424,20,33,57,776,29,69,98,55,2,61,2,0,0.51,0.3,0.82,18.43,4.26,2.48,1.43,0.87,2.652173913043478,8.46279409276778,5,89,6660
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Southern Virginia,"Johnson,Tillman",0,F,2,26,26,145,287,27,80,90,66,383,6,40,119,914,17,100,117,38,0,65,1,0,0.51,0.34,0.73,14.73,4.5,4.58,1.54,0.23,2.5,7.656635355491167,6,88,6640
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Southern Virginia,"Green,DJ",0,G,10,27,27,142,342,70,172,72,61,415,0,31,112,961,24,123,147,49,1,62,1,0,0.42,0.41,0.85,15.37,5.44,4.15,1.15,0.0,2.2962962962962963,7.571021526963489,7,87,6644
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Methodist,"Brooks,KJ",0,G,5,26,26,134,274,18,56,142,114,400,7,39,56,850,31,106,137,66,2,48,1,0,0.49,0.32,0.8,15.38,5.27,2.15,1.5,0.27,1.8461538461538463,7.344181111154806,8,86,6679
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Greensboro,"Gray,Will",0,G,12,24,22,109,226,26,64,101,72,316,9,47,70,718,25,89,114,58,2,53,1,0,0.48,0.41,0.71,13.17,4.75,2.92,1.96,0.38,2.2083333333333335,6.557606940840866,9,85,6666
usa_south_athletic_confe,USA South Athletic Conference,2025-26,mbball,Brevard,"Wilson,Twain",0,G,22,22,21,116,252,48,137,66,50,330,8,30,30,661,9,69,78,38,0,38,0,0,0.46,0.35,0.76,15.0,3.55,1.36,1.36,0.36,1.7272727272727273,6.051265900610444,10,84,6637
