conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Concordia,"Cook,Jacob",0,F,33,26,26,214,412,35,88,116,95,558,15,27,87,898,74,214,288,52,1,66,1,0,0.52,0.4,0.82,21.46,11.08,3.35,1.04,0.58,2.5384615384615383,12.436661597372323,1,99,2891
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Macalester,"Shannon,Noah",0,F,0,25,25,198,350,11,22,180,129,536,9,28,88,841,53,144,197,58,0,49,3,0,0.57,0.5,0.72,21.44,7.88,3.52,1.12,0.36,1.96,11.947547442263074,2,95,2866
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Gustavus,"Barnette,Myles",0,G,13,26,26,196,324,0,5,123,96,488,19,65,104,779,33,68,101,68,1,39,2,0,0.6,0.0,0.78,18.77,3.88,4.0,2.5,0.73,1.5,11.496880451938885,3,93,2786
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Augsburg,"Semanko,JJ",0,G,12,27,26,154,318,32,94,176,141,481,14,34,67,833,35,198,233,43,2,56,1,0,0.48,0.34,0.8,17.81,8.63,2.48,1.26,0.52,2.074074074074074,9.743653917996816,4,92,2809
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Concordia,"Loge,Jackson",0,F,24,27,27,165,296,0,0,137,65,395,30,26,59,865,85,195,280,59,0,43,0,0,0.56,0.0,0.47,14.63,10.37,2.19,0.96,1.11,1.5925925925925926,9.554942630499498,5,91,2888
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,St. Olaf,"Kirk,Kobe",0,G,24,26,26,169,385,41,148,131,108,487,32,27,39,850,15,91,106,41,0,34,0,0,0.44,0.28,0.82,18.73,4.08,1.5,1.04,1.23,1.3076923076923077,9.205989404907431,6,90,2926
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Hamline,"Ebel,Brendan",0,,21,22,22,113,232,22,76,99,76,324,15,44,49,655,19,112,131,45,0,40,2,0,0.49,0.29,0.77,14.73,5.95,2.23,2.0,0.68,1.8181818181818181,8.16885979257459,7,89,2849
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Concordia,"Schell,Payton",0,G,1,27,27,119,277,59,153,94,73,370,53,29,44,846,29,86,115,62,1,29,1,0,0.43,0.39,0.78,13.7,4.26,1.63,1.07,1.96,1.0740740740740742,7.828548757331423,8,88,2881
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,Carleton,"Koelling,Sam",0,F,3,26,26,141,256,32,88,80,63,377,22,20,35,796,40,159,199,38,0,38,1,0,0.55,0.36,0.79,14.5,7.65,1.35,0.77,0.85,1.4615384615384615,7.774542584648161,9,87,2933
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,mbball,St. Olaf,"Uhl,AJ",0,F,5,25,25,155,299,20,66,56,36,366,21,14,56,742,44,128,172,54,1,41,0,0,0.52,0.3,0.64,14.64,6.88,2.24,0.56,0.84,1.64,7.751709921520915,10,87,2919
