conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Concordia Wisconsin,"Landers,Logan",0,F,33,26,25,208,372,12,40,259,227,655,25,19,64,870,67,230,297,63,3,65,2,0,0.56,0.3,0.88,25.19,11.42,2.46,0.73,0.96,2.5,14.896710475026724,1,99,3440
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,MSOE,"Dopirak,Mason",0,G,4,26,26,221,428,56,130,200,180,678,3,26,64,882,16,145,161,26,0,63,0,0,0.52,0.43,0.9,26.08,6.19,2.46,1.0,0.12,2.423076923076923,12.967120098169683,2,96,3417
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Concordia Wisconsin,"Verhagen,Casey",0,G,0,26,26,202,440,29,90,168,119,552,1,45,129,933,22,55,77,42,1,79,1,0,0.46,0.32,0.71,21.23,2.96,4.96,1.73,0.04,3.0384615384615383,11.101985268281073,3,94,3419
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Lakeland,"Hunter,Asanjai",0,G,2,24,23,157,332,19,83,167,138,471,4,48,87,799,23,73,96,78,1,58,4,0,0.47,0.23,0.83,19.63,4.0,3.63,2.0,0.17,2.4166666666666665,10.612829801869578,4,93,3452
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Benedictine,"Mason,Noah",0,F,11,25,25,151,270,7,26,162,107,416,22,34,61,697,39,156,195,74,0,56,3,0,0.56,0.27,0.66,16.64,7.8,2.44,1.36,0.88,2.24,10.137714324411752,5,92,3519
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Aurora,"Richardson,Devon",0,C,22,28,28,165,255,0,0,117,70,400,49,8,24,838,108,218,326,60,0,55,0,0,0.65,0.0,0.6,14.29,11.64,0.86,0.29,1.75,1.9642857142857142,9.626458156643226,6,91,3386
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Aurora,"Madrigal,Juan",0,F,2,28,28,155,334,45,129,124,102,457,16,39,70,934,16,132,148,54,1,48,0,0,0.46,0.35,0.82,16.32,5.29,2.5,1.39,0.57,1.7142857142857142,9.115392335816905,7,90,3375
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Marian,"Ayeni,Andrew",0,F,2,28,28,142,329,19,64,196,128,431,7,58,103,914,35,151,186,89,0,83,4,0,0.43,0.3,0.65,15.39,6.64,3.68,2.07,0.25,2.9642857142857144,9.088220775328825,8,90,3490
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Lakeland,"Mrotek,Peyton",0,G,3,26,26,147,304,59,153,104,85,438,20,20,51,876,26,127,153,79,0,47,3,0,0.48,0.39,0.82,16.85,5.88,1.96,0.77,0.77,1.8076923076923077,8.89225440595813,9,89,3453
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Dominican,"Murphy,Braydon",0,F,25,24,23,106,227,4,11,126,86,302,37,25,43,650,68,145,213,54,2,54,0,0,0.47,0.36,0.68,12.58,8.88,1.79,1.04,1.54,2.25,8.291656438260704,10,89,3611
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,MSOE,"Burroughs,Jonathan",0,F,5,21,21,119,235,47,92,38,32,317,25,24,41,637,24,71,95,42,1,45,0,0,0.51,0.51,0.84,15.1,4.52,1.95,1.14,1.19,2.142857142857143,8.080297786171371,11,88,3403
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Illinois Tech,"Carter,Garrison",0,F,30,25,24,141,336,48,150,104,87,417,10,26,34,775,19,122,141,59,0,48,1,0,0.42,0.32,0.84,16.68,5.64,1.36,1.04,0.4,1.92,7.968578937508734,12,87,3592
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Aurora,"Hillmer,Jeffery",0,G,3,28,28,145,235,4,13,64,42,336,24,32,62,983,65,100,165,56,0,32,0,0,0.62,0.31,0.66,12.0,5.89,2.21,1.14,0.86,1.1428571428571428,7.875558118475209,13,87,3376
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Marian,"Vassilakis,Alex",0,G,15,28,28,118,262,44,116,88,65,345,7,36,43,921,87,163,250,88,0,29,5,0,0.45,0.38,0.74,12.32,8.93,1.54,1.29,0.25,1.0357142857142858,7.849565641857183,14,86,3497
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,St. Norbert,"Stuckey,Will",0,G,0,27,27,114,243,30,81,129,105,363,4,29,107,842,25,78,103,56,0,40,0,0,0.47,0.37,0.81,13.44,3.81,3.96,1.07,0.15,1.4814814814814814,7.748213163398417,15,86,3470
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Rockford,"Bell,Jaden",0,G,0,26,26,127,261,32,110,49,37,323,7,34,61,819,29,140,169,44,0,38,0,0,0.49,0.29,0.76,12.42,6.5,2.35,1.31,0.27,1.4615384615384615,7.423251524297259,16,86,3635
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Aurora,"Rauls,Cullen",0,G,0,26,24,125,283,57,153,99,79,386,12,40,57,824,13,54,67,77,1,48,2,0,0.44,0.37,0.8,14.85,2.58,2.19,1.54,0.46,1.8461538461538463,7.162459331214603,17,85,3373
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Dominican,"Paszkowski,Frank",0,F,22,25,22,134,329,73,204,44,35,376,13,30,26,709,10,82,92,54,0,29,0,0,0.41,0.36,0.8,15.04,3.68,1.04,1.2,0.52,1.16,7.114016175948994,18,85,3609
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Wisconsin Lutheran,"Chisom,Ja'Quell",0,F,12,24,22,131,315,37,113,79,59,358,12,20,25,722,30,153,183,36,0,58,0,0,0.42,0.33,0.75,14.92,7.63,1.04,0.83,0.5,2.4166666666666665,7.110519113517654,19,84,3541
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Aurora,"Doby,Mekhi",0,G,11,25,24,111,249,15,42,134,93,330,23,22,70,724,25,91,116,47,2,61,0,0,0.45,0.36,0.69,13.2,4.64,2.8,0.88,0.92,2.44,6.952017719532448,20,84,3380
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Marian,"Lindert,Derek",0,G,23,28,28,151,318,79,202,47,37,418,4,33,38,787,16,52,68,57,0,27,0,0,0.47,0.39,0.79,14.93,2.43,1.36,1.18,0.14,0.9642857142857143,6.74896415557513,21,83,3500
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,Lakeland,"Dillon,Jaxson",0,G,0,22,22,119,291,58,173,81,54,350,3,33,28,675,20,59,79,64,0,52,1,0,0.41,0.34,0.67,15.91,3.59,1.27,1.5,0.14,2.3636363636363638,6.594531411343049,22,83,3450
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mbball,St. Norbert,"Pytleski,Connor",0,G,20,26,26,107,218,40,96,78,59,313,6,29,51,739,32,127,159,57,0,43,1,0,0.49,0.42,0.76,12.04,6.12,1.96,1.12,0.23,1.6538461538461537,6.518198252773962,23,83,3482
