conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,rank,rating,global_rank
arc,American Rivers Conference (ARC),2025-26,mbball,Loras,"Haynes,Jack",0,F,23,23,22,152,267,13,38,101,72,389,13,26,21,668,89,123,212,47,1,25,0,0,0.57,0.34,0.71,16.91,9.22,0.91,1.13,0.57,1.0869565217391304,11.069863222175279,1,99,252
arc,American Rivers Conference (ARC),2025-26,mbball,Coe,"Nailor,Cooper",0,G,5,27,27,137,296,51,122,106,94,419,6,57,147,992,23,148,171,59,0,84,0,0,0.46,0.42,0.89,15.52,6.33,5.44,2.11,0.22,3.111111111111111,10.564788797169228,2,95,312
arc,American Rivers Conference (ARC),2025-26,mbball,Univ. of Dubuque,"Thompson,Grady",0,G,11,25,25,148,349,52,163,132,110,458,4,30,42,777,25,129,154,40,1,34,1,0,0.42,0.32,0.83,18.32,6.16,1.68,1.2,0.16,1.36,10.409234624073477,3,93,290
arc,American Rivers Conference (ARC),2025-26,mbball,Wartburg,"Yungtum,Ethan",0,G,24,26,26,143,305,36,114,125,82,404,5,16,25,772,86,206,292,66,1,25,0,0,0.47,0.32,0.66,15.54,11.23,0.96,0.62,0.19,0.9615384615384616,10.259487809014134,4,92,275
arc,American Rivers Conference (ARC),2025-26,mbball,Wartburg,"Bienemann,Austin",0,G,11,26,26,141,320,35,129,126,88,405,32,54,89,841,29,87,116,49,1,62,2,0,0.44,0.27,0.7,15.58,4.46,3.42,2.08,1.23,2.3846153846153846,10.129605131647251,5,91,267
arc,American Rivers Conference (ARC),2025-26,mbball,Buena Vista,"Sievers,Carter",0,G,13,21,20,109,257,39,98,147,117,374,2,15,74,678,14,61,75,62,0,34,1,0,0.42,0.4,0.8,17.81,3.57,3.52,0.71,0.1,1.619047619047619,9.783386883929735,6,90,341
arc,American Rivers Conference (ARC),2025-26,mbball,Coe,"Bryte,Kanyon",0,F,34,27,26,129,228,1,5,141,79,338,48,25,41,681,83,124,207,79,0,37,3,0,0.57,0.2,0.56,12.52,7.67,1.52,0.93,1.78,1.3703703703703705,9.213015338382414,7,89,324
arc,American Rivers Conference (ARC),2025-26,mbball,Univ. of Dubuque,"Williams,Jacob",0,F,23,28,28,158,334,14,62,172,111,441,37,20,29,858,54,128,182,70,0,49,2,0,0.47,0.23,0.65,15.75,6.5,1.04,0.71,1.32,1.75,9.145347798921858,8,88,293
arc,American Rivers Conference (ARC),2025-26,mbball,Simpson,"Henderson,Cam",0,G,23,25,24,145,324,43,107,107,90,423,4,34,45,755,6,65,71,46,1,38,0,0,0.45,0.4,0.84,16.92,2.84,1.8,1.36,0.16,1.52,8.656857878627738,9,88,400
arc,American Rivers Conference (ARC),2025-26,mbball,Nebraska Wesleyan,"Howard,Nick",0,F,14,26,26,142,304,38,116,120,80,402,27,10,43,706,46,103,149,56,1,52,1,0,0.47,0.33,0.67,15.46,5.73,1.65,0.38,1.04,2.0,8.420723401355449,10,87,413
arc,American Rivers Conference (ARC),2025-26,mbball,Central,"Schipper,Owen",0,F,34,25,25,110,241,46,136,62,46,312,9,20,73,875,31,190,221,42,0,50,1,0,0.46,0.34,0.74,12.48,8.84,2.92,0.8,0.36,2.0,8.38093100434097,11,86,364
arc,American Rivers Conference (ARC),2025-26,mbball,Loras,"Berendes,Nolan",0,F,12,27,27,115,260,57,155,72,61,348,17,34,34,833,43,148,191,55,0,35,0,0,0.44,0.37,0.85,12.89,7.07,1.26,1.26,0.63,1.2962962962962963,8.098458564367126,12,86,247
arc,American Rivers Conference (ARC),2025-26,mbball,Coe,"Bowman,Jackson",0,F,22,25,25,155,287,14,48,61,48,372,8,7,16,817,38,107,145,38,0,32,0,0,0.54,0.29,0.79,14.88,5.8,0.64,0.28,0.32,1.28,7.614814375187218,13,85,317
arc,American Rivers Conference (ARC),2025-26,mbball,Simpson,"Cahill,Calix",0,F,10,16,15,83,156,3,15,67,41,210,11,15,28,392,27,80,107,37,0,36,0,0,0.53,0.2,0.61,13.13,6.69,1.75,0.94,0.69,2.25,7.581153619738022,14,85,392
