conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Seats, Claire",,,,52,52,173,65,80,85,24,0,23,13,4,3,9,1,5,0,1,5,0,0,0,0,0,1,0,0.495,173,195,5,1.0,0.462,1.0,78,6,1,0,0,0,0,1,0,85,0.988,0,0.0,3,4,14,73,"21,51",0.41,21,51,"51,107",0.48,51,107,"34,66",0.52,34,66,"7,15",0.47,7,15,0,0.0,0,0,"17,33","14,20","70,121",78,0,0,0,0,0.0,0,0,14,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9394000839361,1,99,1
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Hess, Cydney",,,,51,51,147,47,61,59,10,0,17,24,0,2,8,2,6,1,0,2,0,0,0,0,0,2,0,0.497,122,175,7,0.857,0.415,0.83,62,65,15,0,0,0,0,5,0,142,0.894,0,0.0,4,7,23,53,"16,43",0.37,16,43,"42,95",0.44,42,95,"31,64",0.48,31,64,"6,14",0.43,6,14,0,0.0,0,0,"14,29","13,14","58,103",49,0,0,0,55,0.0,0,0,9,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.464877049700927,2,95,6
nwc,Northwest Conference (NWC),2025-26,softball,George Fox ,Sharon Tomei,,,,43,43,131,41,64,47,10,1,22,17,0,4,10,4,1,0,0,2,0,0,0,0,0,2,0,0.552,142,154,1,1.0,0.489,1.084,245,5,4,0,0,0,0,9,0,254,0.984,0,0.0,1,1,14,44,"9,27",0.33,9,27,"29,54",0.54,29,54,"17,29",0.59,17,29,"3,8",0.38,3,8,0,0.0,0,0,"31,49","6,7","41,63",105,0,0,0,0,0.0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.453198081291912,3,93,2
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Leyvas, Jacey",,,,52,52,152,33,61,57,9,0,16,17,0,5,13,5,0,0,1,4,0,0,0,0,0,1,0,0.466,118,179,0,0.0,0.401,0.776,30,79,7,0,0,0,0,5,0,116,0.94,0,0.0,6,5,20,54,"16,46",0.35,16,46,"33,89",0.37,33,89,"22,58",0.38,22,58,"3,13",0.23,3,13,0,0.0,0,0,"12,25","12,19","52,99",64,0,0,0,0,0.0,0,0,11,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.171880068876443,4,92,13
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Saathoff, Kaili",,,,52,52,171,63,67,47,9,1,7,27,0,4,13,5,15,3,1,2,0,0,0,0,0,1,0,0.48,99,205,18,0.833,0.392,0.579,276,5,8,0,0,0,0,13,0,289,0.972,0,0.0,4,12,34,55,"18,48",0.38,18,48,"43,106",0.41,43,106,"31,66",0.47,31,66,"4,17",0.24,4,17,0,0.0,0,0,"12,25","13,16","68,116",69,0,0,0,0,0.0,0,0,18,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0925443091417675,5,91,26
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Nelson, Brynn",,,,52,52,177,36,74,58,9,0,10,15,0,1,2,1,1,0,0,3,0,0,0,0,0,2,0,0.459,113,196,1,1.0,0.418,0.638,94,83,4,0,0,0,0,9,0,181,0.978,0,0.0,7,9,24,71,"23,63",0.37,23,63,"49,116",0.42,49,116,"35,77",0.45,35,77,"6,18",0.33,6,18,0,0.0,0,0,"13,26","13,20","71,125",58,0,0,0,11,0.0,0,0,9,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.886951414009381,6,90,17
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Aven, Ashlyn",,,,52,51,164,34,66,41,12,2,16,6,0,6,9,2,1,0,0,1,0,0,0,0,0,0,0,0.441,130,177,1,1.0,0.402,0.793,3,1,2,0,0,0,0,0,0,6,0.667,0,0.0,2,7,25,62,"17,54",0.31,17,54,"31,91",0.34,31,91,"19,55",0.35,19,55,"6,17",0.35,6,17,0,0.0,0,0,"16,27","4,12","43,98",37,0,0,0,60,0.0,0,0,4,36,0,6.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,1.0,1.0,2.0,0.0,1.0,9.33,15.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,2.0,6.0,0.0,"0,3","4,7","0,1",0,"1,4",6.835936894964083,7,89,14
nwc,Northwest Conference (NWC),2025-26,softball,Pacific Lutheran ,Zoe Smithson,,,,42,42,140,43,58,50,17,4,8,16,1,0,13,2,13,0,1,0,0,0,0,0,0,0,0,0.474,107,157,13,1.0,0.414,0.764,70,4,2,4,0,7,1,0,0,76,0.974,8,0.875,5,4,22,42,"19,40",0.48,19,40,"38,82",0.46,38,82,"28,58",0.48,28,58,"4,6",0.67,4,6,0,0.0,0,0,"9,19","8,13","52,85",34,0,0,0,0,0.0,0,0,13,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3611564634149635,8,88,33
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Sain, Meara",,,,45,45,159,53,67,35,15,0,6,11,0,2,7,4,9,0,2,1,0,0,0,0,0,0,0,0.462,100,175,9,1.0,0.421,0.629,57,1,1,0,0,0,0,0,0,59,0.983,0,0.0,5,6,35,46,"17,36",0.47,17,36,"32,70",0.46,32,70,"22,46",0.48,22,46,"6,14",0.43,6,14,0,0.0,0,0,"34,69","11,15","43,75",58,0,0,0,0,0.0,0,0,8,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.781735419537476,9,87,52
nwc,Northwest Conference (NWC),2025-26,softball,Lewis & Clark,Gildersleeve Sam,,,,45,44,133,42,50,37,9,5,6,11,0,7,26,5,20,2,0,0,0,0,0,0,0,1,0,0.45,87,151,22,0.909,0.376,0.654,36,2,3,0,0,0,0,1,0,41,0.927,0,0.0,2,3,16,39,"18,46",0.39,18,46,"30,73",0.41,30,73,"22,53",0.42,22,53,"1,7",0.14,1,7,0,0.0,0,0,"12,34","11,24","43,82",55,0,0,0,1,0.0,0,0,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.217538624971668,10,86,70
nwc,Northwest Conference (NWC),2025-26,softball,Pacific Lutheran ,Kamalani Doctor,,,,42,42,130,42,53,33,10,3,8,18,0,2,16,5,5,1,0,1,0,0,0,0,1,0,0,0.483,93,151,6,0.833,0.408,0.715,62,0,1,0,0,0,0,0,0,63,0.984,0,0.0,4,7,26,33,"15,42",0.36,15,42,"32,81",0.4,32,81,"22,58",0.38,22,58,"2,5",0.4,2,5,0,0.0,0,0,"9,17","10,13","48,86",11,0,0,0,0,0.0,0,0,11,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.765553288754314,11,86,66
nwc,Northwest Conference (NWC),2025-26,softball,George Fox ,Kiley Harris,,,,43,43,104,31,31,29,8,0,9,28,0,8,33,13,20,4,1,1,0,0,0,0,0,1,0,0.475,66,142,24,0.833,0.298,0.635,78,2,2,0,0,0,0,0,0,82,0.976,0,0.0,0,4,12,30,"10,42",0.24,10,42,"19,59",0.32,19,59,"14,36",0.39,14,36,"4,8",0.5,4,8,0,0.0,0,0,"11,20","6,11","32,67",224,0,0,0,0,0.0,0,0,8,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30937946696104,12,85,88
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Sutton, Ashley",,,,52,52,132,20,42,35,6,0,9,16,0,5,10,6,0,0,6,3,0,0,0,0,0,0,0,0.404,75,162,0,0.0,0.318,0.568,230,23,1,3,0,32,8,1,0,254,0.996,40,0.8,3,5,31,55,"16,51",0.31,16,51,"25,85",0.29,25,85,"17,56",0.3,17,56,"1,12",0.08,1,12,0,0.0,0,0,"11,21","12,14","49,100",31,0,0,0,66,0.0,0,0,17,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.813919452621159,13,84,95
nwc,Northwest Conference (NWC),2025-26,softball,Lewis & Clark,Patton Emily,,,,45,45,130,36,50,27,3,1,1,12,0,3,7,3,15,1,5,2,0,0,0,1,1,2,0,0.442,58,152,16,0.938,0.385,0.446,66,84,7,0,0,0,0,2,0,157,0.955,0,0.0,9,7,35,36,"17,40",0.43,17,40,"32,74",0.43,32,74,"22,48",0.46,22,48,"0,7",0.0,0,7,0,0.0,0,0,"11,23","9,10","57,87",35,0,0,0,0,0.0,0,0,13,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.732448620450123,14,84,305
nwc,Northwest Conference (NWC),2025-26,softball,Lewis & Clark,Ozuna Gina,,,,45,45,144,42,49,29,9,3,3,18,0,6,13,3,7,2,3,2,0,0,0,0,0,1,0,0.429,73,173,9,0.778,0.34,0.507,85,45,8,0,0,0,0,2,0,138,0.942,0,0.0,5,4,47,34,"13,39",0.33,13,39,"25,71",0.35,25,71,"20,54",0.37,20,54,"1,10",0.1,1,10,0,0.0,0,0,"31,67","11,16","46,79",32,0,0,0,0,0.0,0,0,16,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6599402942485173,15,83,235
nwc,Northwest Conference (NWC),2025-26,softball,George Fox ,Makayla Noone,,,,43,43,117,26,40,19,8,3,4,9,0,0,14,4,19,2,3,2,0,0,0,0,0,1,0,0.383,66,131,21,0.905,0.342,0.564,87,5,0,0,0,0,0,1,0,92,1.0,0,0.0,6,2,17,44,"15,32",0.47,15,32,"17,51",0.33,17,51,"10,27",0.37,10,27,"1,6",0.17,1,6,0,0.0,0,0,"10,21","3,4","30,59",5,0,0,0,0,0.0,0,0,11,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4327255970807076,16,83,292
nwc,Northwest Conference (NWC),2025-26,softball,Pacific Lutheran ,Bri Sarae,,,,37,34,114,28,49,22,9,3,1,7,0,3,10,2,12,0,2,2,0,0,0,0,0,0,0,0.468,67,128,12,1.0,0.43,0.588,171,13,0,5,0,28,5,0,0,184,1.0,33,0.848,3,7,32,22,"12,29",0.41,12,29,"27,54",0.5,27,54,"20,37",0.54,20,37,"0,4",0.0,0,4,0,0.0,0,0,"18,40","6,10","43,61",11,0,0,0,2,0.0,0,0,9,16,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.931810627149729,17,82,492
nwc,Northwest Conference (NWC),2025-26,softball,Linfield,"Wayton, Tiani",,,,48,47,115,39,38,25,7,1,2,22,0,11,17,11,9,2,2,3,0,0,0,0,0,0,0,0.47,53,153,11,0.818,0.33,0.461,78,4,0,0,0,0,0,2,0,82,1.0,0,0.0,3,2,13,49,"11,41",0.27,11,41,"18,59",0.31,18,59,"13,41",0.32,13,41,"2,9",0.22,2,9,0,0.0,0,0,"22,35","9,12","37,75",27,0,0,0,0,0.0,0,0,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.853039010612746,18,81,433
nwc,Northwest Conference (NWC),2025-26,softball,Lewis & Clark,Dahir Makena,,,,45,45,126,27,45,31,11,1,4,11,0,2,18,1,0,1,2,0,0,0,0,0,0,0,0,0.417,70,141,1,0.0,0.357,0.556,56,1,2,0,0,0,0,1,0,59,0.966,0,0.0,2,2,17,45,"12,41",0.29,12,41,"28,70",0.4,28,70,"17,50",0.34,17,50,"2,8",0.25,2,8,0,0.0,0,0,"8,25","10,14","38,75",85,0,0,0,0,0.0,0,0,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.718878869299114,19,81,345
nwc,Northwest Conference (NWC),2025-26,softball,Puget Sound,Dail Aislind,,,,38,38,120,27,43,22,11,1,3,17,0,2,16,9,6,0,0,1,0,0,0,0,1,0,0,0.443,65,140,6,1.0,0.358,0.542,53,54,3,0,0,0,0,2,0,110,0.973,0,0.0,5,0,18,39,"12,37",0.32,12,37,"26,66",0.39,26,66,"18,44",0.41,18,44,"2,5",0.4,2,5,"4,11",0.36,4,11,"10,28","3,11","39,71",35,0,0,0,0,0.0,0,0,27,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52516256145084,20,80,477
