conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Kenna Struns,,,,45,45,155.0,55.0,65.0,30.0,10.0,1.0,3.0,18.0,0.0,0.0,2.0,1.0,33.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48,86.0,180.0,34.0,0.971,0.419,0.555,49.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.947,0.0,0.0,3.0,7.0,41.0,49.0,"13,41",0.32,13.0,41.0,"33,77",0.43,33.0,77.0,"18,44",0.41,18.0,44.0,"3,7",0.43,3.0,7.0,0.0,0.0,0.0,0.0,"37,64","9,12","53,87",133,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25152957574638,1,99,53
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Molly Marqua,,,,44,44,138.0,23.0,55.0,51.0,24.0,1.0,7.0,19.0,1.0,2.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.475,102.0,161.0,1.0,1.0,0.399,0.739,49.0,89.0,12.0,1.0,0.0,16.0,1.0,3.0,0.0,150.0,0.92,17.0,0.941,1.0,5.0,30.0,43.0,"17,43",0.4,17.0,43.0,"42,90",0.47,42.0,90.0,"29,67",0.43,29.0,67.0,"0,1",0.0,0.0,1.0,0.0,0.0,0.0,0.0,"5,22","12,25","55,99",196,0.0,0.0,0.0,45,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,6.487040330831825,2,95,68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-River Falls,Kelly Aultman,,,,40,40,121.0,21.0,52.0,38.0,17.0,2.0,9.0,15.0,0.0,0.0,13.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,100.0,138.0,3.0,0.333,0.43,0.826,30.0,81.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.888,0.0,0.0,6.0,2.0,14.0,38.0,"15,42",0.36,15.0,42.0,"32,75",0.43,32.0,75.0,"25,51",0.49,25.0,51.0,"1,3",0.33,1.0,3.0,0.0,0.0,0.0,0.0,"21,31","6,10","45,81","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,7.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.391352347243951,3,93,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Whitewater,Kiarra Kostroski,,,,47,47,141.0,42.0,46.0,36.0,10.0,2.0,7.0,31.0,0.0,3.0,16.0,7.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.452,81.0,180.0,5.0,0.8,0.326,0.574,255.0,17.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,275.0,0.989,0.0,0.0,6.0,6.0,23.0,54.0,"12,32",0.38,12.0,32.0,"28,82",0.34,28.0,82.0,"16,49",0.33,16.0,49.0,"3,11",0.27,3.0,11.0,0.0,0.0,0.0,0.0,"8,25","8,16","58,100",7,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.088822724872423,4,91,84
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Platteville,Dietz Melissa,,,,36,35,116.0,24.0,61.0,44.0,21.0,2.0,6.0,17.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.59,104.0,134.0,0.0,0.0,0.526,0.897,31.0,51.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.891,0.0,0.0,7.0,5.0,17.0,27.0,"22,42",0.52,22.0,42.0,"36,68",0.53,36.0,68.0,"23,38",0.61,23.0,38.0,"1,7",0.14,1.0,7.0,0.0,0.0,0.0,0.0,"15,19","8,11","50,72","1,1",1.0,1.0,1.0,"0,1",0.0,0.0,1.0,4.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.078060772380263,5,90,81
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Stevens Point,Jesse Klicker,,,,46,46,145.0,30.0,48.0,30.0,7.0,3.0,6.0,16.0,0.0,4.0,14.0,8.0,16.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.407,79.0,168.0,19.0,0.842,0.331,0.545,60.0,70.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,140.0,0.929,0.0,0.0,7.0,0.0,22.0,57.0,"11,41",0.27,11.0,41.0,"31,84",0.37,31.0,84.0,"21,50",0.42,21.0,50.0,"8,14",0.57,8.0,14.0,0.0,0.0,0.0,0.0,"15,27","9,13","45,91",0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.713473008071737,6,89,104
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Platteville,Peters Allison,,,,41,41,146.0,32.0,58.0,33.0,12.0,2.0,6.0,14.0,0.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.453,92.0,161.0,0.0,0.0,0.397,0.63,57.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.906,0.0,0.0,4.0,6.0,30.0,37.0,"14,34",0.41,14.0,34.0,"32,73",0.44,32.0,73.0,"21,41",0.51,21.0,41.0,"2,6",0.33,2.0,6.0,0.0,0.0,0.0,0.0,"12,27","8,11","44,75",62,0.0,0.0,0.0,34,0.0,0.0,0.0,8.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.266690476711455,7,88,128
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Whitewater,Grace Wickman,,,,47,47,153.0,27.0,48.0,46.0,14.0,1.0,5.0,10.0,0.0,3.0,17.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.361,79.0,170.0,2.0,1.0,0.314,0.516,39.0,71.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.924,0.0,0.0,6.0,9.0,36.0,51.0,"23,65",0.35,23.0,65.0,"34,106",0.32,34.0,106.0,"21,70",0.3,21.0,70.0,"6,16",0.38,6.0,16.0,0.0,0.0,0.0,0.0,"8,26","11,20","59,115",77,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1587002721484145,8,87,137
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Stevens Point,Kaitlyn Roberts,,,,46,46,147.0,36.0,42.0,25.0,12.0,2.0,5.0,16.0,0.0,6.0,28.0,13.0,16.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.372,73.0,172.0,18.0,0.889,0.286,0.497,67.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.958,0.0,0.0,4.0,10.0,25.0,52.0,"9,37",0.24,9.0,37.0,"15,68",0.22,15.0,68.0,"8,40",0.2,8.0,40.0,"5,16",0.31,5.0,16.0,0.0,0.0,0.0,0.0,"25,52","9,14","37,79",51,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.633669146380953,9,87,206
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Paige Lathro,,,,45,45,156.0,43.0,69.0,27.0,3.0,2.0,0.0,9.0,1.0,3.0,21.0,6.0,26.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.482,76.0,170.0,30.0,0.867,0.442,0.487,52.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,5.0,6.0,35.0,25.0,"18,44",0.41,18.0,44.0,"44,93",0.47,44.0,93.0,"38,71",0.54,38.0,71.0,"3,6",0.5,3.0,6.0,0.0,0.0,0.0,0.0,"14,22","10,17","62,97",141,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.550109330676481,10,86,201
