conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Jaime Olson,,,,38,37,91,13,19,9,1,0,0,6,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0.265,20,101,0,0.0,0.209,0.22,23,3,1,0,0,0,0,0,0,27,0.963,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,50,16,"5,22",0.23,5,22,"9,42",0.21,9,42,"7,26",0.27,7,26,"0,5",0.0,0,5,0,0,0,0,"5,20","4,8","34,48",8,0.0,0,0,0,0.0,0,0,16,19,0,,,,,,,,,0.04422575501083689,92,63,2301
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Victoria Nelson,,,,29,26,76,8,22,10,6,1,0,3,0,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0.341,30,82,2,1.0,0.289,0.395,151,10,1,0,0,0,0,7,0,162,0.994,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,16,23,"9,26",0.35,9,26,"13,44",0.3,13,44,"6,24",0.25,6,24,"0,2",0.0,0,2,0,0,0,0,"8,19","4,5","21,44",1,0.0,0,0,2,0.0,0,0,6,17,0,,,,,,,,,-0.07386430027554697,93,63,2392
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Livi Peters,,,,37,37,95,9,20,8,5,0,1,14,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0.312,28,109,1,1.0,0.211,0.295,51,0,7,0,0,0,0,0,0,58,0.879,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,20,32,"4,25",0.16,4,25,"12,45",0.27,12,45,"8,30",0.27,8,30,"4,10",0.4,4,10,0,0,0,0,"9,33","1,4","19,50","0,1",0.0,0,1,0,0.0,0,0,2,20,0,,,,,,,,,-0.12328772240532798,94,63,2778
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Macy McNally,,,,35,35,90,10,19,9,4,0,0,4,0,0,9,5,2,0,5,0,0,0,0,1,0,1,0,0.245,23,99,2,1.0,0.211,0.256,87,42,5,1,0,13,4,1,0,134,0.963,17,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,31,32,"5,32",0.16,5,32,"10,48",0.21,10,48,"9,40",0.23,9,40,"1,7",0.14,1,7,0,0,0,0,"7,20","4,10","17,53",73,0.0,0,0,0,0.0,0,0,9,33,0,,,,,,,,,-0.14078479971737073,95,63,2453
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Zoe Fink,,,,32,8,41,4,12,17,1,1,0,1,0,1,7,2,1,0,3,0,0,0,0,0,0,0,0,0.326,15,46,1,1.0,0.293,0.366,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,13,6,"6,21",0.29,6,21,"12,31",0.39,12,31,"10,26",0.38,10,26,"1,4",0.25,1,4,0,0,0,0,"1,5","6,6","20,35",1,0.0,0,0,111,0.0,0,0,2,16,0,,,,,,,,,-0.1424671938175132,96,63,2466
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Lauren Laviano,,,,37,36,107,7,28,6,3,0,0,4,0,1,9,1,1,0,0,0,0,0,0,3,0,4,0,0.295,31,112,1,1.0,0.262,0.29,134,22,4,7,0,38,11,2,0,160,0.975,49,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,25,40,"14,37",0.38,14,37,"14,47",0.3,14,47,"7,25",0.28,7,25,"2,3",0.67,2,3,0,0,0,0,"6,25","1,4","22,47","0,1",0.0,0,1,4,0.0,0,0,5,13,0,,,,,,,,,-0.16852290397953676,97,63,2476
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Abigail Jacobs,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,0,0.0,0,0,1,0,0,,,,,,,,,-0.17000473572902353,98,62,2638
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Tiegen Richards,,,,1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,-3,0,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,0,-2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-3,2,"0,1",0.0,0,1,"0,0",0.0,0,0,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,-2","0,1","-1,-1",0,0.0,0,0,11,0.0,0,0,1,2,0,,,,,,,,,-0.17000473572902353,99,62,2584
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kylee Pierquet,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.17000473572902353,100,62,2573
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Samantha Rodriguez,,,,40,39,91,12,24,4,1,0,0,8,0,2,9,3,2,0,1,1,0,0,0,0,0,2,0,0.333,25,103,2,1.0,0.264,0.275,30,49,8,0,0,0,0,0,0,87,0.908,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,28,28,"8,26",0.31,8,26,"11,42",0.26,11,42,"7,27",0.26,7,27,"1,8",0.13,1,8,0,0,0,0,"7,27","2,5","22,47",66,0.0,0,0,0,0.0,0,0,8,18,0,,,,,,,,,-0.18661652998784434,101,62,2526
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kenzie Gatz,,,,24,15,42,8,18,7,2,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0.432,20,45,1,1.0,0.429,0.476,4,32,2,0,0,7,2,1,0,38,0.947,9,0.778,100.0,1.0,15.0,17.0,1.0,0.0,8.0,4.0,1.0,0.0,111.0,37.0,31.0,21.0,83.0,15.0,0.0,5.0,1.95,430.0,458.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,19.0,0.233,1,0,15,8,"4,14",0.29,4,14,"9,24",0.38,9,24,"8,18",0.44,8,18,"0,1",0.0,0,1,0,0,0,0,"6,9","3,4","14,26",0,0.0,0,0,0,0.0,0,0,5,9,0,105.0,138.0,0.0,"4,7","6,22",0,0.0,"3,9",-0.24003865220238965,102,62,2791
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Samya Brown,,,,19,2,28,3,12,12,4,0,0,2,0,0,1,0,2,0,2,0,0,0,0,1,1,1,0,0.467,16,32,2,1.0,0.429,0.571,6,5,0,0,0,0,0,1,0,11,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,3,"3,14",0.21,3,14,"10,24",0.42,10,24,"8,20",0.4,8,20,"0,3",0.0,0,3,0,0,0,0,"0,0","6,6","16,27",45,0.0,0,0,156,0.0,0,0,7,17,0,,,,,,,,,-0.2689483786377326,103,61,2830
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Sammy Muetzel,,,,27,27,74,8,15,10,0,0,0,3,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.234,15,79,0,0.0,0.203,0.203,22,53,2,0,0,0,0,3,0,77,0.974,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,27,24,"6,30",0.2,6,30,"7,43",0.16,7,43,"7,31",0.23,7,31,"4,8",0.5,4,8,0,0,0,0,"3,14","5,7","16,45",19,0.0,0,0,0,0.0,0,0,4,29,0,,,,,,,,,-0.2791616490540346,104,61,2848
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Brianna Nusbaum,,,,30,1,17,13,5,0,0,0,0,0,0,0,4,0,14,4,1,0,0,0,0,0,0,0,0,0.294,5,18,18,0.778,0.294,0.294,9,0,0,0,0,0,0,0,0,9,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,2,"2,8",0.25,2,8,"2,8",0.25,2,8,"1,6",0.17,1,6,"0,1",0.0,0,1,0,0,0,0,"1,1","0,1","4,9",0,0.0,0,0,1,0.0,0,0,3,2,0,,,,,,,,,-0.29404717002025493,105,61,2814
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Megan Guggisberg,,,,34,30,72,13,15,7,3,0,0,10,0,1,15,10,5,3,0,1,0,0,0,0,0,0,0,0.31,18,84,8,0.625,0.208,0.25,68,38,9,0,0,0,0,1,0,115,0.922,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,22,18,"5,27",0.19,5,27,"7,34",0.21,7,34,"4,25",0.16,4,25,"1,2",0.5,1,2,0,0,0,0,"9,20","4,7","18,39",1,0.0,0,0,"0,1",0.0,0,1,4,15,0,,,,,,,,,-0.3028804509111541,106,61,2869
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Marah Hulke,,,,2,-2,-3,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,-3,0,0.0,0.0,-0.667,-3,0,-1,0,0,0,0,0,0,-4,0.75,0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,4.67,24.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0,0,1,1,"1,2",0.5,1,2,"1,3",0.33,1,3,"1,2",0.5,1,2,0,0.0,0,0,0,0,0,0,"1,2",0,"1,3",0,0.0,0,0,55,0.0,0,0,0,1,0,10.0,2.0,0.0,"1,3","3,6","0,1",0.0,"1,3",-0.31217957740572,107,61,2889
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Sami Ernst,,,,38,34,91,10,24,7,0,2,0,3,0,0,25,5,6,0,2,0,0,0,0,0,0,0,0,0.287,28,96,6,1.0,0.264,0.308,60,5,2,0,0,0,0,0,0,67,0.97,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,24,12,"7,32",0.22,7,32,"13,50",0.26,13,50,"10,32",0.31,10,32,"1,2",0.5,1,2,0,0,0,0,"7,23","3,6","24,53",66,0.0,0,0,"0,1",0.0,0,1,5,24,0,,,,,,,,,-0.31880448695258345,108,60,2885
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Bailey Plante,,,,19,10,30,5,9,3,3,0,1,2,0,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0.344,15,34,4,1.0,0.3,0.5,17,20,7,0,0,0,0,1,0,44,0.841,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10,8,"3,8",0.38,3,8,"4,16",0.25,4,16,"3,13",0.23,3,13,0,0.0,0,0,0,0,0,0,"4,6","0,2","10,18","0,1",0.0,0,1,80,0.0,0,0,4,6,0,,,,,,,,,-0.326225415536629,109,60,3073
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Izzy Griffin,,,,2,-1,-1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1.0,0.0,0.0,0,-3,0,0,0,0,0,0,0,-3,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,1,1,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,1",0,"1,1",0,0.0,0,0,"0,1",0.0,0,1,2,0,0,1.0,1.0,0.0,"1,1","0,3","0,2",0.0,"0,1",-0.3344619877868312,110,60,2942
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Madyn Singleton,,,,22,14,31,5,11,8,3,0,1,2,0,0,10,1,0,0,2,1,0,0,0,0,0,0,0,0.382,17,36,0,0.0,0.355,0.548,14,13,0,0,0,3,1,1,0,27,1.0,4,0.75,55.0,1.0,13.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,53.0,27.0,22.0,13.0,24.0,17.0,1.0,4.0,2.91,208.0,230.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.264,1,3,10,2,"4,9",0.44,4,9,"5,16",0.31,5,16,"5,12",0.42,5,12,"0,2",0.0,0,2,0,0,0,0,"7,12","1,3","10,19",23,0.0,0,0,27,0.0,0,0,7,4,0,72.0,56.0,0.0,"1,1","0,2","0,1",0.0,"0,2",-0.33569349175693625,111,60,3111
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Maddie Molay,,,,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,"1,1",0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0.0,"1,1","0,3","0,1",0.0,"0,1",-0.34000947145804705,112,60,2987
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kelsey Pautske,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.5,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,0,0.0,0,0,0,1,0,2.0,4.0,0.0,"1,1","0,3",0,0.0,"0,1",-0.34000947145804705,113,60,2976
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Leah Enedy,,,,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"2,2",0,0.0,0,0,"0,1",0.0,0,1,1,0,0,,,,,,,,,-0.34000947145804705,114,59,2960
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,E. Kell,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.34000947145804705,115,59,2974
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Maria Torp,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,5,0.0,0,0,0,2,0,1.0,0.0,0.0,0,"0,1",0,0.0,"0,1",-0.34000947145804705,116,59,2981
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Elizabeth Va,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.0,5.0,0.0,1.0,3.0,0.0,1.0,21.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.667,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3.0,1.0,0.0,0,"3,4","1,2",0.0,"3,4",-0.34000947145804705,117,59,2973
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Amanda Teschky,,,,32,28,40,13,9,6,1,0,0,4,0,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0.295,10,47,3,1.0,0.225,0.25,16,42,4,0,0,0,0,2,0,62,0.935,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,19,8,"2,13",0.15,2,13,"5,13",0.38,5,13,"3,8",0.38,3,8,"0,2",0.0,0,2,0,0,0,0,"2,13","4,4","14,18",0,0.0,0,0,0,0.0,0,0,10,3,0,,,,,,,,,-0.3869228040456158,118,59,3075
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Payton Lang,,,,35,33,81,8,17,9,3,1,0,17,0,4,12,3,2,1,5,1,0,0,0,0,0,0,0,0.369,22,108,3,0.667,0.21,0.272,45,62,13,0,0,0,0,2,0,120,0.892,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,22,34,"5,25",0.2,5,25,"10,37",0.27,10,37,"6,21",0.29,6,21,"0,1",0.0,0,1,0,0,0,0,"8,25","4,8","29,51",81,0.0,0,0,0,0.0,0,0,10,19,0,,,,,,,,,-0.38726308659153386,119,59,3089
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,F. Bonse,,,,3,2,9,0,3,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.333,4,9,2,1.0,0.333,0.444,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,"1,4",0.25,1,4,"2,8",0.25,2,8,"1,5",0.2,1,5,0,0.0,0,0,0,0,0,0,0,"0,1","5,8",0,0.0,0,0,0,0.0,0,0,2,3,0,,,,,,,,,-0.4119456344801191,120,58,3113
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Regan Friederich,,,,3,1,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,0.0,0.286,0.286,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,0,"1,2",0.5,1,2,"2,6",0.33,2,6,"2,5",0.4,2,5,"1,1",1.0,1,1,0,0,0,0,"0,1","1,2","4,6",22,0.0,0,0,68,0.0,0,0,0,2,0,,,,,,,,,-0.4242474093309761,121,58,3126
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Abby Nevin,,,,17,15,39,10,10,3,2,0,1,8,0,0,11,2,1,0,0,0,0,0,0,0,0,1,0,0.383,15,47,1,1.0,0.256,0.385,8,0,1,0,0,0,0,0,0,9,0.889,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,11,"1,13",0.08,1,13,"5,25",0.2,5,25,"2,17",0.12,2,17,"1,1",1.0,1,1,0,0,0,0,"6,8","2,4","9,27",18,0.0,0,0,0,0.0,0,0,3,15,0,,,,,,,,,-0.459861342081849,122,58,3368
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Lizzie Pike,,,,4,3,8,3,4,1,2,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0.556,6,9,5,0.8,0.5,0.75,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,"3,5",0.6,3,5,"1,3",0.33,1,3,"0,2",0.0,0,2,"1,1",1.0,1,1,0,0,0,0,"1,2","0,1","2,4",0,0.0,0,0,0,0.0,0,0,1,1,0,,,,,,,,,-0.46459661842339134,123,58,3171
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Olivia Guggenberger,,,,32,24,59,13,11,4,2,2,0,8,0,0,15,5,8,1,2,2,0,0,0,0,0,0,0,0.275,17,71,9,0.889,0.186,0.288,31,2,1,0,0,0,0,0,0,34,0.971,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,14,19,"5,23",0.22,5,23,"5,29",0.17,5,29,"4,19",0.21,4,19,"0,2",0.0,0,2,0,0,0,0,"4,15","2,3","12,34","0,1",0.0,0,1,0,0.0,0,0,4,15,0,,,,,,,,,-0.4755649322258501,124,58,3173
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,French,,,,7,7,17,4,9,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.529,11,18,1,1.0,0.529,0.647,1,6,0,0,0,0,0,2,0,7,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,"2,5",0.4,2,5,"6,11",0.55,6,11,"5,8",0.63,5,8,"0,2",0.0,0,2,0,0,0,0,"1,2","2,2","10,11",0,0.0,0,0,0,0.0,0,0,3,0,0,,,,,,,,,-0.4822940916677119,125,58,3200
