conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
mwc,Midwest Conference (MWC),2025-26,softball,Lake Forest,Cadence Dempsey,,,,45,45,132,40,47,40,12,5,10,12,0,0,16,2,14,3,4,1,0,0,0,1,0,1,0,0.407,99,149,17,0.824,0.356,0.75,48,91,7,0,0,0,0,2,0,146,0.952,0,0.0,2,3,19,51,"10,31",0.32,10,31,"26,69",0.38,26,69,"17,44",0.39,17,44,"8,18",0.44,8,18,0,0,0,0,"7,16","10,15","38,75",68,0.0,0,0,0,0.0,0,0,10,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.376856132200466,1,99,42
mwc,Midwest Conference (MWC),2025-26,softball,Lawrence,Mattigan Haller,,,,40,40,124,36,45,43,9,2,10,15,0,1,12,3,4,2,0,2,0,0,0,0,1,1,0,0.43,88,142,6,0.667,0.363,0.71,129,16,2,8,0,36,7,1,0,147,0.986,43,0.837,2,9,23,45,"13,29",0.45,13,29,"35,78",0.45,35,78,"19,38",0.5,19,38,"4,9",0.44,4,9,0,0,0,0,"3,18","7,10","54,89",59,0.0,0,0,0,0.0,0,0,9,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.850916416038242,2,95,48
mwc,Midwest Conference (MWC),2025-26,softball,Lake Forest,Emmie Nyen,,,,45,45,130,32,57,36,9,3,5,15,0,0,9,3,16,1,2,0,0,0,0,0,0,0,0,0.497,87,147,17,0.941,0.438,0.669,57,3,2,0,0,0,0,0,0,62,0.968,0,0.0,1,6,32,33,"22,48",0.46,22,48,"37,67",0.55,37,67,"27,49",0.55,27,49,"6,17",0.35,6,17,0,0,0,0,"11,35","10,15","48,72",4,0.0,0,0,0,0.0,0,0,10,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.171459966666568,3,93,82
mwc,Midwest Conference (MWC),2025-26,softball,Lake Forest,Kaia Mismash,,,,45,44,152,49,70,22,2,1,0,6,0,0,9,2,49,6,2,0,0,0,0,0,0,0,0,0.481,74,160,55,0.891,0.461,0.487,68,5,5,0,0,0,0,1,0,78,0.936,0,0.0,6,4,42,25,"17,38",0.45,17,38,"27,56",0.48,27,56,"21,43",0.49,21,43,"7,19",0.37,7,19,0,0,0,0,"35,67","11,14","39,58",55,0.0,0,0,"0,1",0.0,0,1,14,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.096592771203081,4,91,77
mwc,Midwest Conference (MWC),2025-26,softball,Lake Forest,Kyla Chevalier,,,,45,44,117,28,47,40,11,2,5,13,0,2,5,2,14,2,1,6,0,0,0,0,0,1,0,0.449,77,139,16,0.875,0.402,0.658,157,17,7,0,0,14,3,2,0,181,0.961,17,0.824,2,5,25,45,"14,31",0.45,14,31,"25,63",0.4,25,63,"19,45",0.42,19,45,"9,16",0.56,9,16,0,0,0,0,"12,25","16,21","43,73",104,0.0,0,0,"1,1",1.0,1,1,16,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.867608676701384,5,90,94
mwc,Midwest Conference (MWC),2025-26,softball,Lawrence,Zoe Doherty,,,,40,40,102,43,44,33,8,4,5,37,0,5,8,3,4,3,2,0,0,0,0,0,0,0,0,0.597,75,146,7,0.571,0.431,0.735,46,64,6,0,0,0,0,3,0,116,0.948,0,0.0,2,3,14,38,"10,32",0.31,10,32,"21,47",0.45,21,47,"16,32",0.5,16,32,"4,7",0.57,4,7,0,0,0,0,"34,56","9,11","36,59",13,0.0,0,0,0,0.0,0,0,3,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24503051021964,6,89,129
mwc,Midwest Conference (MWC),2025-26,softball,Cornell College,Elise Oleson,,,,36,34,116,18,35,33,9,0,8,5,0,1,11,3,0,0,0,2,0,0,0,0,0,1,0,0.331,68,124,0,0.0,0.302,0.586,217,9,4,0,0,0,0,3,0,230,0.983,0,0.0,6,8,28,36,"6,40",0.15,6,40,"22,65",0.34,22,65,"13,39",0.33,13,39,"0,5",0.0,0,5,0,0,0,0,"8,16","9,13","36,70",62,0.0,0,0,1,0.0,0,0,7,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.952476889623178,7,88,165
mwc,Midwest Conference (MWC),2025-26,softball,Lake Forest,Kaylee Purgatorio,,,,45,45,104,26,28,22,2,3,6,13,0,0,13,3,11,1,1,2,0,0,0,0,0,0,0,0.345,54,120,12,0.917,0.269,0.519,75,65,17,0,0,0,0,6,0,157,0.892,0,0.0,4,5,21,41,"12,41",0.29,12,41,"18,52",0.35,18,52,"13,41",0.32,13,41,"1,15",0.07,1,15,0,0,0,0,"7,23","6,12","29,58",7,0.0,0,0,0,0.0,0,0,8,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.966730883611858,8,88,263
mwc,Midwest Conference (MWC),2025-26,softball,Grinnell,H. Dykstra,,,,44,44,120,31,46,35,11,1,1,26,1,4,28,2,8,1,4,0,0,0,0,1,0,1,0,0.507,62,154,9,0.889,0.383,0.517,75,100,7,0,0,0,0,5,0,182,0.962,0,0.0,6,9,28,13,"18,45",0.4,18,45,"39,86",0.45,39,86,"26,49",0.53,26,49,"5,15",0.33,5,15,0,0,0,0,"11,24","10,12","67,101",37,0.0,0,0,0,0.0,0,0,11,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7531751292561415,9,87,487
mwc,Midwest Conference (MWC),2025-26,softball,Cornell College,Peyton Souhrada,,,,35,34,101,25,44,25,10,4,3,12,0,0,16,6,1,0,1,0,0,0,0,0,0,1,0,0.496,71,114,1,1.0,0.436,0.703,36,4,1,0,0,0,0,2,0,41,0.976,0,0.0,2,2,22,19,"17,37",0.46,17,37,"27,55",0.49,27,55,"21,43",0.49,21,43,"0,5",0.0,0,5,0,0,0,0,"10,26","4,9","36,59",92,0.0,0,0,0,0.0,0,0,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.664086374810055,10,86,521
