conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Adam Cootway,,,,55,55,217,77,92,72,19,3,22,29,2,11,23,10,9,4,0,1,0,0,0,4,0,4,0,0.512,183,258,13,0.692,0.424,0.843,14,0,0,0,0,0,0,0,0,14,1.0,0,0.0,3,12,35,63,"24,68",0.35,24,68,"50,123",0.41,50,123,"38,81",0.47,38,81,"8,19",0.42,8,19,0,0,0,0,"29,48","14,23","76,136",85,0.0,0,0,0,0.0,0,0,4,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.694329298684,1,99,2
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Matt Scolan,,,,55,55,226,82,87,65,19,4,19,38,2,4,27,8,17,4,0,4,0,0,0,1,0,2,0,0.474,171,272,21,0.81,0.385,0.757,73,0,0,0,0,0,0,0,0,73,1.0,0,0.0,6,6,48,63,"19,55",0.35,19,55,"45,117",0.38,45,117,"23,62",0.37,23,62,"8,22",0.36,8,22,0,0,0,0,"20,36","10,15","78,132",48,0.0,0,0,0,0.0,0,0,21,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.205841966489407,2,96,3
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Aaron Holland,,,,54,53,233,66,94,58,13,2,14,18,0,8,32,6,9,5,1,4,0,0,0,3,0,3,0,0.456,153,264,14,0.643,0.403,0.657,389,40,6,10,1,20,16,0,0,435,0.986,36,0.556,3,7,57,51,"17,53",0.32,17,53,"35,94",0.37,35,94,"26,70",0.37,26,70,"8,21",0.38,8,21,0,0,0,0,"47,104","17,29","55,105",214,0.0,0,0,0,0.0,0,0,14,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91223068219804,3,94,14
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Andy Thies,,,,55,55,217,55,75,69,12,3,15,27,1,4,35,14,11,0,0,6,0,0,0,4,0,5,0,0.417,138,254,11,1.0,0.346,0.636,90,171,8,0,0,0,0,33,0,269,0.97,0,0.0,7,7,45,62,"28,78",0.36,28,78,"46,119",0.39,46,119,"31,82",0.38,31,82,"5,20",0.25,5,20,0,0,0,0,"15,43","18,23","79,135",163,0.0,0,0,0,0.0,0,0,21,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85370217144325,4,93,13
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-La Crosse,George Seaman,,,,46,46,183,50,67,53,10,0,16,27,1,1,36,11,10,2,0,2,0,0,0,2,1,3,0,0.446,125,213,12,0.833,0.366,0.683,362,19,2,0,0,0,0,32,0,383,0.995,0,0.0,0,4,33,46,"23,58",0.4,23,58,"42,108",0.39,42,108,"25,77",0.32,25,77,"7,20",0.35,7,20,0,0,0,0,"10,28","10,15","70,118",110,0.0,0,0,0,0.0,0,0,19,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95056143292753,5,92,22
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Eli Frank,,,,55,55,227,61,78,60,18,1,13,22,0,7,35,14,3,1,1,9,0,0,0,7,2,7,0,0.404,137,266,4,0.75,0.344,0.604,440,23,5,0,0,0,0,40,0,468,0.989,0,0.0,8,4,39,77,"27,75",0.36,27,75,"45,131",0.34,45,131,"31,92",0.34,31,92,"7,21",0.33,7,21,0,0,0,0,"17,34","18,33","87,150",94,0.0,0,0,0,0.0,0,0,29,42,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273,3.0,3.0,1.0,"2,3","1,4",0,0.0,"1,4",7.704223281060383,6,91,29
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Oshkosh,Carter Stebane,,,,51,51,204,53,67,43,11,2,8,21,0,8,35,15,31,2,1,1,0,0,0,4,1,6,0,0.41,106,235,33,0.939,0.328,0.52,63,112,11,0,0,0,0,22,0,186,0.941,0,0.0,9,12,40,52,"20,58",0.34,20,58,"43,111",0.39,43,111,"30,73",0.41,30,73,"5,21",0.24,5,21,0,0,0,0,"24,57","11,14","66,123",32,0.0,0,0,0,0.0,0,0,6,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.314655009451823,7,91,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Oshkosh,Logan Schill,,,,47,45,194,58,60,39,10,6,8,19,0,13,40,17,24,5,2,2,0,0,0,3,0,3,0,0.404,106,230,29,0.828,0.309,0.546,101,1,1,0,0,0,0,0,0,103,0.99,0,0.0,6,13,57,34,"21,60",0.35,21,60,"26,97",0.27,26,97,"19,67",0.28,19,67,"6,25",0.24,6,25,0,0,0,0,"35,75","10,20","54,111",140,0.0,0,0,22,0.0,0,0,11,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.490930724341876,8,90,77
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Whitewater,Sam Paden,,,,55,55,208,46,75,57,9,2,9,20,0,9,22,9,2,3,0,4,0,0,0,5,1,5,0,0.432,115,241,5,0.4,0.361,0.553,83,2,2,0,0,0,0,1,0,87,0.977,0,0.0,5,5,53,57,"29,63",0.46,29,63,"40,106",0.38,40,106,"31,70",0.44,31,70,"4,19",0.21,4,19,0,0,0,0,"21,47","18,24","76,123",80,0.0,0,0,0,0.0,0,0,15,29,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,2.0,0.0,4.0,0.0,0.0,2.0,13.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.429,0.0,0.0,0.0,"1,1",0,"1,3",0.0,"1,2",6.367427631680063,9,89,68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,baseball,UW-Oshkosh,Jake Surane,,,,51,51,224,51,75,52,15,3,5,13,0,12,40,8,20,2,1,2,0,0,0,1,0,1,0,0.398,111,252,22,0.909,0.335,0.496,169,2,2,0,0,0,0,0,0,173,0.988,0,0.0,7,13,44,61,"22,76",0.29,22,76,"43,129",0.33,43,129,"23,69",0.33,23,69,"7,25",0.28,7,25,0,0,0,0,"14,33","16,22","76,141",357,0.0,0,0,0,0.0,0,0,19,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3322065336449445,10,89,93
