conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,composite_score,rank,rating,global_rank
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Meier, Kennedy",,0,13,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,11,87,670
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Grundhoffer, Molly",,0,14,25,4,0,,0,0,0,0,0,0,0,1,0,4,08:00,0,0,0,0,0,0,4,0,3,3,0.0,0.0,10,8,2,11,0,43,3,2,1,0.02,0,0,,,,,,,,,,,,,,,,,,,12,87,671
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Stewart, Tenley",,0,15,26,9,0,,0,0,0,0,0,0,1,2,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,11,14,-3,29,0,41,4,2,2,0.05,0,0,,,,,,,,,,,,,,,,,,,13,86,672
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Haug, Kate",,0,16,25,13,0,,0,1,0,1,1,0,2,2,0,1,02:00,0,0,0,0,0,0,1,1,1,2,0.5,1.0,23,12,11,6,0,65,20,9,11,0.17,0,0,,,,,,,,,,,,,,,,,,,14,86,673
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Schoeberl, Emily",,0,17,26,7,0,,0,0,0,0,0,0,0,1,1,2,04:00,0,0,0,0,0,0,2,198,178,376,0.527,0.9,18,10,8,24,0,29,6,2,4,0.14,0,0,,,,,,,,,,,,,,,,,,,15,85,674
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Matson, Gaby",,0,18,22,3,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,46,54,100,0.46,1.17,8,5,3,7,0,16,1,0,1,0.06,0,0,,,,,,,,,,,,,,,,,,,16,85,675
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Abrahamson, Emma",,0,20,26,11,0,,0,0,1,4,1,0,1,1,0,8,16:00,0,0,0,0,0,0,8,68,31,99,0.687,0.46,17,7,10,5,0,65,16,10,6,0.09,0,0,,,,,,,,,,,,,,,,,,,17,84,676
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Stepan, Nora",,0,21,26,14,0,,0,0,0,4,2,0,4,4,0,5,10:00,0,0,0,0,0,0,5,1,1,2,0.5,1.0,40,11,29,18,0,124,32,15,17,0.14,0,0,,,,,,,,,,,,,,,,,,,18,84,677
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Schulte, Aunna",,0,22,26,9,0,,0,0,0,0,1,0,3,2,0,2,04:00,0,0,0,0,0,0,2,4,3,7,0.571,0.75,19,10,9,5,0,74,23,13,10,0.14,0,0,,,,,,,,,,,,,,,,,,,19,83,678
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Brandenburger, Emma",,0,23,26,12,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,,0.0,12,6,6,6,0,32,6,5,1,0.03,0,0,,,,,,,,,,,,,,,,,,,20,83,679
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Diesing, Mei",,0,27,26,4,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,10,3,7,14,0,19,2,2,0,0.0,0,0,,,,,,,,,,,,,,,,,,,21,83,680
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Lafferty, Lauren",,0,1,7,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,7.0,125:00,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.926,2.0,0.0,0.0,0.96,,22,82,681
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Simonson, Kayla",,0,30,15,11,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,15.0,710:48,25.0,256.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.911,11.0,0.0,0.0,2.11,,23,82,682
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Augsburg,"Paaske, Marissa",,0,35,14,13,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,1,1,0,0.0,0,0,14.0,726:02,13.0,261.0,9347.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,0.953,13.0,0.0,0.0,1.07,,24,81,683
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"O'Connor, Maddi",,0,2,26,14,0,,0,1,0,1,2,1,0,1,0,7,14:00,0,0,0,0,0,0,7,259,203,462,0.561,0.78,17,11,6,11,0,54,9,4,5,0.09,0,0,,,,,,,,,,,,,,,,,,,25,81,684
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Kissell, Rylen",,0,3,26,2,0,,1,0,0,2,0,0,1,2,0,2,04:00,0,0,0,0,0,0,2,1,5,6,0.167,5.0,16,8,8,2,0,76,15,8,7,0.09,0,0,,,,,,,,,,,,,,,,,,,26,81,685
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Hoerer, Alison",,0,4,26,5,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,14,20,34,0.412,1.43,5,12,-7,5,0,16,3,1,2,0.13,0,0,,,,,,,,,,,,,,,,,,,27,80,686
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Helget, Julia",,0,5,26,13,0,,0,0,0,0,0,0,1,2,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,19,14,5,13,0,39,7,3,4,0.1,0,0,,,,,,,,,,,,,,,,,,,28,80,687
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Tinkle, Maddie",,0,6,25,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,6,9,-3,8,0,14,1,0,1,0.07,0,0,,,,,,,,,,,,,,,,,,,29,79,688
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Sellner, Evie",,0,7,25,7,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,6,30,36,0.167,5.0,9,15,-6,19,0,29,4,4,0,0.0,0,0,,,,,,,,,,,,,,,,,,,30,79,689
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Hulke, Afton",,0,9,26,11,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,,0.0,22,10,12,21,0,61,8,7,1,0.02,0,0,,,,,,,,,,,,,,,,,,,31,79,690
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Baillif, Kristi",,0,12,26,4,0,,0,0,0,0,0,0,0,0,0,12,24:00,0,0,0,0,0,0,12,57,44,101,0.564,0.77,13,14,-1,6,0,19,3,3,0,0.0,0,0,,,,,,,,,,,,,,,,,,,32,78,691
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Jackson, Trinity",,0,13,25,9,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,1,0,1,1.0,100.0,16,19,-3,16,0,44,6,5,1,0.02,0,0,,,,,,,,,,,,,,,,,,,33,78,692
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Martin, Olivia",,0,14,26,11,0,,0,0,0,0,0,0,0,1,0,7,14:00,0,0,0,0,0,0,7,0,0,0,,0.0,24,8,16,18,0,73,13,12,1,0.01,0,0,,,,,,,,,,,,,,,,,,,34,78,693
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Olson, Siri",,0,15,26,9,0,,0,0,0,0,0,0,1,0,0,1,02:00,0,0,0,0,0,0,1,0,2,2,0.0,0.0,16,13,3,34,0,49,8,7,1,0.02,0,0,,,,,,,,,,,,,,,,,,,35,77,694
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Abrahamson Tibbetts, Kallie",,0,16,26,14,0,,1,1,0,2,2,0,3,3,0,3,06:00,0,0,0,0,0,0,3,14,12,26,0.538,0.86,20,8,12,8,0,70,19,8,11,0.16,0,0,,,,,,,,,,,,,,,,,,,36,77,695
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Martin, Sophie",,0,17,24,2,0,,0,0,0,3,0,0,2,1,1,4,08:00,0,0,0,0,0,0,4,0,1,1,0.0,0.0,19,9,10,11,0,73,16,8,8,0.11,0,0,,,,,,,,,,,,,,,,,,,37,77,696
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"McKinnon, Malia",,0,20,26,2,0,,0,0,0,2,0,1,1,1,0,2,04:00,0,0,0,0,0,0,2,220,215,435,0.506,0.98,17,8,9,2,0,51,9,3,6,0.12,0,0,,,,,,,,,,,,,,,,,,,38,77,697
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Schuster, Maddy",,0,21,25,1,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,8,9,17,0.471,1.13,2,12,-10,6,0,23,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,39,76,698
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"McQuay, Amelia",,0,25,26,9,0,,0,1,0,2,2,1,1,1,1,6,12:00,0,0,0,0,0,0,6,1,6,7,0.143,6.0,16,13,3,4,0,51,11,4,7,0.14,0,0,,,,,,,,,,,,,,,,,,,40,76,699
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"VanDenBerg, Brayley",,0,26,23,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,4,4,0.0,0.0,3,6,-3,2,0,8,3,2,1,0.13,0,0,,,,,,,,,,,,,,,,,,,41,76,700
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Velasco Vincent, Beth",,0,27,26,7,0,,0,0,1,0,1,0,0,1,0,5,10:00,0,0,0,0,0,0,5,15,14,29,0.517,0.93,14,9,5,1,0,43,9,4,5,0.12,0,0,,,,,,,,,,,,,,,,,,,42,75,701
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Lubken, Myla",,0,29,26,10,0,,0,0,0,1,1,0,1,1,0,4,11:00,0,0,0,0,0,1,3,132,130,262,0.504,0.98,17,6,11,4,0,36,14,9,5,0.14,0,0,,,,,,,,,,,,,,,,,,,43,75,702
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Brennan, Ava",,0,1,13,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,13.0,119:52,5.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.848,2.0,0.0,0.0,2.5,,44,75,703
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Holman, Lexi",,0,35,7,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,7.0,138:57,6.0,38.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.864,2.0,0.0,0.0,2.59,,45,75,704
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Gustafson Hess, Ashley",,0,50,22,22,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,1,1,0,0.0,0,0,22.0,1303:48,38.0,545.0,521052105210.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.935,22.0,0.0,0.0,1.75,,46,74,705
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Bethel,"Doppelhammer, Rachel",,0,30,7,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,7.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47,74,706
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Skogman, Madilyn",,0,2,24,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,66,71,137,0.482,1.08,9,18,-9,12,0,27,3,2,1,0.04,0,0,,,,,,,,,,,,,,,,,,,48,74,707
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Hauskins, Keira",,0,3,23,1,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,5,11,-6,6,0,16,3,2,1,0.06,0,0,,,,,,,,,,,,,,,,,,,49,73,708
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Huseth, Kylie",,0,4,25,21,0,,0,0,0,0,0,0,0,0,0,20,40:00,0,0,0,0,0,0,20,0,0,0,,0.0,19,28,-9,21,0,32,11,10,1,0.03,0,0,,,,,,,,,,,,,,,,,,,50,73,709
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Hentges, Molly",,0,5,2,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,1,-1,0,0,1,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,51,73,710
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Emineth, Allie",,0,6,25,15,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,1,1,0.0,0.0,21,23,-2,20,0,44,12,10,2,0.05,0,0,,,,,,,,,,,,,,,,,,,52,73,711
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Reule, Abbey",,0,7,17,2,0,,0,0,0,1,0,0,2,0,0,1,02:00,0,0,0,0,0,0,1,111,109,220,0.505,0.98,6,14,-8,4,0,31,3,1,2,0.06,0,0,,,,,,,,,,,,,,,,,,,53,72,712
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Nelson, Anna",,0,8,25,4,0,,0,1,0,1,2,2,0,1,0,5,10:00,0,0,0,0,0,0,5,127,203,330,0.385,1.6,18,22,-4,20,0,56,14,7,7,0.13,0,0,,,,,,,,,,,,,,,,,,,54,72,713
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Mertens, Memphis",,0,9,25,10,0,,0,1,0,1,1,0,2,0,0,10,20:00,0,0,0,0,0,0,10,17,16,33,0.515,0.94,12,33,-21,9,0,78,17,10,7,0.09,0,0,,,,,,,,,,,,,,,,,,,55,72,714
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Lanctot, Lila",,0,10,25,2,0,,0,0,0,0,0,0,1,0,0,1,02:00,0,0,0,0,0,0,1,2,2,4,0.5,1.0,4,14,-10,4,0,20,2,1,1,0.05,0,0,,,,,,,,,,,,,,,,,,,56,72,715
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Lloyd, Jaclyn",,0,11,25,17,0,,0,0,0,0,0,0,0,1,0,18,36:00,0,0,0,0,0,0,18,0,0,0,,0.0,16,28,-12,22,0,41,13,9,4,0.1,0,0,,,,,,,,,,,,,,,,,,,57,71,716
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Novotny, Lily",,0,12,7,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,2,-2,1,0,2,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,58,71,717
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Borreson, Keira",,0,14,23,1,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,0,2,2,0.0,0.0,7,15,-8,14,0,5,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,59,71,718
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Robinson, Mia",,0,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,60,71,719
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Hoff, Livia",,0,16,17,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,1,6,-5,1,0,1,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,61,70,720
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Cope, Taylyn",,0,17,25,18,0,,0,1,0,1,0,0,3,1,0,10,20:00,0,0,0,0,0,0,10,11,6,17,0.647,0.55,16,23,-7,18,0,82,21,9,12,0.15,0,0,,,,,,,,,,,,,,,,,,,62,70,721
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Moos, Addie",,0,18,25,3,0,,0,0,0,1,2,0,4,4,0,2,04:00,0,0,0,0,0,0,2,32,29,61,0.525,0.91,16,18,-2,13,0,74,17,7,10,0.14,0,0,,,,,,,,,,,,,,,,,,,63,70,722
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Kropp, Siena",,0,19,23,6,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,12,17,-5,16,0,30,4,4,0,0.0,0,0,,,,,,,,,,,,,,,,,,,64,70,723
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Iverson, Camryn",,0,21,16,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,1,-1,1,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,65,70,724
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Sauvageau, Morgan",,0,22,25,20,0,,0,0,0,2,0,0,4,1,0,4,08:00,0,0,0,0,0,0,4,269,261,530,0.508,0.97,16,27,-11,25,0,86,18,12,6,0.07,0,0,,,,,,,,,,,,,,,,,,,66,69,725
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Severson, Taylor",,0,23,25,2,0,,0,0,0,1,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,1,1,2,0.5,1.0,10,19,-9,11,0,12,6,5,1,0.08,0,0,,,,,,,,,,,,,,,,,,,67,69,726
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Thoma, Brynn",,0,25,16,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0,6,-6,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,68,69,727
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Hauer, Sophie",,0,26,23,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,5,17,-12,18,0,11,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,69,69,728
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"McClurg, Audrey",,0,28,4,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,4,-4,4,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,70,68,729
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Bailey, Hailee",,0,1,11,5,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,11.0,309:53,20.0,137.0,1.271012710127107e+18,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.873,5.0,0.0,0.0,3.87,,71,68,730
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,whockey,Concordia,"Stephens, Kate",,0,30,3,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,3.0,18:35,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,9.69,,72,68,731
