conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Pomona-Pitzer,"Hong, Hannah",0,,7,21,21,0.0,0.0,34.0,52.0,25.0,7.0,9.0,2.0,2.0,2.48,1.62,1.19,0.429,0.333,25.0,0.0,0.0,0.0,4.0,3.0,5.0,0.238,5.0,0.0,1.0,0.0,0.24,0.05,0.0,0.0,0.0,,1387:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15.990775407098173,1,99,104
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Claremont-Mudd-Scripps,"Yates, Jordan",0,,10,18,18,0.0,0.0,24.0,44.0,19.0,1.0,9.0,2.0,1.0,2.44,1.33,1.06,0.5,0.056,15.0,1.0,0.0,0.0,5.0,0.0,2.0,0.111,8.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,919:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.626277268663637,2,96,310
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,California Lutheran,"Evenson, Anna",0,,32,22,22,0.0,0.0,25.0,60.0,15.0,7.0,4.0,0.0,0.0,2.73,1.14,0.68,0.182,0.318,21.0,0.0,0.0,0.0,3.0,2.0,2.0,0.091,12.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,,1150:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.388802720950395,3,94,311
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,California Lutheran,"Suarez, Olivia",0,,7,23,23,0.0,0.0,21.0,55.0,15.0,3.0,6.0,0.0,0.0,2.39,0.91,0.65,0.261,0.13,15.0,0.0,0.0,0.0,1.0,2.0,2.0,0.087,13.0,0.0,2.0,0.0,0.57,0.09,0.0,0.0,0.0,,1409:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.30294482423448,4,93,499
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Occidental,"Steadman, Mia",0,,12,17,17,0.0,0.0,20.0,41.0,15.0,1.0,7.0,2.0,1.0,2.41,1.18,0.88,0.412,0.059,13.0,0.0,0.0,0.0,4.0,3.0,4.0,0.235,11.0,0.0,1.0,0.0,0.65,0.06,0.0,0.0,0.0,,1264:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.928673420975235,5,92,530
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,California Lutheran,"Sawan, Hana",0,,10,23,23,0.0,0.0,9.0,15.0,13.0,3.0,5.0,0.0,0.0,0.65,0.39,0.57,0.217,0.13,4.0,0.0,0.0,0.0,3.0,5.0,3.0,0.13,18.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,,1775:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.368258269020915,6,91,577
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Claremont-Mudd-Scripps,"Lewison, Cate",0,,2,21,20,0.0,0.0,15.0,33.0,11.0,5.0,3.0,0.0,0.0,1.57,0.71,0.52,0.143,0.238,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.095,5.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,,1434:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.129502331005968,7,90,596
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,California Lutheran,"Sprouse, Jessica",0,,5,23,22,0.0,0.0,12.0,27.0,11.0,3.0,4.0,0.0,0.0,1.17,0.52,0.48,0.174,0.13,8.0,0.0,0.0,0.0,1.0,2.0,2.0,0.087,18.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,,1251:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.364674613498332,8,90,693
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Pomona-Pitzer,"Rojas Collins, Vivian",0,,33,21,21,0.0,0.0,13.0,25.0,10.0,2.0,4.0,0.0,0.0,1.19,0.62,0.48,0.19,0.095,9.0,1.0,0.0,0.0,2.0,4.0,2.0,0.095,4.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,,1755:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.5179539547825796,9,89,830
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Pomona-Pitzer,"Peterson Rajalingam, Sabrina",0,,27,-9,-7,0.0,0.0,-13.0,-23.0,-7.0,-1.0,-3.0,0.0,0.0,2.56,1.44,0.78,0.333,0.111,-10.0,0.0,0.0,0.0,-4.0,-1.0,-2.0,0.222,-11.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,,-505:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.329390499991501,10,89,670
