conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rutgers-Newark,"Oaxaca, Seoane",0,,11,-23,-23,0.0,0.0,-45.0,-82.0,-21.0,-1.0,-10.0,0.0,0.0,3.57,1.96,0.91,0.435,0.043,-35.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,0.087,-15.0,0.0,-4.0,0.0,0.65,0.17,0.0,0.0,0.0,,-1299:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.13446715888855,1,99,4
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rowan,"Giordano, Olivia",0,,2,20,20,0.0,0.0,43.0,93.0,35.0,7.0,14.0,1.0,1.0,4.65,2.15,1.75,0.7,0.35,29.0,0.0,1.0,0.0,6.0,5.0,7.0,0.35,33.0,0.0,6.0,0.0,1.65,0.3,0.0,0.0,0.0,,1571:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12.547147036841858,2,96,50
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Montclair State,"Prendergast, Kylie",0,,25,20,20,0.0,0.0,27.0,43.0,33.0,5.0,14.0,1.0,0.0,2.15,1.35,1.65,0.7,0.25,13.0,1.0,1.0,0.0,5.0,3.0,5.0,0.25,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1377:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11.973534897736753,3,94,52
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,TCNJ,"Alfano, Alyssa",0,,6,20,20,0.0,0.0,20.0,51.0,27.0,7.0,10.0,1.0,1.0,2.55,1.0,1.35,0.5,0.35,10.0,0.0,0.0,0.0,5.0,2.0,4.0,0.2,11.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,,1311:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.167075563513919,4,93,92
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rowan,"Wiedeman, Sara",0,,7,20,20,0.0,0.0,25.0,49.0,20.0,8.0,6.0,1.0,0.0,2.45,1.25,1.0,0.3,0.4,19.0,0.0,0.0,0.0,2.0,0.0,2.0,0.1,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,1635:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.102050090440605,5,92,164
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Montclair State,"Albert, Mackenzie",0,,3,20,16,0.0,0.0,18.0,28.0,21.0,5.0,8.0,2.0,1.0,1.4,0.9,1.05,0.4,0.25,10.0,3.0,0.0,0.0,1.0,3.0,1.0,0.05,4.0,0.0,1.0,0.0,0.2,0.05,0.0,0.0,0.0,,1271:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.4405220534045196,6,91,216
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Montclair State,"Kronow, Isabell",0,,9,20,20,0.0,0.0,24.0,41.0,19.0,5.0,7.0,0.0,0.0,2.05,1.2,0.95,0.35,0.25,17.0,0.0,0.0,0.0,2.0,2.0,2.0,0.1,14.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,1226:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.0663260474865845,7,90,242
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Kean,"Gleason, Carly",0,,14,17,15,0.0,0.0,19.0,33.0,19.0,5.0,7.0,1.0,1.0,1.94,1.12,1.12,0.412,0.294,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,,1061:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.937940775824979,8,90,250
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,NJCU,"Alvarenga, Nyrohah",0,,10,20,19,0.0,0.0,40.0,75.0,21.0,3.0,9.0,2.0,1.0,3.75,2.0,1.05,0.45,0.15,31.0,3.0,0.0,0.0,0.0,3.0,2.0,0.1,32.0,0.0,5.0,0.0,1.6,0.25,0.0,0.0,0.0,,1538:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.914992843006422,9,89,282
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Montclair State,"Mullins, Shannon",0,,23,19,19,0.0,0.0,26.0,56.0,20.0,2.0,9.0,0.0,0.0,2.95,1.37,1.05,0.474,0.105,17.0,2.0,0.0,0.0,2.0,3.0,3.0,0.158,13.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,,1498:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.7976585514228445,10,89,262
