conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Mary's,"Skoruppa, Lauryn",0,,20,19,19,0,0,36,58,37,5,16,1,1,3.05,1.89,1.95,0.842,0.263,20,2,1,0,8,5,4,0.211,11,0,0,0,0.58,0.0,0.0,0.0,0,,1230:00,0,0.0,0.0,,,,,,,,,,,,,,,,,14.138887854560705,1,99,38
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Augsburg,"Ponce, Jayla",0,,11,19,19,0,0,47,93,37,5,16,2,2,4.89,2.47,1.95,0.842,0.263,31,0,1,0,9,5,8,0.421,12,0,2,0,0.63,0.11,0.0,0.0,0,,1464:00,0,0.0,0.0,,,,,,,,,,,,,,,,,13.876509013434095,2,96,39
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Olaf,"Johnson, Emily",0,,15,19,19,0,0,52,105,33,3,15,0,0,5.53,2.74,1.74,0.789,0.158,37,1,1,0,4,4,3,0.158,13,0,0,0,0.68,0.0,0.0,0.0,0,,1202:00,0,0.0,0.0,,,,,,,,,,,,,,,,,12.677297476916339,3,95,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Meier, Bella",0,,9,19,19,0,0,43,87,28,8,10,1,1,4.58,2.26,1.47,0.526,0.421,33,0,1,0,5,2,4,0.211,25,0,0,0,1.32,0.0,0.0,0.0,0,,1459:00,0,0.0,0.0,,,,,,,,,,,,,,,,,11.895705708484336,4,94,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Carleton,"Burbery, Claire",0,,26,24,24,0,0,36,61,26,6,10,0,0,2.54,1.5,1.08,0.417,0.25,26,0,1,0,3,2,3,0.125,16,0,1,0,0.67,0.04,0.0,0.0,0,,1724:00,0,0.0,0.0,,,,,,,,,,,,,,,,,10.223251275691702,5,93,99
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Mary's,"Munson, Samantha",0,,10,18,16,0,0,22,51,25,5,10,1,1,2.83,1.22,1.39,0.556,0.278,12,1,0,0,3,2,6,0.333,11,0,0,0,0.61,0.0,0.0,0.0,0,,936:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.521840820444895,6,92,119
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Gustavus,"Waldspurger, Cambelle",0,,23,18,18,0,0,36,75,21,3,9,0,0,4.17,2.0,1.17,0.5,0.167,27,0,0,0,5,1,4,0.222,5,0,0,0,0.28,0.0,0.0,0.0,0,,1284:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.005168336404578,7,92,194
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Carleton,"Kresse, Kathryn",0,,14,24,24,0,0,25,66,21,5,8,1,0,2.75,1.04,0.88,0.333,0.208,17,0,0,0,5,4,4,0.167,9,0,1,0,0.38,0.04,0.0,0.0,0,,1783:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.9113080037719365,8,91,202
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Olaf,"Klagge, Marit",0,,3,20,20,0,0,18,37,20,6,7,1,1,1.85,0.9,1.0,0.35,0.3,11,0,0,0,4,4,4,0.2,19,0,0,0,0.95,0.0,0.0,0.0,0,,1228:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.894441386608235,9,90,206
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Carleton,"Caldwell, Lauren",0,,28,22,17,0,0,14,25,20,6,7,0,0,1.14,0.64,0.91,0.318,0.273,7,2,0,0,3,2,3,0.136,3,0,0,0,0.14,0.0,0.0,0.0,0,,1323:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.7842771738163306,10,90,212
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Pfleger, Natalie",0,,15,19,12,0,0,23,37,19,1,9,1,1,1.95,1.21,1.0,0.474,0.053,14,1,0,0,3,1,5,0.263,15,0,0,0,0.79,0.0,0.0,0.0,0,,1095:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.450132797576262,11,89,314
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Macalester,"Nhouyvanisvong, Adi",0,,16,17,17,0,0,20,44,15,7,4,0,0,2.59,1.18,0.88,0.235,0.412,16,0,0,0,2,0,1,0.059,7,0,0,0,0.41,0.0,0.0,0.0,0,,1113:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.432288271959427,12,89,324
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Olaf,"VanDeWalker, Wren",0,,10,20,19,0,0,21,46,15,7,4,0,0,2.3,1.05,0.75,0.2,0.35,17,0,0,0,1,2,2,0.1,11,0,1,0,0.55,0.05,0.0,0.0,0,,1153:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.1771641120052285,13,88,350
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Carleton,"Feurer, Lola",0,,17,23,23,0,0,17,45,16,4,6,0,0,1.96,0.74,0.7,0.261,0.174,11,0,0,1,2,2,2,0.087,2,0,0,0,0.09,0.0,0.0,0.0,0,,1625:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.964653104598273,14,88,372
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Carleton,"Haigh, Ashlyn",0,,21,24,24,0,0,16,33,17,3,7,0,0,1.38,0.67,0.71,0.292,0.125,9,1,0,0,2,1,0,0.0,16,0,1,0,0.67,0.04,0.0,0.0,0,,1857:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.761191296178167,15,88,397
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Olaf,"Duffy-Shaw, Cat",0,,30,20,20,0,0,11,31,13,9,2,1,1,1.55,0.55,0.65,0.1,0.45,9,0,0,0,0,2,0,0.0,10,0,1,0,0.5,0.05,0.0,0.0,0,,1590:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.688264664165382,16,87,412
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Henaman, Briana",0,,5,21,21,0,0,23,42,14,4,5,0,0,2.0,1.1,0.67,0.238,0.19,18,0,0,0,1,2,2,0.095,11,0,1,0,0.52,0.05,0.0,0.0,0,,1763:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.1419888290766,17,87,469
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Scholastica,"Manion, Anna",0,,18,20,19,0,0,24,39,15,1,7,0,0,1.95,1.2,0.75,0.35,0.05,17,1,0,0,4,1,2,0.1,3,0,0,0,0.15,0.0,0.0,0.0,0,,1402:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.067183087659523,18,86,479
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Scholastica,"Lewis, Julia",0,,25,20,20,0,0,14,21,12,6,3,1,1,1.05,0.7,0.6,0.15,0.3,11,0,0,0,1,1,1,0.05,20,0,0,0,1.0,0.0,0.0,0.0,0,,1379:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.963295647586901,19,86,505
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Fugitt, Ashley",0,,24,20,17,0,0,18,27,15,1,7,0,0,1.35,0.9,0.75,0.35,0.05,11,0,1,0,3,2,2,0.1,8,0,0,0,0.4,0.0,0.0,0.0,0,,1027:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.901936768471666,20,86,502
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Benedict,"Stephani, Addison",0,,6,18,16,0,0,23,49,15,1,7,0,0,2.72,1.28,0.83,0.389,0.056,16,1,0,0,2,2,2,0.111,8,0,1,0,0.44,0.06,0.0,0.0,0,,778:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.756976821309372,21,85,521
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Macalester,"Edmunds, Mikayla",0,,30,18,11,0,0,16,26,12,4,4,0,0,1.44,0.89,0.67,0.222,0.222,12,0,0,0,0,0,1,0.056,3,0,0,0,0.17,0.0,0.0,0.0,0,,877:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.526621288285583,22,85,568
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Augsburg,"Hookom, Allison",0,,21,19,16,0,0,21,44,13,3,5,0,0,2.32,1.11,0.68,0.263,0.158,16,1,0,0,0,2,1,0.053,11,0,1,0,0.58,0.05,0.0,0.0,0,,1246:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.488405799053333,23,85,564
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Macalester,"Hamilton, Erica",0,,22,18,10,0,0,12,19,14,2,6,0,0,1.06,0.67,0.78,0.333,0.111,6,0,0,0,1,1,2,0.111,7,0,1,0,0.39,0.06,0.0,0.0,0,,667:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.347280778201592,24,84,589
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Olson, Emily",0,,14,18,17,0,0,13,30,10,6,2,0,0,1.67,0.72,0.56,0.111,0.333,11,0,0,0,1,1,1,0.056,6,0,0,0,0.33,0.0,0.0,0.0,0,,1292:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.230509212831567,25,84,629
