conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Luján Rubio, Elena",0,,21,19,19,0,0,42,59,48,8,20,0,0,3.11,2.21,2.53,1.053,0.421,22,0,4,0,3,15,3,0.158,18,0,1,0,0.95,0.05,0.0,0.0,0,,1524:00,0,0.0,0.0,,,,,,,,,,,,,,,,,13.232290388233736,1,99,10
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Kendall, Marie",0,,30,23,23,0,0,95,190,40,12,14,1,1,8.26,4.13,1.74,0.609,0.522,81,0,2,0,2,11,3,0.13,17,0,2,0,0.74,0.09,0.0,0.0,0,,1900:00,0,0.0,0.0,,,,,,,,,,,,,,,,,12.761117624667778,2,94,16
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Mersberger, Haley",0,,5,23,23,0,0,70,131,45,3,21,2,0,5.7,3.04,1.96,0.913,0.13,49,2,2,0,4,7,3,0.13,18,0,1,0,0.78,0.04,0.0,0.0,0,,1937:00,0,0.0,0.0,,,,,,,,,,,,,,,,,11.850180197011177,3,93,19
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Larson, Niamh",0,,11,23,23,0,0,52,86,34,10,12,1,1,3.74,2.26,1.48,0.522,0.435,40,1,0,0,3,6,2,0.087,25,0,3,0,1.09,0.13,0.0,0.0,0,,1363:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.85270187195656,4,91,40
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Hill, Kamryn",0,,3,23,23,0,0,36,71,27,5,11,1,0,3.09,1.57,1.17,0.478,0.217,25,0,2,0,4,1,5,0.217,26,0,3,0,1.13,0.13,0.0,0.0,0,,1370:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.7149723886477855,5,90,109
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Moorad, Reese",0,,7,19,18,0,0,28,48,18,4,7,0,0,2.53,1.47,0.95,0.368,0.211,21,0,1,0,1,2,0,0.0,7,0,0,0,0.37,0.0,0.0,0.0,0,,1279:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.761042430587816,6,89,278
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Martin Luther,"Boehm, Priscilla",0,,14,18,17,0,0,18,28,15,7,4,1,1,1.56,1.0,0.83,0.222,0.389,14,0,0,0,1,1,1,0.056,7,0,0,0,0.39,0.0,0.0,0.0,0,,1286:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.492456791305829,7,88,328
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Wright, Emma",0,,12,23,2,0,0,24,34,16,4,6,0,0,1.48,1.04,0.7,0.261,0.174,18,0,0,0,0,2,1,0.043,12,0,1,0,0.52,0.04,0.0,0.0,0,,788:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.9628017939243976,8,87,380
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Ping, Riley",0,,15,18,18,0,0,15,32,15,3,6,0,0,1.78,0.83,0.83,0.333,0.167,9,0,0,0,4,3,3,0.167,3,0,0,0,0.17,0.0,0.0,0.0,0,,1300:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.5632849394507335,9,86,448
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Johnson, Mia",0,,3,19,19,0,0,22,36,15,3,6,0,0,1.89,1.16,0.79,0.316,0.158,16,0,0,0,1,4,2,0.105,8,0,1,0,0.42,0.05,0.0,0.0,0,,1487:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.4566491608880194,10,85,458
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Babcock, Briella",0,,23,22,18,0,0,20,40,14,4,5,0,0,1.82,0.91,0.64,0.227,0.182,15,0,0,0,2,1,1,0.045,17,0,1,0,0.77,0.05,0.0,0.0,0,,1553:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.3896908917870423,11,84,484
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Martin Luther,"Schoeneck, Katie",0,,28,14,13,0,0,26,57,15,1,7,2,1,4.07,1.86,1.07,0.5,0.071,19,0,1,0,1,3,3,0.214,3,0,0,0,0.21,0.0,0.0,0.0,0,,957:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.3102953634577372,12,84,470
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Martin Luther,"Schoeneck, Rachel",0,,30,16,16,0,0,24,46,15,1,7,1,1,2.88,1.5,0.94,0.438,0.063,17,1,0,0,2,3,1,0.063,3,0,0,0,0.19,0.0,0.0,0.0,0,,1192:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.276439947468209,13,83,480
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Meehan, Naomi",0,,12,23,23,0,0,18,36,14,2,6,0,0,1.57,0.78,0.61,0.261,0.087,12,1,0,0,2,2,2,0.087,9,0,0,0,0.39,0.0,0.0,0.0,0,,1812:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.1417708463881753,14,82,522
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Martin Luther,"Kramer, Anna",0,,8,17,17,0,0,15,22,15,1,7,0,0,1.29,0.88,0.88,0.412,0.059,8,0,0,0,3,1,2,0.118,6,0,0,0,0.35,0.0,0.0,0.0,0,,934:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.124090575515332,15,82,516
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Rehberg, Roxy",0,,22,17,16,0,0,16,24,12,4,4,0,0,1.41,0.94,0.71,0.235,0.235,12,0,0,0,1,0,1,0.059,2,0,0,0,0.12,0.0,0.0,0.0,0,,1137:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.0417097241757496,16,81,566
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Crown,"Schanbacher, Ellie",0,,14,21,20,0,0,19,37,14,2,6,2,1,1.76,0.9,0.67,0.286,0.095,13,1,0,0,2,5,3,0.143,7,0,1,0,0.33,0.05,0.0,0.0,0,,1865:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.933568819856877,17,81,556
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Martin Luther,"Foley, Naomi",0,,21,18,18,0,0,7,13,7,7,0,0,0,0.72,0.39,0.39,0.0,0.389,7,0,0,0,0,0,0,0.0,9,0,0,0,0.5,0.0,0.0,0.0,0,,1355:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.2846517227302274,18,80,855
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Adler, Sophie",0,,23,23,9,0,0,4,11,8,6,1,0,0,0.48,0.17,0.35,0.043,0.261,3,0,0,0,1,0,1,0.043,2,0,0,0,0.09,0.0,0.0,0.0,0,,1107:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.266971451857384,19,80,841
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Minnesota Morris,"Ganske, Brianna",0,,9,20,20,0,0,17,22,11,1,5,0,0,1.1,0.85,0.55,0.25,0.05,12,0,0,0,1,2,2,0.1,13,0,0,0,0.65,0.0,0.0,0.0,0,,1554:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.1471458511882626,20,79,761
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Crown,"Kerr, Layla",0,,11,18,18,0,0,20,26,10,0,5,0,0,1.44,1.11,0.56,0.278,0.0,15,1,0,0,2,2,0,0.0,8,0,0,0,0.44,0.0,0.0,0.0,0,,1441:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.725631758125705,21,78,922
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,North Central,"Capili, Paula",0,,7,17,14,0,0,17,26,9,1,4,0,0,1.53,1.0,0.53,0.235,0.059,13,0,0,0,1,2,0,0.0,8,0,0,0,0.47,0.0,0.0,0.0,0,,1438:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.6417457810299636,22,78,992
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Judnick, Brook",0,,4,21,11,0,0,13,23,9,3,3,0,0,1.1,0.62,0.43,0.143,0.143,10,1,0,0,0,0,0,0.0,18,0,2,0,0.86,0.1,0.0,0.0,0,,891:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.562969843934182,23,77,1048
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Johnson, Brynn",0,,25,14,0,0,0,11,19,7,3,2,0,0,1.36,0.79,0.5,0.143,0.214,9,0,0,0,0,0,0,0.0,1,0,0,0,0.07,0.0,0.0,0.0,0,,327:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.4739738268384814,24,77,1146
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Carlson, Abby",0,,19,22,13,0,0,3,6,6,4,1,0,0,0.27,0.14,0.27,0.045,0.182,2,0,0,0,0,0,0,0.0,5,0,0,0,0.23,0.0,0.0,0.0,0,,936:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.3054493097689202,25,76,1263
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Minnesota Morris,"Toth, Bella",0,,18,19,18,0,0,16,47,7,1,3,0,0,2.47,0.84,0.37,0.158,0.053,13,0,0,0,2,1,2,0.105,15,0,0,0,0.79,0.0,0.0,0.0,0,,1543:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.1194180028769007,26,76,1255
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Minnesota Morris,"Pollreisz, Ashlynn",0,,44,17,15,0,0,16,34,4,4,0,0,0,2.0,0.94,0.24,0.0,0.235,16,0,0,0,0,0,0,0.0,20,0,0,0,1.18,0.0,0.0,0.0,0,,1321:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.0201094435425544,27,76,1466
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Lindow, Julia",0,,22,19,0,0,0,12,20,6,2,2,1,1,1.05,0.63,0.32,0.105,0.105,10,0,0,0,0,1,0,0.0,3,0,0,0,0.16,0.0,0.0,0.0,0,,595:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.0186043177863955,28,75,1362
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Klocker, Lilly",0,,31,18,1,0,0,9,17,7,1,3,0,0,0.94,0.5,0.39,0.167,0.056,6,0,0,0,0,1,0,0.0,1,0,0,0,0.06,0.0,0.0,0.0,0,,555:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.0009240469135519,29,75,1339
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Sundby, Grace",0,,6,18,1,0,0,5,9,8,0,4,0,0,0.5,0.28,0.44,0.222,0.0,1,0,0,0,0,0,0,0.0,3,0,0,0,0.17,0.0,0.0,0.0,0,,714:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.9663160680459444,30,74,1328
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Crown,"Makela, Aubrey",0,,4,16,13,0,0,7,14,6,2,2,0,0,0.88,0.44,0.38,0.125,0.125,5,0,0,0,1,1,0,0.0,8,0,0,0,0.5,0.0,0.0,0.0,0,,895:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.9339657778125751,31,74,1463
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Taylor, Julia",0,,14,21,4,0,0,8,13,5,3,1,0,0,0.62,0.38,0.24,0.048,0.143,7,1,0,0,0,1,0,0.0,8,0,0,0,0.38,0.0,0.0,0.0,0,,657:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.9177906326958903,32,73,1515
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Crystal, Brynne",0,,9,23,23,0,0,14,27,4,2,1,0,0,1.17,0.61,0.17,0.043,0.087,13,0,0,0,1,0,1,0.043,13,0,0,0,0.57,0.0,0.0,0.0,0,,1599:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.5470596636176248,33,73,1744
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Minnesota Morris,"Cordova, Ziviara",0,,15,15,13,0,0,10,15,5,3,1,1,0,1.0,0.67,0.33,0.067,0.2,9,0,0,0,0,1,0,0.0,14,0,2,0,0.93,0.13,0.0,0.0,0,,1229:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.5013865796332923,34,73,1768
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Minnesota Morris,"Berscheit, Hope",0,,11,19,3,0,0,6,8,6,0,3,0,0,0.42,0.32,0.32,0.158,0.0,3,2,0,0,0,1,0,0.0,4,0,0,0,0.21,0.0,0.0,0.0,0,,507:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.47784370588240976,35,72,1710
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,North Central,"Words, Ramiyah",0,,8,17,17,0,0,6,9,5,1,2,0,0,0.53,0.35,0.29,0.118,0.059,4,0,0,0,1,1,0,0.0,12,0,0,0,0.71,0.0,0.0,0.0,0,,1456:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.444740852770961,36,72,1841
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Kovala, Kasja",0,,15,20,10,0,0,14,25,7,1,3,0,0,1.25,0.7,0.35,0.15,0.05,11,1,0,0,0,0,0,0.0,15,0,3,0,0.75,0.15,0.0,0.0,0,,852:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.41017338330918307,37,71,1678
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Redman, Jessica",0,,10,15,4,0,0,2,4,4,2,1,0,0,0.27,0.13,0.27,0.067,0.133,1,0,0,0,0,1,0,0.0,3,0,0,0,0.2,0.0,0.0,0.0,0,,453:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.3439271676804557,38,71,2058
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Crown,"Ursel, Bailey",0,,5,19,8,0,0,3,5,3,3,0,0,0,0.26,0.16,0.16,0.0,0.158,3,0,0,0,0,0,0,0.0,5,0,0,0,0.26,0.0,0.0,0.0,0,,923:00,0,0.0,0.0,,,,,,,,,,,,,,,,,0.327752022563771,39,71,2125
