conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Nimmer, Kaitlyn",0,,16,24,24,0,0,55,108,38,12,13,1,0,4.5,2.29,1.58,0.542,0.5,42,1,0,0,5,4,5,0.208,15,0,0,0,0.63,0.0,0.0,0.0,0,,1667:00,0,0.0,0.0,,,,,,,,,,,,,,,,,12.746739962237411,1,99,22
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Clemons, Olivia",0,,9,24,3,0,0,50,93,40,6,17,0,0,3.88,2.08,1.67,0.708,0.25,33,0,1,0,1,5,3,0.125,21,0,0,0,0.88,0.0,0.0,0.0,0,,1173:00,0,0.0,0.0,,,,,,,,,,,,,,,,,12.141915773191402,2,95,26
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Koleno, Ella",0,,11,24,22,0,0,16,35,29,11,9,0,0,1.46,0.67,1.21,0.375,0.458,7,1,0,0,4,3,4,0.167,11,0,0,0,0.46,0.0,0.0,0.0,0,,1043:00,0,0.0,0.0,,,,,,,,,,,,,,,,,9.096889522544352,3,94,57
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Ehlert, Grace",0,,28,24,24,0,0,28,48,31,3,14,3,1,2.0,1.17,1.29,0.583,0.125,14,0,0,0,5,4,4,0.167,34,0,1,0,1.42,0.04,0.0,0.0,0,,1545:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.328345150638464,4,93,76
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Dapino, Ceci",0,,8,20,20,0,0,40,69,27,5,11,1,0,3.45,2.0,1.35,0.55,0.25,29,0,0,0,4,5,4,0.2,11,0,0,0,0.55,0.0,0.0,0.0,0,,1229:00,0,0.0,0.0,,,,,,,,,,,,,,,,,8.0267555055595,5,92,88
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Farra, Maggie",0,,9,20,20,0,0,28,65,27,3,12,0,0,3.25,1.4,1.35,0.6,0.15,16,0,2,0,3,3,2,0.1,19,0,0,0,0.95,0.0,0.0,0.0,0,,1002:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.39458409377348,6,91,108
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Teng, Madison",0,,2,24,24,0,0,32,63,23,7,8,0,0,2.63,1.33,0.96,0.333,0.292,24,1,0,0,3,2,3,0.125,11,0,0,0,0.46,0.0,0.0,0.0,0,,1644:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.053117716114615,7,90,118
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Camp, Mikayla",0,,13,24,24,0,0,30,61,26,0,13,1,1,2.54,1.25,1.08,0.542,0.0,17,0,0,0,6,3,6,0.25,14,0,0,0,0.58,0.0,0.0,0.0,0,,1521:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.626762111139816,8,89,140
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Probst, Izzy",0,,35,20,1,0,0,18,38,22,8,7,0,0,1.9,0.9,1.1,0.35,0.4,11,0,0,0,2,4,3,0.15,14,0,1,0,0.7,0.05,0.0,0.0,0,,847:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.4120804644046,9,89,144
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Sassower, Alexis",0,,10,20,20,0,0,33,57,20,8,6,0,0,2.85,1.65,1.0,0.3,0.4,27,1,0,0,2,0,1,0.05,18,0,0,0,0.9,0.0,0.0,0.0,0,,1153:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.397601495225684,10,88,148
