conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Mary,"Hansen, Kaitlin",0,,28.0,23,23,0.0,0.0,68.0,123.0,39.0,9.0,15.0,2.0,1.0,5.35,2.96,1.7,0.652,0.391,53.0,0.0,0.0,0.0,8.0,2.0,7.0,0.304,17.0,0.0,2.0,0.0,0.74,0.09,0.0,0.0,0.0,,1591:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13.686269362392451,1,99,24
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Puentes, Eva",0,,12.0,19,16,0.0,0.0,36.0,53.0,37.0,5.0,16.0,0.0,0.0,2.79,1.89,1.95,0.842,0.263,20.0,0.0,1.0,0.0,3.0,5.0,4.0,0.211,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,924:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11.878524076183162,2,96,37
skyline_conference,Skyline Conference,2025-26,wsoc,Purchase,Lindita Selmani,0,,23.0,17,17,0.0,0.0,37.0,50.0,30.0,8.0,11.0,2.0,2.0,2.94,2.18,1.76,0.647,0.471,26.0,0.0,2.0,0.0,3.0,8.0,3.0,0.176,5.0,0.0,1.0,0.0,0.29,0.06,0.0,0.0,0.0,,1503:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.142131848221537,3,94,58
skyline_conference,Skyline Conference,2025-26,wsoc,Farmingdale State,"Rivera, Alyse",0,,10.0,20,18,0.0,0.0,35.0,66.0,26.0,4.0,11.0,1.0,1.0,3.3,1.75,1.3,0.55,0.2,24.0,0.0,1.0,0.0,3.0,5.0,1.0,0.05,21.0,0.0,5.0,0.0,1.05,0.25,0.0,0.0,0.0,,1322:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.321057128974173,4,93,149
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Mary,"Tanko, Lily",0,,21.0,20,20,0.0,0.0,30.0,44.0,24.0,4.0,10.0,0.0,0.0,2.2,1.5,1.2,0.5,0.2,20.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,0.9,0.1,0.0,0.0,0.0,,1422:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.136117649334963,5,92,157
skyline_conference,Skyline Conference,2025-26,wsoc,St. Joseph's-Long Island,"Rosario, CC",0,,27.0,20,19,0.0,0.0,40.0,67.0,21.0,5.0,8.0,1.0,1.0,3.35,2.0,1.05,0.4,0.25,32.0,0.0,0.0,0.0,5.0,3.0,5.0,0.25,7.0,0.0,1.0,0.0,0.35,0.05,0.0,0.0,0.0,,1539:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.8277639850043,6,92,171
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Robles Sedano, Aiyanna",0,,5.0,19,15,0.0,0.0,21.0,32.0,23.0,5.0,9.0,0.0,0.0,1.68,1.11,1.21,0.474,0.263,12.0,0.0,0.0,0.0,4.0,1.0,2.0,0.105,14.0,0.0,2.0,0.0,0.74,0.11,0.0,0.0,0.0,,987:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.809642911505105,7,91,176
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Mary,"Welsh, Faith",0,,20.0,20,20,0.0,0.0,18.0,32.0,21.0,7.0,7.0,0.0,0.0,1.6,0.9,1.05,0.35,0.35,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.05,16.0,0.0,1.0,0.0,0.8,0.05,0.0,0.0,0.0,,1742:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.699524610619824,8,90,181
skyline_conference,Skyline Conference,2025-26,wsoc,Sarah Lawrence,"Chaffin, Hannah",0,,20.0,18,14,0.0,0.0,33.0,50.0,23.0,1.0,11.0,1.0,0.0,2.78,1.83,1.28,0.611,0.056,22.0,1.0,1.0,0.0,1.0,4.0,1.0,0.056,8.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,1172:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.6721391956264195,9,90,183
skyline_conference,Skyline Conference,2025-26,wsoc,Maritime,"Garcia, Eva",0,,9.0,13,13,0.0,0.0,29.0,49.0,23.0,1.0,11.0,1.0,1.0,3.77,2.23,1.77,0.846,0.077,18.0,2.0,2.0,0.0,2.0,2.0,3.0,0.231,15.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,,1111:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.576678239871806,10,89,189
