conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,rank,rating,global_rank
aec,Atlantic East Conference (AEC),2025-26,wsoc,Pratt Institute,"Nolan, Kate",0,,15.0,16,16,0.0,0.0,50.0,82.0,44.0,10.0,17.0,0.0,0.0,5.13,3.13,2.75,1.063,0.625,33.0,0.0,2.0,0.0,5.0,8.0,2.0,0.125,7.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,1304:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12.951002383770534,1,99,14
aec,Atlantic East Conference (AEC),2025-26,wsoc,Gwynedd Mercy Univ.,"Bradley, Kira",0,,2.0,21,21,0.0,0.0,46.0,80.0,43.0,5.0,19.0,1.0,1.0,3.81,2.19,2.05,0.905,0.238,27.0,1.0,1.0,0.0,2.0,6.0,4.0,0.19,14.0,0.0,3.0,0.0,0.67,0.14,0.0,0.0,0.0,,1628:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.784625052989005,2,95,27
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Walters, Carly",0,,22.0,16,16,0.0,0.0,42.0,80.0,35.0,3.0,16.0,1.0,1.0,5.0,2.63,2.19,1.0,0.188,26.0,0.0,2.0,0.0,7.0,5.0,7.0,0.438,11.0,0.0,1.0,0.0,0.69,0.06,0.0,0.0,0.0,,1418:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.679250420024394,3,93,45
aec,Atlantic East Conference (AEC),2025-26,wsoc,Centenary (NJ),"Flores, Liliana",0,,3.0,16,16,0.0,0.0,28.0,39.0,34.0,4.0,15.0,2.0,1.0,2.44,1.75,2.13,0.938,0.25,13.0,1.0,2.0,0.0,3.0,8.0,2.0,0.125,5.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,,1390:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.584988104176636,4,92,48
aec,Atlantic East Conference (AEC),2025-26,wsoc,Pratt Institute,"Thomsen, Kat",0,,17.0,14,14,0.0,0.0,26.0,57.0,27.0,7.0,10.0,1.0,0.0,4.07,1.86,1.93,0.714,0.5,16.0,0.0,0.0,0.0,1.0,5.0,1.0,0.071,5.0,0.0,1.0,0.0,0.36,0.07,0.0,0.0,0.0,,1146:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.31096980028693,5,90,93
aec,Atlantic East Conference (AEC),2025-26,wsoc,Pratt Institute,"Tien, Chloe",0,,3.0,15,14,0.0,0.0,28.0,46.0,28.0,4.0,12.0,0.0,0.0,3.07,1.87,1.87,0.8,0.267,16.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1250:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.103547931689546,6,89,95
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marymount (VA),"Blanco, Arianna",0,,13.0,22,20,0.0,0.0,31.0,48.0,27.0,5.0,11.0,1.0,1.0,2.18,1.41,1.23,0.5,0.227,20.0,0.0,0.0,0.0,5.0,5.0,4.0,0.182,16.0,0.0,1.0,0.0,0.73,0.05,0.0,0.0,0.0,,1567:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.943147160448854,7,88,100
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Walters, Caroline",0,,14.0,12,12,0.0,0.0,19.0,37.0,21.0,11.0,5.0,0.0,0.0,3.08,1.58,1.75,0.417,0.917,14.0,0.0,0.0,0.0,1.0,3.0,1.0,0.083,4.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,977:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.844866112692643,8,88,124
aec,Atlantic East Conference (AEC),2025-26,wsoc,Pratt Institute,"Pratt, Emma",0,,18.0,16,16,0.0,0.0,45.0,82.0,22.0,6.0,8.0,0.0,0.0,5.13,2.81,1.38,0.5,0.375,37.0,0.0,0.0,0.0,1.0,8.0,2.0,0.125,36.0,0.0,1.0,0.0,2.25,0.06,0.0,0.0,0.0,,1298:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.24637392756341,9,87,134
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marymount (VA),"Alvarado, Nicole",0,,7.0,21,21,0.0,0.0,21.0,36.0,22.0,6.0,8.0,0.0,0.0,1.71,1.0,1.05,0.381,0.286,13.0,0.0,0.0,0.0,3.0,3.0,3.0,0.143,10.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,,1478:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.947039620341363,10,86,156
