conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,MIT,Ashley Thomas,,,,21,21,0.0,6.0,0.0,0.0,0.0,3.0,33.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,47.0,7.0,1264:00,55.0,0.0,1.0,82.0,113.0,16.0,119.0,68.0,51.0,0.726,,,,,,,,,,,,,,,12.686601874980663,1,99,10
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Amelia Novitch,,,,19,19,0.0,8.0,0.0,0.0,0.0,4.0,35.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,35.0,15.0,1144:00,55.0,0.0,1.0,81.0,110.0,22.0,85.0,42.0,43.0,0.736,,,,,,,,,,,,,,,9.226111074581574,2,96,49
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,MIT,Annica Lam,,,,21,20,0.0,7.0,0.0,0.0,0.0,2.0,44.0,3.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,5.0,1204:00,55.0,0.0,1.0,109.0,160.0,22.0,87.0,19.0,68.0,0.681,,,,,,,,,,,,,,,8.20865307793836,3,94,97
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Smith,Kyra Hawk,,,,18,18,0.0,3.0,0.0,0.0,0.0,4.0,53.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,33.0,8.0,1009:00,152.0,0.0,1.0,90.0,108.0,7.0,86.0,25.0,61.0,0.833,,,,,,,,,,,,,,,8.159081037246839,4,93,94
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Emerson,Ava Dellicompagni,,,,16,16,0.0,5.0,0.0,0.0,0.0,1.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,71.0,51.0,19.0,948:00,35.0,0.0,1.0,66.0,99.0,14.0,71.0,37.0,34.0,0.667,,,,,,,,,,,,,,,7.579232782848623,5,92,128
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Babson,Kathryn Blake,,,,19,19,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,37.0,8.0,1144:00,55.0,0.0,1.0,89.0,124.0,20.0,76.0,24.0,52.0,0.718,,,,,,,,,,,,,,,7.100595175921108,6,91,164
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Smith,Sadie Tschider,,,,18,18,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,33.0,6.0,1009:00,152.0,0.0,1.0,71.0,85.0,2.0,74.0,34.0,40.0,0.835,,,,,,,,,,,,,,,6.8660421779655945,7,91,171
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Smith,Caroline Sanders,,,,17,17,0.0,4.0,0.0,0.0,0.0,2.0,53.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,92.0,31.0,17.0,949:00,152.0,0.0,1.0,79.0,106.0,8.0,66.0,25.0,41.0,0.745,,,,,,,,,,,,,,,6.746187064408467,8,90,193
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Coast Guard,Abby McAllister,,,,14,13,0.0,6.0,0.0,0.0,0.0,3.0,22.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,34.0,11.0,775:00,98.0,0.0,1.0,65.0,93.0,15.0,67.0,31.0,36.0,0.699,,,,,,,,,,,,,,,6.562140770046913,9,89,201
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Springfield,Lily Johnson,,,,18,16,0.0,6.0,0.0,0.0,0.0,4.0,28.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,20.0,16.0,962:00,48.0,0.0,1.0,68.0,94.0,10.0,62.0,18.0,44.0,0.723,,,,,,,,,,,,,,,6.332981489147748,10,89,229
