conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Middlebury,Hope Shue,,,,22,22,0.0,39.0,0.0,0.0,0.0,4.0,61.0,1.0,9.0,7.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,72.0,32.0,26.0,1228:00,89.0,0.0,1.0,119.0,151.0,57.0,119.0,33.0,86.0,0.788,,,,,,,,,,,,,,,15.143024394081193,1,99,7
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Tufts,Margie Carden,,,,23,23,0.0,22.0,0.0,0.0,0.0,3.0,37.0,0.0,12.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,18.0,8.0,1366:00,55.0,0.0,1.0,108.0,138.0,45.0,87.0,16.0,71.0,0.783,,,,,,,,,,,,,,,10.037562061172475,2,96,61
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Middlebury,Maggie Coughlin,,,,22,21,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,26.0,10.0,1208:00,207.0,0.0,1.0,61.0,82.0,6.0,79.0,36.0,43.0,0.744,,,,,,,,,,,,,,,9.802466097894971,3,95,72
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Tufts,Allie Zorn,,,,23,23,0.0,23.0,0.0,0.0,0.0,4.0,36.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,38.0,7.0,1366:00,55.0,0.0,1.0,83.0,118.0,36.0,88.0,26.0,62.0,0.703,,,,,,,,,,,,,,,9.492778059627115,4,94,79
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Colby,Julia Jardina,,,,21,21,0.0,22.0,0.0,0.0,0.0,4.0,57.0,1.0,8.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,73.0,28.0,13.0,1260:00,71.0,0.0,1.0,101.0,128.0,37.0,82.0,11.0,71.0,0.789,,,,,,,,,,,,,,,8.882793059865573,5,93,115
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Tufts,Ella Lesperance,,,,23,23,0.0,3.0,0.0,0.0,0.0,1.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,6.0,1343:00,100.0,0.0,1.0,54.0,74.0,6.0,73.0,39.0,34.0,0.73,,,,,,,,,,,,,,,8.798844075670736,6,92,133
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Wesleyan,Sam DeLeo,,,,21,21,0.0,2.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,37.0,6.0,1204:00,188.0,0.0,1.0,47.0,64.0,4.0,59.0,29.0,30.0,0.734,,,,,,,,,,,,,,,6.744343176478183,7,92,270
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Middlebury,Caroline Adams,,,,22,21,0.0,19.0,0.0,0.0,0.0,3.0,40.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,128.0,38.0,7.0,1042:00,150.0,0.0,1.0,99.0,112.0,36.0,67.0,19.0,48.0,0.884,,,,,,,,,,,,,,,6.692560019028973,8,91,258
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Trinity,Kelsey Restivo,,,,18,16,0.0,11.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,26.0,4.0,947:00,71.0,0.0,1.0,61.0,92.0,15.0,60.0,22.0,38.0,0.663,,,,,,,,,,,,,,,6.189920683264083,9,91,317
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wlax,Amherst,Emily Petersen,,,,18,18,0.0,15.0,0.0,0.0,0.0,4.0,27.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,59.0,16.0,6.0,1100:00,89.0,0.0,1.0,77.0,103.0,30.0,59.0,9.0,50.0,0.748,,,,,,,,,,,,,,,5.9972986779218544,10,90,326
