conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Madeline Turcotte,,,,18,18,0.0,7.0,0.0,0.0,0.0,3.0,22.0,3.0,4.0,1.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,104.0,48.0,18.0,1064:00,115.0,0.0,1.0,79.0,114.0,17.0,93.0,45.0,48.0,0.693,,,,,,,,,,,,,,,10.293275799259842,1,99,31
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Julia Brown,,,,19,19,0.0,5.0,0.0,0.0,0.0,2.0,17.0,1.0,13.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,41.0,7.0,1139:00,46.0,0.0,1.0,99.0,129.0,9.0,93.0,19.0,74.0,0.767,,,,,,,,,,,,,,,8.789166275694747,2,95,62
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Kerrigan Brown,,,,19,19,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,42.0,10.0,1076:00,104.0,0.0,1.0,38.0,51.0,1.0,73.0,49.0,24.0,0.745,,,,,,,,,,,,,,,7.965566707614284,3,93,106
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Audrey Booher,,,,17,17,0.0,6.0,0.0,0.0,0.0,2.0,37.0,2.0,5.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,39.0,11.0,1030:00,26.0,0.0,1.0,104.0,145.0,20.0,81.0,23.0,58.0,0.717,,,,,,,,,,,,,,,7.703194751921498,4,92,122
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Meghan Chang,,,,18,18,0.0,8.0,0.0,0.0,0.0,1.0,31.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,113.0,36.0,39.0,1090:00,72.0,0.0,1.0,69.0,88.0,16.0,60.0,26.0,34.0,0.784,,,,,,,,,,,,,,,7.325665063650307,5,91,141
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Mariana Miller,,,,16,14,0.0,6.0,0.0,0.0,0.0,2.0,26.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,35.0,16.0,835:00,79.0,0.0,1.0,68.0,91.0,21.0,68.0,25.0,43.0,0.747,,,,,,,,,,,,,,,6.848462762420885,6,90,181
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Trine,Brooke Hoag,,,,16,16,0.0,10.0,0.0,0.0,0.0,2.0,19.0,1.0,7.0,2.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,25.0,27.0,960:00,0.0,0.0,1.0,76.0,92.0,19.0,57.0,14.0,43.0,0.826,,,,,,,,,,,,,,,6.369811743426054,7,89,217
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Abby Malone,,,,18,17,0.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,10.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,16.0,19.0,22.0,1004:00,94.0,0.0,1.0,55.0,64.0,1.0,54.0,13.0,41.0,0.859,,,,,,,,,,,,,,,6.284616546118933,8,88,222
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Trine,Alyssa Keptner,,,,16,16,0.0,7.0,0.0,0.0,0.0,0.0,23.0,1.0,10.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,74.0,23.0,15.0,960:00,0.0,0.0,1.0,66.0,87.0,15.0,58.0,13.0,45.0,0.759,,,,,,,,,,,,,,,5.902737973990727,9,87,249
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Stella Bottum,,,,19,18,0.0,6.0,0.0,0.0,0.0,1.0,29.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,25.0,33.0,1017:00,93.0,0.0,1.0,75.0,94.0,15.0,49.0,12.0,37.0,0.798,,,,,,,,,,,,,,,5.547351589440673,10,86,286
