conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
lec,Little East Conference (LEC),2025-26,wlax,Western Connecticut,Madison Ratchford,,,,20,20,0.0,8.0,0.0,0.0,1.0,2.0,36.0,0.0,10.0,4.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,27.0,29.0,1211:00,27.0,0.0,1.0,106.0,155.0,18.0,95.0,23.0,72.0,0.684,,,,,,,,,,,,,,,9.399746705459709,1,99,22
lec,Little East Conference (LEC),2025-26,wlax,Plymouth State,Julia Donovan,,,,20,20,0.0,8.0,0.0,0.0,0.0,4.0,52.0,1.0,10.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,14.0,1189:00,151.0,0.0,1.0,114.0,149.0,31.0,94.0,26.0,68.0,0.765,,,,,,,,,,,,,,,8.402003907280768,2,95,46
lec,Little East Conference (LEC),2025-26,wlax,Eastern Connecticut,Alexa Vizzini,,,,19,19,0.0,5.0,0.0,0.0,0.0,4.0,32.0,1.0,6.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,31.0,24.0,1108:00,23.0,0.0,1.0,103.0,145.0,14.0,80.0,17.0,63.0,0.71,,,,,,,,,,,,,,,7.30950242386934,3,93,68
lec,Little East Conference (LEC),2025-26,wlax,Keene State,Tess Brown,,,,18,18,0.0,15.0,0.0,0.0,0.0,1.0,39.0,0.0,10.0,1.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,65.0,60.0,1107:00,52.0,0.0,1.0,85.0,113.0,27.0,70.0,19.0,51.0,0.752,,,,,,,,,,,,,,,7.239488218922094,4,92,71
lec,Little East Conference (LEC),2025-26,wlax,Plymouth State,Morgan Cunningham,,,,15,14,0.0,4.0,0.0,0.0,0.0,3.0,31.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,21.0,3.0,806:00,20.0,0.0,1.0,64.0,91.0,10.0,74.0,37.0,37.0,0.703,,,,,,,,,,,,,,,7.103210313802644,5,91,135
lec,Little East Conference (LEC),2025-26,wlax,Southern Maine,Cierra Hill,,,,19,19,0.0,8.0,0.0,0.0,0.0,3.0,35.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,57.0,30.0,37.0,1155:00,133.0,0.0,1.0,89.0,118.0,25.0,68.0,22.0,46.0,0.754,,,,,,,,,,,,,,,7.040334080913136,6,90,101
lec,Little East Conference (LEC),2025-26,wlax,Plymouth State,Maddie Hunt,,,,20,20,0.0,7.0,0.0,0.0,0.0,2.0,25.0,3.0,10.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,27.0,16.0,1193:00,87.0,0.0,1.0,91.0,109.0,8.0,81.0,10.0,71.0,0.835,,,,,,,,,,,,,,,6.836470886044811,7,89,98
lec,Little East Conference (LEC),2025-26,wlax,Southern Maine,Katelyn D'Appolonia,,,,14,12,0.0,22.0,0.0,0.0,0.0,2.0,48.0,0.0,9.0,6.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,82.0,31.0,23.0,746:00,74.0,0.0,1.0,81.0,105.0,29.0,73.0,17.0,56.0,0.771,,,,,,,,,,,,,,,6.778755836218228,8,88,110
lec,Little East Conference (LEC),2025-26,wlax,UMass Dartmouth,Jenny Lipanovich,,,,17,17,0.0,17.0,0.0,0.0,0.0,2.0,39.0,1.0,11.0,5.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,35.0,25.0,1023:00,18.0,0.0,1.0,89.0,109.0,30.0,72.0,12.0,60.0,0.817,,,,,,,,,,,,,,,6.3396405013637445,9,87,131
lec,Little East Conference (LEC),2025-26,wlax,Western Connecticut,Savannah Kom,,,,20,20,0.0,6.0,0.0,0.0,0.0,2.0,37.0,2.0,4.0,4.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,32.0,20.0,1211:00,27.0,0.0,1.0,73.0,91.0,16.0,68.0,21.0,47.0,0.802,,,,,,,,,,,,,,,6.090786412506559,10,86,177
lec,Little East Conference (LEC),2025-26,wlax,UMass Dartmouth,Maddy Allen,,,,18,18,0.0,24.0,0.0,0.0,0.0,4.0,50.0,2.0,7.0,2.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,99.0,36.0,14.0,1083:00,18.0,0.0,1.0,129.0,169.0,44.0,77.0,7.0,70.0,0.763,,,,,,,,,,,,,,,6.035775214680113,11,86,149
lec,Little East Conference (LEC),2025-26,wlax,Eastern Connecticut,Kaylee Drobish,,,,19,18,0.0,3.0,0.0,0.0,0.0,0.0,19.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,39.0,18.0,1061:00,139.0,0.0,1.0,45.0,54.0,6.0,58.0,33.0,25.0,0.833,,,,,,,,,,,,,,,5.7897169045482695,12,85,234
lec,Little East Conference (LEC),2025-26,wlax,Western Connecticut,Isabella Pota,,,,20,20,0.0,6.0,0.0,0.0,0.0,1.0,33.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,93.0,47.0,9.0,1211:00,27.0,0.0,1.0,84.0,125.0,22.0,72.0,23.0,49.0,0.672,,,,,,,,,,,,,,,5.706792378759894,13,84,221
