conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,composite_score,rank,rating,global_rank
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Ella Seidel,,,,17,16,0.0,7.0,0.0,0.0,0.0,3.0,36.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,29.0,8.0,950:00,84.0,0.0,1.0,,,,,,,,,,,,,,,86.0,122.0,13.0,62.0,7.0,55.0,0.705,5.3241831195093345,11,87,306
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,April Bryant,,,,17,16,0.0,11.0,0.0,0.0,0.0,2.0,19.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,107.0,30.0,25.0,850:00,97.0,0.0,1.0,,,,,,,,,,,,,,,54.0,75.0,18.0,50.0,11.0,39.0,0.72,5.041613174282504,12,86,343
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Emily Webster,,,,17,17,0.0,3.0,0.0,0.0,0.0,2.0,13.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,5.0,866:00,177.0,0.0,1.0,,,,,,,,,,,,,,,69.0,81.0,16.0,60.0,10.0,50.0,0.852,4.982178325325233,13,85,338
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Madison Soforenko,,,,17,17,0.0,3.0,0.0,0.0,0.0,1.0,14.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0,9.0,1000:00,20.0,0.0,1.0,,,,,,,,,,,,,,,65.0,77.0,8.0,51.0,7.0,44.0,0.844,4.838892973704539,14,85,364
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Josie Oparanaku,,,,17,17,0.0,12.0,0.0,0.0,0.0,4.0,40.0,1.0,3.0,2.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,61.0,36.0,17.0,1009:00,90.0,0.0,1.0,,,,,,,,,,,,,,,72.0,92.0,28.0,50.0,7.0,43.0,0.783,4.3976292645111865,15,84,404
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Amelia Ulmer,,,,18,16,0.0,5.0,0.0,0.0,0.0,5.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,5.0,892:00,120.0,0.0,1.0,,,,,,,,,,,,,,,62.0,66.0,10.0,54.0,9.0,45.0,0.939,4.318826383966347,16,84,409
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Taylor Glanville,,,,20,15,0.0,2.0,0.0,0.0,0.0,3.0,17.0,1.0,6.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,15.0,27.0,893:00,139.0,0.0,1.0,,,,,,,,,,,,,,,56.0,69.0,7.0,35.0,4.0,31.0,0.812,4.076473315304499,17,83,489
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Kate Larson,,,,18,18,0.0,9.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,6.0,1052:00,52.0,0.0,1.0,,,,,,,,,,,,,,,55.0,66.0,21.0,47.0,13.0,34.0,0.833,3.78565306007531,18,83,484
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Emma Cho,,,,18,14,0.0,7.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,31.0,12.0,840:00,41.0,0.0,1.0,,,,,,,,,,,,,,,61.0,81.0,16.0,46.0,10.0,36.0,0.753,3.543798863164301,19,82,513
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Sydney Shin,,,,17,17,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,34.0,11.0,999:00,150.0,0.0,1.0,,,,,,,,,,,,,,,47.0,60.0,16.0,41.0,17.0,24.0,0.783,3.3738566350337393,20,82,547
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Tade Scheid,,,,17,15,0.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,19.0,15.0,871:00,73.0,0.0,1.0,,,,,,,,,,,,,,,43.0,57.0,10.0,34.0,13.0,21.0,0.754,3.3555229024742346,21,81,583
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Meghan Angus,,,,17,17,0.0,3.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,25.0,5.0,1024:00,38.0,0.0,1.0,,,,,,,,,,,,,,,45.0,54.0,11.0,44.0,15.0,29.0,0.833,3.154800539190258,22,81,577
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Maggie Griffis,,,,17,13,0.0,10.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,28.0,7.0,680:00,45.0,0.0,1.0,,,,,,,,,,,,,,,45.0,55.0,19.0,43.0,15.0,28.0,0.818,3.0647257065583746,23,81,594
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Ava Goldson,,,,18,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,8.0,619:00,99.0,0.0,1.0,,,,,,,,,,,,,,,13.0,17.0,2.0,38.0,30.0,8.0,0.765,2.964387135806043,24,80,603
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Ada Carr,,,,16,16,0.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,17.0,7.0,950:00,84.0,0.0,1.0,,,,,,,,,,,,,,,42.0,47.0,8.0,37.0,14.0,23.0,0.894,2.888198262053837,25,80,646
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Lydnsey Huss,,,,17,16,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,28.0,3.0,965:00,165.0,0.0,1.0,,,,,,,,,,,,,,,34.0,41.0,5.0,42.0,17.0,25.0,0.829,2.8486706353608486,26,79,631
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Ella Skoglund,,,,18,16,0.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,30.0,6.0,927:00,58.0,0.0,1.0,,,,,,,,,,,,,,,29.0,37.0,6.0,37.0,18.0,19.0,0.784,2.4684124078054985,27,79,708
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Paige Morgan,,,,15,7,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,7.0,11.0,444:00,117.0,0.0,1.0,,,,,,,,,,,,,,,28.0,32.0,5.0,28.0,10.0,18.0,0.875,2.3884584964908266,28,79,777
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Ava Whelan,,,,17,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,8.0,331:00,55.0,0.0,1.0,,,,,,,,,,,,,,,32.0,44.0,6.0,30.0,12.0,18.0,0.727,2.238542262251624,29,78,794
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Annika Carlson,,,,14,14,0.0,8.0,0.0,0.0,0.0,1.0,18.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,14.0,14.0,811:00,124.0,0.0,1.0,,,,,,,,,,,,,,,51.0,64.0,17.0,27.0,4.0,23.0,0.797,2.2019196442790965,30,78,826
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Madi Escobar,,,,17,11,0.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,27.0,12.0,634:00,145.0,0.0,1.0,,,,,,,,,,,,,,,61.0,78.0,9.0,34.0,3.0,31.0,0.782,2.1950796825992773,31,77,796
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Nicole Sanders,,,,17,2,0.0,10.0,0.0,0.0,0.0,1.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,4.0,229:00,308.0,0.0,1.0,,,,,,,,,,,,,,,40.0,49.0,18.0,36.0,8.0,28.0,0.816,2.1709340982958745,32,77,787
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Cailin Walker,,,,17,17,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,18.0,9.0,764:00,199.0,0.0,1.0,,,,,,,,,,,,,,,17.0,19.0,8.0,26.0,21.0,5.0,0.895,2.1074562630676184,33,77,822
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Brooklyn Price,,,,17,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,25.0,21.0,464:00,145.0,0.0,1.0,,,,,,,,,,,,,,,10.0,13.0,2.0,22.0,15.0,7.0,0.769,2.0404544152453234,34,76,853
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Summer Matsik,,,,16,4,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,16.0,12.0,332:00,63.0,0.0,1.0,,,,,,,,,,,,,,,34.0,42.0,6.0,29.0,8.0,21.0,0.81,1.9893240100471545,35,76,856
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,River Buechner,,,,20,20,0.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,11.0,8.0,1074:00,207.0,0.0,1.0,,,,,,,,,,,,,,,43.0,59.0,10.0,27.0,5.0,22.0,0.729,1.87356686922316,36,76,907
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Madelyn Katz,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,3.0,20:00,5.0,0.0,1.0,,,,,,,,,,,,,,,27.0,36.0,3.0,25.0,9.0,16.0,0.75,1.7221038438563647,37,75,941
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Maria Favret,,,,14,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,40:00,59.0,0.0,1.0,,,,,,,,,,,,,,,37.0,44.0,1.0,30.0,4.0,26.0,0.841,1.7061804518246029,38,75,933
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Hannah Gough,,,,17,16,0.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,11.0,17.0,911:00,174.0,0.0,1.0,,,,,,,,,,,,,,,31.0,36.0,8.0,21.0,4.0,17.0,0.861,1.660666230116918,39,75,989
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Ella Bradley,,,,16,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,3.0,20:00,1.0,0.0,1.0,,,,,,,,,,,,,,,12.0,13.0,1.0,23.0,15.0,8.0,0.923,1.5628105088033968,40,74,985
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Catie Ramicone,,,,15,10,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,4.0,538:00,180.0,0.0,1.0,,,,,,,,,,,,,,,15.0,19.0,3.0,26.0,17.0,9.0,0.789,1.4869132656277024,41,74,976
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Dylan Herbert,,,,10,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,16.0,5.0,480:00,41.0,0.0,1.0,,,,,,,,,,,,,,,24.0,35.0,1.0,24.0,8.0,16.0,0.686,1.3655095816725502,42,74,1038
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Grace Tighe,,,,20,1,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,40.0,9.0,9.0,69:00,23.0,0.0,1.0,,,,,,,,,,,,,,,23.0,34.0,9.0,19.0,4.0,15.0,0.676,1.1499073004574427,43,73,1134
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Maya Weaver,,,,17,17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,9.0,16.0,813:00,161.0,0.0,1.0,,,,,,,,,,,,,,,11.0,13.0,3.0,11.0,6.0,5.0,0.846,0.6755677741388378,44,73,1340
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Chloe Denhart,,,,20,11,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,14.0,25.0,666:00,116.0,0.0,1.0,,,,,,,,,,,,,,,11.0,18.0,2.0,8.0,2.0,6.0,0.611,0.6523090982022128,45,73,1369
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Zaina Sayeed,,,,11,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,4.0,17:00,8.0,0.0,1.0,,,,,,,,,,,,,,,10.0,16.0,2.0,16.0,9.0,7.0,0.625,0.6426556369320022,46,73,1313
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Hannah Conte,,,,16,1,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,3.0,153:00,65.0,0.0,1.0,,,,,,,,,,,,,,,22.0,30.0,6.0,23.0,7.0,16.0,0.733,0.6045346245041634,47,72,1265
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Caroline Welch,,,,20,6,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,4.0,16.0,406:00,54.0,0.0,1.0,,,,,,,,,,,,,,,11.0,13.0,1.0,7.0,1.0,6.0,0.846,0.5894435836679578,48,72,1420
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Sophia Rangel,,,,14,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,233:00,234.0,0.0,1.0,,,,,,,,,,,,,,,17.0,18.0,3.0,16.0,6.0,10.0,0.944,0.46938452988309104,49,72,1384
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Kaia Scott,,,,17,7,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,28.0,9.0,447:00,83.0,0.0,1.0,,,,,,,,,,,,,,,31.0,39.0,8.0,20.0,2.0,18.0,0.795,0.40642004995302927,50,71,1366
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Taylor Daetz,,,,18,17,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,16.0,12.0,998:00,139.0,0.0,1.0,,,,,,,,,,,,,,,13.0,18.0,5.0,13.0,4.0,9.0,0.722,0.3640464300727058,51,71,1442
