conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Nichols College,Hadley Houghton,,,,18,18,0.0,24.0,0.0,0.0,1.0,4.0,51.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,105.0,33.0,40.0,1081:00,88.0,0.0,1.0,90.0,116.0,30.0,85.0,24.0,61.0,0.776,,,,,,,,,,,,,,,9.874194144070056,1,99,24
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,University of Hartford,Meghan Smith,,,,19,19,0.0,22.0,0.0,0.0,0.0,6.0,47.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,125.0,27.0,12.0,1169:00,68.0,0.0,1.0,112.0,136.0,31.0,100.0,22.0,78.0,0.824,,,,,,,,,,,,,,,9.699391597757016,2,95,23
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,University of Hartford,Madison Olmstead,,,,16,16,0.0,16.0,0.0,0.0,0.0,3.0,56.0,0.0,10.0,2.0,0.0,0.0,0.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,50.0,46.0,14.0,987:00,36.0,0.0,1.0,99.0,139.0,24.0,104.0,31.0,73.0,0.712,,,,,,,,,,,,,,,9.69573186100456,3,94,27
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Endicott College,Leah Black,,,,19,18,0.0,3.0,0.0,0.0,0.0,2.0,19.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,25.0,14.0,1107:00,64.0,0.0,1.0,76.0,102.0,8.0,81.0,31.0,50.0,0.745,,,,,,,,,,,,,,,8.377657418946486,4,92,56
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Suffolk University,Ally Colburn,,,,17,16,0.0,11.0,0.0,0.0,0.0,2.0,54.0,4.0,9.0,2.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37.0,50.0,10.0,969:00,119.0,0.0,1.0,124.0,157.0,20.0,97.0,16.0,81.0,0.79,,,,,,,,,,,,,,,7.995342232417365,5,91,60
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Endicott College,Bailey Sheehan,,,,19,19,0.0,7.0,0.0,0.0,0.0,5.0,23.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,24.0,9.0,1167:00,64.0,0.0,1.0,72.0,101.0,16.0,79.0,33.0,46.0,0.713,,,,,,,,,,,,,,,7.810255814887157,6,90,82
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Roger Williams University,Emma Terino,,,,17,17,0.0,5.0,0.0,0.0,0.0,4.0,26.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,39.0,9.0,1059:00,30.0,0.0,1.0,81.0,105.0,12.0,83.0,28.0,55.0,0.771,,,,,,,,,,,,,,,7.73049935275198,7,90,83
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Western New England University,Mia Celentano,,,,17,17,0.0,9.0,0.0,0.0,0.0,2.0,34.0,0.0,6.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,88.0,27.0,20.0,1020:00,0.0,0.0,1.0,87.0,140.0,25.0,77.0,21.0,56.0,0.621,,,,,,,,,,,,,,,7.614334650702239,8,89,92
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Endicott College,Mia Smith,,,,19,19,0.0,6.0,0.0,0.0,0.0,1.0,22.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,24.0,12.0,1167:00,64.0,0.0,1.0,69.0,86.0,18.0,70.0,29.0,41.0,0.802,,,,,,,,,,,,,,,6.916739357035723,9,88,142
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Roger Williams University,Allie Shamberger,,,,16,15,0.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,31.0,2.0,939:00,30.0,0.0,1.0,49.0,60.0,11.0,73.0,35.0,38.0,0.817,,,,,,,,,,,,,,,6.908335452860275,10,88,148
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Suffolk University,Julia Dickinson,,,,17,17,0.0,11.0,0.0,0.0,0.0,1.0,30.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,34.0,6.0,1037:00,77.0,0.0,1.0,72.0,90.0,19.0,73.0,29.0,44.0,0.8,,,,,,,,,,,,,,,6.481003982565545,11,87,175
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Gordon College,Kaitlyn Mini,,,,16,16,0.0,12.0,0.0,0.0,0.0,2.0,37.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,34.0,41.0,8.0,960:00,30.0,0.0,1.0,106.0,143.0,26.0,79.0,16.0,63.0,0.741,,,,,,,,,,,,,,,6.255502390017845,12,86,178
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Gordon College,Caroline Piorkowski,,,,16,15,0.0,6.0,0.0,0.0,0.0,1.0,24.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,45.0,7.0,900:00,30.0,0.0,1.0,77.0,94.0,14.0,69.0,28.0,41.0,0.819,,,,,,,,,,,,,,,5.775796485508501,13,86,233
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Roger Williams University,Mia Pantano,,,,17,17,0.0,9.0,0.0,0.0,0.0,1.0,19.0,1.0,6.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,25.0,16.0,1059:00,30.0,0.0,1.0,71.0,105.0,13.0,63.0,6.0,57.0,0.676,,,,,,,,,,,,,,,5.293887391007964,14,85,251
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Curry College,Grayson Goolgasian,,,,13,12,0.0,4.0,0.0,0.0,0.0,4.0,17.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,28.0,23.0,736:00,61.0,0.0,1.0,48.0,63.0,9.0,49.0,20.0,29.0,0.762,,,,,,,,,,,,,,,4.899907175068925,15,85,325
