conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-Eau Claire,Reegan Werner,,,,18,18,0.0,9.0,0.0,0.0,0.0,3.0,33.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,47.0,39.0,1016:00,80.0,0.0,1.0,68.0,105.0,18.0,73.0,28.0,45.0,0.648,,,,,,,,,,,,,,,8.797534569099016,1,99,66
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Colorado College,Peyton Murphy,,,,21,21,0.0,6.0,0.0,0.0,0.0,4.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,36.0,23.0,1261:00,85.0,0.0,1.0,73.0,85.0,13.0,80.0,30.0,50.0,0.859,,,,,,,,,,,,,,,8.73400505384655,2,95,65
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-River Falls,Samantha Hayek,,,,17,17,0.0,11.0,0.0,0.0,0.0,5.0,22.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,30.0,16.0,1026:00,198.0,0.0,1.0,106.0,146.0,24.0,81.0,23.0,58.0,0.726,,,,,,,,,,,,,,,8.45267827029463,3,93,75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Colorado College,Tobin Lonergan,,,,22,22,0.0,2.0,0.0,0.0,0.0,2.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,31.0,1.0,1321:00,85.0,0.0,1.0,64.0,74.0,5.0,82.0,41.0,41.0,0.865,,,,,,,,,,,,,,,8.315337853159779,4,92,90
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Colorado College,Charlotte Iler,,,,21,20,0.0,13.0,0.0,0.0,0.0,3.0,34.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,37.0,7.0,1202:00,45.0,0.0,1.0,94.0,126.0,23.0,86.0,25.0,61.0,0.746,,,,,,,,,,,,,,,8.296014756830782,5,91,84
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-River Falls,Brooke Glumack,,,,17,17,0.0,3.0,0.0,0.0,0.0,2.0,25.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,59.0,11.0,1028:00,122.0,0.0,1.0,70.0,98.0,14.0,79.0,39.0,40.0,0.714,,,,,,,,,,,,,,,7.681072950846568,6,90,134
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-La Crosse,Ava Schiltz,,,,17,17,0.0,16.0,0.0,0.0,1.0,2.0,43.0,1.0,4.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,26.0,13.0,890:00,125.0,0.0,1.0,91.0,110.0,27.0,75.0,20.0,55.0,0.827,,,,,,,,,,,,,,,7.387262789502699,7,89,140
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Colorado College,Sofia Mancino,,,,22,22,0.0,12.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,2.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,83.0,35.0,18.0,1265:00,138.0,0.0,1.0,75.0,94.0,16.0,69.0,15.0,54.0,0.798,,,,,,,,,,,,,,,6.860203373043895,8,89,180
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Saint Benedict,Ava Mosley,,,,17,17,0.0,6.0,0.0,0.0,0.0,2.0,32.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,21.0,14.0,908:00,226.0,0.0,1.0,77.0,95.0,9.0,66.0,16.0,50.0,0.811,,,,,,,,,,,,,,,6.635411759209789,9,88,196
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-Stevens Point,Courtney Leising,,,,15,15,0.0,6.0,0.0,0.0,0.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,59.0,54.0,24.0,922:00,109.0,0.0,1.0,62.0,86.0,13.0,61.0,29.0,32.0,0.721,,,,,,,,,,,,,,,6.568319763842788,10,87,215
