conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
landmark_conference,Landmark Conference,2025-26,wlax,Moravian,Jackie Salvatore,,,,18,18,0.0,14.0,0.0,0.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,83.0,44.0,7.0,1080:00,133.0,0.0,1.0,64.0,109.0,27.0,120.0,76.0,44.0,0.587,,,,,,,,,,,,,,,12.958238511623124,1,99,6
landmark_conference,Landmark Conference,2025-26,wlax,Scranton,Eileen Hewitt,,,,20,20,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,58.0,33.0,29.0,1195:00,37.0,0.0,1.0,61.0,85.0,14.0,75.0,40.0,35.0,0.718,,,,,,,,,,,,,,,8.924642434433778,2,95,48
landmark_conference,Landmark Conference,2025-26,wlax,Lycoming,Katie Maguire,,,,16,16,0.0,22.0,0.0,0.0,0.0,1.0,50.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,110.0,43.0,32.0,992:00,30.0,2.0,1.0,99.0,124.0,37.0,78.0,12.0,66.0,0.798,,,,,,,,,,,,,,,8.429232858898118,3,94,69
landmark_conference,Landmark Conference,2025-26,wlax,Lycoming,Riley Block,,,,16,16,0.0,10.0,0.0,0.0,0.0,1.0,41.0,2.0,7.0,5.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,97.0,54.0,23.0,992:00,30.0,0.0,1.0,109.0,139.0,17.0,83.0,10.0,73.0,0.784,,,,,,,,,,,,,,,7.631265332010009,4,93,125
landmark_conference,Landmark Conference,2025-26,wlax,Lycoming,Alexa Baldwin,,,,16,16,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,47.0,4.0,992:00,30.0,0.0,1.0,39.0,51.0,8.0,75.0,54.0,21.0,0.765,,,,,,,,,,,,,,,7.108135464437319,5,92,120
landmark_conference,Landmark Conference,2025-26,wlax,Scranton,Erin Reich,,,,21,21,0.0,3.0,0.0,0.0,0.0,3.0,23.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,27.0,7.0,1257:00,53.0,0.0,1.0,65.0,92.0,12.0,69.0,30.0,39.0,0.707,,,,,,,,,,,,,,,7.007465301413826,6,91,146
landmark_conference,Landmark Conference,2025-26,wlax,Susquehanna,Liv Owen,,,,18,18,0.0,4.0,0.0,0.0,0.0,1.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,43.0,5.0,1080:00,99.0,0.0,1.0,46.0,58.0,8.0,74.0,46.0,28.0,0.793,,,,,,,,,,,,,,,6.807325026970355,7,90,145
landmark_conference,Landmark Conference,2025-26,wlax,Juniata,Peyton Goodrich,,,,17,17,0.0,9.0,0.0,0.0,0.0,0.0,26.0,0.0,10.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.0,21.0,29.0,1019:00,48.0,0.0,1.0,64.0,81.0,15.0,54.0,9.0,45.0,0.79,,,,,,,,,,,,,,,5.881702913038249,8,89,250
landmark_conference,Landmark Conference,2025-26,wlax,Scranton,Jillian Lopez,,,,21,21,0.0,7.0,0.0,0.0,1.0,2.0,20.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,106.0,25.0,19.0,1257:00,53.0,0.0,1.0,78.0,108.0,22.0,59.0,9.0,50.0,0.722,,,,,,,,,,,,,,,5.775646440215326,9,89,262
landmark_conference,Landmark Conference,2025-26,wlax,Susquehanna,Emma Kelleher,,,,18,17,0.0,7.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,68.0,38.0,14.0,1019:00,55.0,0.0,1.0,68.0,99.0,14.0,59.0,24.0,35.0,0.687,,,,,,,,,,,,,,,5.4238032365404765,10,88,282
