conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
ll,Liberty League (LL),2025-26,wlax,Clarkson,Madelynn Barnum,,,,17,17,0.0,10.0,0.0,0.0,0.0,5.0,36.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,102.0,19.0,21.0,986:00,157.0,0.0,1.0,106.0,145.0,14.0,91.0,16.0,75.0,0.731,,,,,,,,,,,,,,,11.54743729580828,1,99,36
ll,Liberty League (LL),2025-26,wlax,Ithaca,Lily Cody,,,,21,21,0.0,17.0,0.0,0.0,0.0,2.0,53.0,0.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,119.0,39.0,15.0,1211:00,266.0,0.0,1.0,91.0,134.0,25.0,79.0,24.0,55.0,0.679,,,,,,,,,,,,,,,9.392724007381673,2,96,109
ll,Liberty League (LL),2025-26,wlax,Union,Gillian Joseph,,,,17,17,0.0,10.0,0.0,0.0,0.0,3.0,23.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,39.0,21.0,990:00,67.0,0.0,1.0,82.0,123.0,22.0,74.0,28.0,46.0,0.667,,,,,,,,,,,,,,,8.989329405629285,3,94,138
ll,Liberty League (LL),2025-26,wlax,Ithaca,Kelly Augeri,,,,21,21,0.0,11.0,0.0,0.0,0.0,2.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,30.0,9.0,1245:00,265.0,0.0,1.0,80.0,95.0,20.0,77.0,19.0,58.0,0.842,,,,,,,,,,,,,,,8.912481085968675,4,93,130
ll,Liberty League (LL),2025-26,wlax,RIT,Lily DePalma,,,,17,16,0.0,6.0,0.0,0.0,0.0,3.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,36.0,11.0,1004:00,193.0,0.0,1.0,81.0,106.0,17.0,72.0,17.0,55.0,0.764,,,,,,,,,,,,,,,7.934590695764613,5,92,195
ll,Liberty League (LL),2025-26,wlax,Clarkson,Gabby Cranfield,,,,17,17,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,36.0,2.0,1028:00,207.0,0.0,1.0,33.0,52.0,4.0,65.0,46.0,19.0,0.635,,,,,,,,,,,,,,,7.85999306384167,6,92,218
ll,Liberty League (LL),2025-26,wlax,Rochester,Alyssa Gorny,,,,17,17,0.0,13.0,0.0,0.0,0.0,2.0,41.0,1.0,5.0,1.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,82.0,43.0,14.0,891:00,307.0,0.0,1.0,95.0,129.0,24.0,72.0,14.0,58.0,0.736,,,,,,,,,,,,,,,7.583200888102086,7,91,219
ll,Liberty League (LL),2025-26,wlax,RIT,Zoe Heffernan,,,,17,17,0.0,10.0,0.0,0.0,1.0,3.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,37.0,4.0,1064:00,193.0,0.0,1.0,51.0,76.0,19.0,66.0,31.0,35.0,0.671,,,,,,,,,,,,,,,7.301316107862511,8,90,243
ll,Liberty League (LL),2025-26,wlax,RIT,Morgan Nichter,,,,17,17,0.0,9.0,0.0,0.0,0.0,3.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,12.0,1030:00,251.0,0.0,1.0,90.0,114.0,16.0,67.0,14.0,53.0,0.789,,,,,,,,,,,,,,,7.281956508788922,9,90,236
ll,Liberty League (LL),2025-26,wlax,William Smith,Katherine Murray,,,,19,19,0.0,12.0,0.0,0.0,0.0,4.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,11.0,1144:00,120.0,0.0,1.0,100.0,137.0,27.0,70.0,19.0,51.0,0.73,,,,,,,,,,,,,,,7.160967194832736,10,89,246
ll,Liberty League (LL),2025-26,wlax,Ithaca,Leigh Naturale,,,,21,3,0.0,5.0,0.0,0.0,0.0,2.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,27.0,13.0,266:00,101.0,0.0,1.0,42.0,60.0,11.0,54.0,32.0,22.0,0.7,,,,,,,,,,,,,,,6.865137950897044,11,89,288
ll,Liberty League (LL),2025-26,wlax,Ithaca,Elizabeth Green,,,,21,21,0.0,10.0,0.0,0.0,0.0,3.0,38.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,43.0,16.0,1224:00,233.0,0.0,1.0,70.0,93.0,25.0,55.0,8.0,47.0,0.753,,,,,,,,,,,,,,,5.8446023186301055,12,88,358
